iteration,level,prior mass,likelihood,evidence
0,0,0.11607931677628336,0.0,0.0
1,0,0.19216408426498194,6.2967124696790975e-196,0.0
2,0,0.19216408426498194,6.317186422283532e-196,1.2100019856157766e-196
3,0,0.19216408426498194,6.705793435078108e-196,2.423938329585069e-196
4,0,0.19216408426498194,9.315217805807052e-196,3.7125509843069814e-196
5,0,0.19216408426498194,1.7275829253554674e-195,5.502601283688748e-196
6,0,0.19216408426498194,2.9545859514741685e-195,8.822395192116268e-196
7,0,0.19216408426498194,4.6201231231163826e-195,1.4500048229588408e-195
8,0,0.19216408426498194,5.538122158352868e-195,2.337826552103969e-195
9,0,0.19216408426498194,1.327026647362419e-194,3.4020547252114533e-195
10,0,0.19216408426498194,1.3497193158706845e-194,5.9521233300677364e-195
11,0,0.19216408426498194,1.633774104464057e-194,8.545799093558216e-195
12,0,0.23594309901411034,4.6501366727898184e-194,1.1685326140359981e-194
13,0,0.23594309901411034,4.6816928206036183e-194,2.2657002714531916e-194
14,0,0.23594309901411034,5.164375367211951e-194,3.3703133841785206e-194
15,0,0.23594309901411034,5.572587770351425e-194,4.5888121127906424e-194
16,0,0.23594309901411034,5.716143363282766e-194,5.903625740855489e-194
17,0,0.23594309901411034,7.470220711907296e-194,7.252310320397364e-194
18,0,0.23594309901411034,8.080070512268872e-194,9.014857345484165e-194
19,0,0.23594309901411034,8.731588845788158e-194,1.0921294222401412e-193
20,0,0.23594309901411034,1.222482309162543e-193,1.298145235399371e-193
21,1,0.23594309901411034,2.8213207531191105e-193,1.5865814999131072e-193
22,1,0.23594309901411034,3.1406949151544614e-193,2.252252661716854e-193
23,1,0.23594309901411034,3.311850832166907e-193,2.9932779530562557e-193
24,1,0.23594309901411034,3.72187750082001e-193,3.774686301870176e-193
25,1,0.23594309901411034,3.7479209274021253e-193,4.652837613564541e-193
26,1,0.23594309901411034,3.9098092309434306e-193,5.537133692035637e-193
27,1,0.23594309901411034,4.970934565152606e-193,6.459626198538405e-193
28,1,0.23594309901411034,4.977107090153126e-193,7.63248390483687e-193
29,1,0.23594309901411034,5.202222815422109e-193,8.8067979758127e-193
30,1,0.23594309901411034,5.61205521545864e-193,1.0034226548645301e-192
31,1,0.23594309901411034,8.24039282037368e-193,1.1358352248018913e-192
32,1,0.23594309901411034,8.6696433348625435e-193,1.3302616067151503e-192
33,1,0.23594309901411034,8.688556555508518e-193,1.5348158582925997e-192
34,1,0.23594309901411034,1.0452444122389355e-192,1.7398163542592041e-192
35,1,0.23594309901411034,1.3927658687694425e-192,1.9864345601100408e-192
36,1,0.24972220010992402,2.056103181451328e-192,2.3150480553885827e-192
37,1,0.24972220010992402,2.4445726400824565e-192,2.8285026655136226e-192
38,1,0.24972220010992402,2.565366676343697e-192,3.438966723523539e-192
39,1,0.24972220010992402,2.8745138322854024e-192,4.07959573402877e-192
40,0,0.24972220010992402,4.186526681267109e-192,4.79742565247349e-192
41,2,0.24972220010992402,4.459978083249797e-192,5.842894306138411e-192
42,2,0.24972220010992402,4.773701883985537e-192,6.956649845529592e-192
43,2,0.24972220010992402,5.6023855822678505e-192,8.148749182667349e-192
44,2,0.24972220010992402,7.005055224483326e-192,9.547789236135394e-192
45,2,0.24972220010992402,8.814549313423277e-192,1.1297107038684889e-191
46,2,0.24972220010992402,9.712275677949922e-192,1.349829568621037e-191
47,2,0.24972220010992402,1.305275772776619e-191,1.5923666536582127e-191
48,2,0.24972220010992402,2.1268033898813798e-191,1.9183229913861713e-191
49,2,0.24972220010992402,2.394756931431035e-191,2.449433013108594e-191
50,2,0.24972220010992402,2.995070483135269e-191,3.047456982754043e-191
51,2,0.24972220010992402,3.6182539488301964e-191,3.795392573286875e-191
52,2,0.23235250989689463,6.027836075359459e-191,4.6989509099451716e-191
53,2,0.23235250989689463,8.629492558648478e-191,6.099533751301988e-191
54,2,0.23235250989689463,1.0598414051286011e-190,8.104618006440537e-191
55,2,0.23235250989689463,1.2672662808094657e-190,1.0567186112183357e-190
56,2,0.23235250989689463,1.5950582250570516e-190,1.351171112272118e-190
57,2,0.23235250989689463,1.6380821293344286e-190,1.7217868942958097e-190
58,2,0.23235250989689463,2.0180005327685957e-190,2.1023993884639138e-190
59,2,0.23235250989689463,2.454514852862644e-190,2.5712868772259673e-190
60,2,0.23235250989689463,3.6496037038954284e-190,3.1415995638678095e-190
61,0,0.23235250989689463,5.686073135792381e-190,3.9895941445969154e-190
62,3,0.23235250989689463,5.915040691546511e-190,5.310767509155582e-190
63,3,0.23235250989689463,6.544367577446291e-190,6.685142059978677e-190
64,3,0.23235250989689463,6.757680652237991e-190,8.205742292286183e-190
65,3,0.23235250989689463,8.036885030528578e-190,9.775906352915365e-190
66,3,0.23235250989689463,1.1600244359984013e-189,1.164329676151146e-189
67,3,0.23235250989689463,1.2031492561548447e-189,1.4338642653971042e-189
68,3,0.23235250989689463,1.2198141216254819e-189,1.7134190148452642e-189
69,3,0.23235250989689463,1.2370527186107638e-189,1.9968458876126207e-189
70,3,0.23235250989689463,1.796538960519715e-189,2.2842781916566085e-189
71,3,0.21302171973473238,4.435899727591074e-189,2.7017085282609222e-189
72,3,0.21302171973473238,6.518306347470123e-189,3.646651516803204e-189
73,3,0.21302171973473238,8.18069443414239e-189,5.035192344699112e-189
74,3,0.21302171973473238,8.92471575500283e-189,6.7778579416844776e-189
75,3,0.21302171973473238,1.3947261716864131e-188,8.679016239958841e-189
76,3,0.21302171973473238,1.4330969172499927e-188,1.1650085916475634e-188
77,3,0.21302171973473238,1.4844010461562115e-188,1.4702893615067003e-188
78,3,0.21302171973473238,1.6619023407556496e-188,1.786499025134932e-188
79,3,0.21302171973473238,1.9235182920803086e-188,2.1405203197938778e-188
