iteration,level,prior mass,likelihood,evidence
0,0,0.00022936189337330326,0.0,0.0
1,0,0.00018426588379916176,6.49038511131751e-196,0.0
2,0,0.00018426588379916176,6.906278357829039e-196,1.195956548733842e-199
3,0,0.00018426588379916176,2.330286238809514e-195,2.4685480341022336e-199
4,0,0.00018426588379916176,3.045854473822281e-195,6.76247056709483e-199
5,0,0.00018426588379916176,3.215916044298874e-195,1.2374941232519763e-198
6,0,0.00018426588379916176,3.519066389665472e-195,1.8300777353786124e-198
7,0,0.00018426588379916176,5.538122158352868e-195,2.478521613818246e-198
8,0,0.00018426588379916176,6.404768466208888e-195,3.499008587914858e-198
9,0,0.00018426588379916176,1.324511529182733e-194,4.67918890986984e-198
10,0,0.00018426588379916176,1.6699887879105812e-194,7.119811785140195e-198
11,0,0.00018426588379916176,2.5890199429957857e-194,1.0197031384530537e-197
12,0,0.00018426588379916176,2.6173599905823012e-194,1.4967711864228276e-197
13,0,0.00018426588379916176,3.5524033230009336e-194,1.9790613383080408e-197
14,0,0.00018426588379916176,4.513111531239312e-194,2.633648076231887e-197
15,0,0.00018426588379916176,4.6501366727898184e-194,3.465260561219887e-197
16,0,0.00018426588379916176,5.572587770351425e-194,4.3221221050183965e-197
17,0,0.00018426588379916176,1.0569005078309563e-193,5.348959915570602e-197
18,0,0.00018426588379916176,1.2874435248295236e-193,7.296466977203142e-197
19,0,0.00018426588379916176,1.6975247397489812e-193,9.668786166645344e-197
20,0,0.00018426588379916176,2.4273983728596943e-193,1.2796745131053225e-196
21,0,0.00018426588379916176,2.522782933782096e-193,1.7269612196129612e-196
22,1,0.00018426588379916176,3.1406949151544614e-193,2.1918240465397615e-196
23,1,0.00018426588379916176,3.2665209925168727e-193,2.7705469708242316e-196
24,1,0.00018426588379916176,3.311850832166907e-193,3.372455348458868e-196
25,1,0.00018426588379916176,3.9098092309434306e-193,3.9827164690590926e-196
26,1,0.00018426588379916176,4.970934565152606e-193,4.703160922485005e-196
27,1,0.00018426588379916176,6.868591894864008e-193,5.619134573440651e-196
28,1,0.00018426588379916176,8.688556555508518e-193,6.884781729403527e-196
29,1,0.00018426588379916176,9.402900617367287e-193,8.485786282043305e-196
30,1,0.00018426588379916176,9.948968083438847e-193,1.0218420074578172e-195
31,1,0.00018426588379916176,1.6744068026879713e-192,1.2051675471362684e-195
32,1,0.00018426588379916176,1.7054102810928528e-192,1.513703596472896e-195
33,1,0.00018426588379916176,3.3538482984276677e-192,1.8279525291586475e-195
34,1,0.00018426588379916176,4.186526681267109e-192,2.4459523499967364e-195
35,1,0.00018426588379916176,4.341099092986345e-192,3.217386388969192e-195
36,1,0.00018426588379916176,1.1243076900473842e-191,4.01730284999806e-195
