max_level,L_per_level,max_points,C1,lam,beta,quantile
100,750,3750,75,10,10,0.36787944117144233
iteration,level,prior mass,likelihood,evidence
0,0,7.399843514388493e-05,0.0,0.0
1,0,6.675781286005541e-05,4.308235424956277e-196,0.0
2,0,6.675781286005541e-05,7.497276417319224e-196,2.876083742562924e-200
3,0,6.675781286005541e-05,9.763716400989566e-196,7.881101502837959e-200
4,0,6.675781286005541e-05,1.1584959174418352e-195,1.4399145025997112e-199
5,0,6.675781286005541e-05,2.1391434753606987e-195,2.2133010391569136e-199
6,0,6.675781286005541e-05,2.3416183656854915e-195,3.6413464372462944e-199
7,0,6.675781286005541e-05,2.661999570146136e-195,5.204559643707303e-199
8,1,6.675781286005541e-05,3.91162359954536e-195,6.98165233508094e-199
9,1,6.675781286005541e-05,4.191815656660034e-195,9.592966697455194e-199
10,1,6.675781286005541e-05,4.694948435925002e-195,1.2391331148966804e-198
11,1,6.675781286005541e-05,8.100041738300699e-195,1.5525576039697715e-198
12,1,6.675781286005541e-05,9.739010242092992e-195,2.0932986744938875e-198
13,1,6.675781286005541e-05,1.0956595127653039e-194,2.7434536976776944e-198
14,1,6.675781286005541e-05,1.1533526418941841e-194,3.474892024792951e-198
15,1,6.675781286005541e-05,1.2175714733586073e-194,4.2448450230851754e-198
16,2,6.675781286005541e-05,1.4217564538663597e-194,5.057669108707334e-198
17,2,6.675781286005541e-05,1.620126879406345e-194,6.006802621505198e-198
18,2,6.675781286005541e-05,1.707321639489239e-194,7.088363891754742e-198
19,2,6.675781286005541e-05,1.7263199026020326e-194,8.228134476764198e-198
20,2,6.675781286005541e-05,1.866601272480524e-194,9.380587886709153e-198
21,2,6.675781286005541e-05,4.568850927484962e-194,1.0626690071035114e-197
22,2,6.675781286005541e-05,1.0792643196486791e-193,1.367675502306043e-197
23,3,6.675781286005541e-05,1.278975258002798e-193,2.0881687570824585e-197
24,3,6.675781286005541e-05,1.6257299027494887e-193,2.9419846663463776e-197
25,3,6.675781286005541e-05,1.741206347189304e-193,4.027286392433842e-197
26,3,6.675781286005541e-05,2.3168836261324093e-193,5.1896776671978843e-197
27,3,6.675781286005541e-05,3.311850832166907e-193,6.736378502516624e-197
28,3,6.675781286005541e-05,3.84384248675018e-193,8.947297683258795e-197
29,3,6.675781286005541e-05,3.9098092309434306e-193,1.151336285719878e-196
30,3,6.675781286005541e-05,4.807223423590187e-193,1.4123465986777167e-196
31,4,6.675781286005541e-05,5.896283195147747e-193,1.7332663203662253e-196
32,4,6.675781286005541e-05,5.959470648980042e-193,2.126889290477788e-196
33,4,6.675781286005541e-05,6.264017111559544e-193,2.5247305168073907e-196
34,4,6.675781286005541e-05,6.858643848782595e-193,2.9429025988930676e-196
35,4,6.675781286005541e-05,7.133120934930239e-193,3.4007706614238663e-196
36,4,6.675781286005541e-05,8.774885795509907e-193,3.8769622139060826e-196
37,4,6.675781286005541e-05,2.1809980337400244e-192,4.462754397711091e-196
38,5,6.675781286005541e-05,2.3994678673313707e-192,5.918740983556745e-196
39,5,6.675781286005541e-05,2.4305961850182246e-192,7.520573252066984e-196
40,5,6.675781286005541e-05,6.694707297855908e-192,9.143186104645097e-196
41,5,6.675781286005541e-05,8.264431591161476e-192,1.3612426274076217e-195
42,5,6.675781286005541e-05,8.561309904817763e-192,1.9129580049651095e-195
43,5,6.675781286005541e-05,2.394756931431035e-191,2.4844923294278724e-195
44,5,6.675781286005541e-05,3.5455718186540145e-191,4.083179680165809e-195
45,5,6.675781286005541e-05,5.497300447028517e-191,6.450125879681719e-195
46,6,6.675781286005541e-05,8.629492558648478e-191,1.0120003424464006e-194
47,6,6.675781286005541e-05,1.2442727284408e-190,1.5880863917538963e-194
48,6,6.675781286005541e-05,2.076146641179039e-190,2.418735651275111e-194
49,6,6.675781286005541e-05,2.3925079084679726e-190,3.8047257406937404e-194
50,6,6.675781286005541e-05,3.263899823385644e-190,5.401911692890815e-194
51,6,6.675781286005541e-05,3.481031153401668e-190,7.580819828926282e-194
52,6,6.675781286005541e-05,3.5021539532020624e-190,9.904680091914395e-194
53,6,6.675781286005541e-05,3.5819015361249903e-190,1.224264147406406e-193
54,7,6.675781286005541e-05,5.275293555939184e-190,1.463384059838183e-193
55,7,6.675781286005541e-05,8.500303749306105e-190,1.8155511198274274e-193
56,7,3.832893135384425e-05,1.0324401446881254e-189,2.383012806777232e-193
57,7,3.832893135384425e-05,2.2290530529752553e-189,2.778736081104274e-193
58,7,3.832893135384425e-05,2.2461821356263983e-189,3.633108295619929e-193
59,7,3.832893135384425e-05,2.256142766040181e-189,4.494045904466484e-193
60,7,3.832893135384425e-05,2.371914444362812e-189,5.358801316506747e-193
61,7,3.832893135384425e-05,2.7284966018839067e-189,6.267930775658486e-193
62,8,3.832893135384425e-05,3.4031933746704216e-189,7.313734365186541e-193
63,8,3.832893135384425e-05,3.623339873987883e-189,8.618142017602542e-193
64,8,3.832893135384425e-05,3.837832069722159e-189,1.0006929470619824e-192
65,8,3.832893135384425e-05,4.439450300511852e-189,1.1477929490099451e-192
66,8,3.832893135384425e-05,5.642220715817603e-189,1.317952334827067e-192
67,8,3.832893135384425e-05,8.30237782534786e-189,1.534212625326878e-192
68,8,3.832893135384425e-05,8.430510141426152e-189,1.8524338950683146e-192
69,9,3.832893135384425e-05,9.273773662520043e-189,2.175566339556925e-192
70,9,3.832893135384425e-05,1.050442136562663e-188,2.5310201736587445e-192
71,9,3.832893135384425e-05,1.562899260355629e-188,2.9336434190937024e-192
72,9,3.832893135384425e-05,1.751520489980324e-188,3.532686003725151e-192
73,9,3.832893135384425e-05,1.771390541457466e-188,4.204025089978226e-192
74,9,3.832893135384425e-05,1.785293200720478e-188,4.882980154621948e-192
75,9,3.832893135384425e-05,3.044223048610189e-188,5.5672639599909485e-192
76,9,3.832893135384425e-05,3.6658861975229134e-188,6.734082122550653e-192
77,10,3.832893135384425e-05,4.2055572058090596e-188,8.139177126709261e-192
78,10,3.832893135384425e-05,5.3293865837354025e-188,9.751122261170466e-192
79,10,3.832893135384425e-05,9.473991577736144e-188,1.1793819186431393e-191
80,10,3.832893135384425e-05,1.0653341573496528e-187,1.5425098914730866e-191
81,10,3.832893135384425e-05,1.181375974682487e-187,1.95084108933269e-191
82,10,3.832893135384425e-05,1.4610884122261555e-187,2.403649875699549e-191
83,10,3.832893135384425e-05,1.5787246241615887e-187,2.9636694502406847e-191
84,10,3.832893135384425e-05,1.6340794754590897e-187,3.5687777277018155e-191
85,11,3.832893135384425e-05,1.7940299232138414e-187,4.195102928117788e-191
86,11,3.832893135384425e-05,1.913479423358275e-187,4.882735425853846e-191
87,11,3.832893135384425e-05,2.6113538170043325e-187,5.616151640502774e-191
88,11,3.832893135384425e-05,3.025439740830756e-187,6.617055652428356e-191
89,11,3.832893135384425e-05,3.710326636657165e-187,7.7766743738433e-191
90,11,3.832893135384425e-05,3.752426275838533e-187,9.198802923411023e-191
91,11,3.832893135384425e-05,3.811491565503021e-187,1.0637067814780789e-190
92,11,3.832893135384425e-05,9.948634064222367e-187,1.2097971800480005e-190
93,12,3.832893135384425e-05,1.7832451987203903e-186,1.591117692160096e-190
94,12,3.832893135384425e-05,2.0599362802755284e-186,2.274616520248358e-190
95,12,3.832893135384425e-05,2.202578942369688e-186,3.064168083048098e-190
