max_level,L_per_level,max_points,C1,lam,beta,quantile
100,50,250,5,10,10,0.36787944117144233
iteration,level,prior mass,likelihood,evidence
0,0,0.417495215495287,0.0,0.0
1,1,0.10226541968913894,1.873228072332888e-188,0.0
2,3,0.006372691996626954,1.6011316425983385e-181,1.915664549905995e-189
3,5,0.0023960888038878614,3.2939253056262746e-176,1.0203537960978099e-183
4,7,0.0003312286652966614,5.327642666350892e-169,7.89263958103363e-179
5,9,4.521600988518207e-05,1.1827013000653337e-165,1.76466875881691e-172
6,11,6.136665964182563e-06,1.1600420195593474e-156,5.36535005508535e-170
7,13,8.309598023688065e-07,9.170786719671248e-153,7.118790432104951e-162
8,14,3.0587014819761557e-07,8.407920961535869e-150,7.6276739105766e-159
9,16,1.5228487237279858e-08,1.7273421342947272e-144,2.579359704449392e-156
10,18,5.6025058062332685e-09,4.1067301347522865e-142,2.630738700622745e-152
11,20,7.58238741944887e-10,1.498774302168722e-140,2.3271053294645094e-150
12,22,7.58238741944887e-10,9.112485506267027e-140,1.3691392742821886e-149
13,20,7.58238741944887e-10,1.0823489633465127e-139,8.278578820545117e-149
14,20,3.7751207531618276e-11,2.2819986833913597e-129,1.648536798367724e-148
15,23,1.3887913117333753e-11,5.308429710632147e-127,8.614820604844057e-140
16,25,1.87952649182772e-12,1.760397737558376e-123,7.458449267121682e-138
17,27,6.914394845725965e-13,4.5695781918726646e-122,3.316172633161671e-135
18,29,1.2664164168856823e-14,6.821406197622399e-116,3.49120405301878e-134
19,31,1.2664164168856823e-14,9.505613293420055e-115,8.639089915320047e-130
20,33,1.7139083608471812e-15,1.7908461288985303e-110,1.290197371888594e-128
21,35,3.139132784300948e-17,2.065474724601316e-104,3.070636350681888e-125
22,36,3.139132784300948e-17,2.883097259833384e-104,6.48410648677603e-121
23,37,3.139132784300948e-17,2.9065908471822414e-104,1.5534531615447233e-120
24,39,4.248354245792344e-18,7.563394360154547e-100,2.465870623438607e-120
25,41,2.1151310372934747e-19,3.2749450565801105e-95,3.215663724879882e-117
26,42,7.781132241113804e-20,1.0183246119826652e-92,6.930153598328307e-114
27,44,1.0530617356657314e-20,3.607842336392766e-89,7.993020006201304e-112
28,46,1.4251640826755604e-21,1.0696375360748247e-86,3.8072737327762755e-109
29,48,5.242885663359576e-22,1.0233328060431593e-85,1.5624817352231867e-107
30,50,2.6102790696505584e-23,1.1617610213563777e-79,6.927698632872392e-107
31,52,9.602680054469877e-24,2.1562479130860246e-76,3.0325897549687367e-102
32,54,4.780892883880979e-25,2.427794255818359e-72,2.073608472503315e-99
33,56,6.470234925643169e-26,1.494213591209887e-67,1.1627760365894142e-96
34,58,2.3802664086944053e-26,4.408562039971163e-62,9.669075740253505e-93
35,59,8.756510762695359e-27,2.9405901919486016e-61,1.0493648825146044e-87
36,61,1.1850648642339458e-27,8.953666815752825e-58,3.624295848962039e-87
37,63,1.6038108905486103e-28,1.1256145171083797e-54,1.064691890789573e-84
38,65,2.170522011303644e-29,6.450771950120523e-52,1.81591974000593e-82
39,67,7.984904245686962e-30,8.986463964359707e-51,1.418313448163732e-80
40,68,2.9374821117108098e-30,3.4985097576612355e-50,8.593918874436604e-80
