max_level,L_per_level,max_points,C1,lam,beta,quantile
100,75,375,7,10,10,0.36787944117144233
iteration,level,prior mass,likelihood,evidence
0,0,0.31134315002234847,0.0,0.0
1,1,0.042485141861140656,1.0517787061381292e-187,0.0
2,2,0.042485141861140656,1.1290036046761365e-185,4.468496753680539e-189
3,3,0.00637699001949387,8.052302701859687e-176,4.841272798177287e-187
4,5,0.0024000632542441475,3.264949794378888e-175,5.134945401211548e-178
5,6,0.00033130317774149277,1.5769588125008413e-167,1.2971031429652303e-177
6,7,4.518772445319676e-05,9.995818567091137e-157,5.224515954592939e-171
7,9,1.6653769799517694e-05,1.0713929958426149e-153,4.516882951461075e-161
8,10,1.6653769799517694e-05,1.2260501412178214e-152,1.7887901147093138e-158
9,11,2.2578840812004425e-06,2.3868810647097766e-148,2.220714692921707e-157
10,13,8.309763913238787e-07,1.713441217191741e-139,5.3915214744198894e-154
11,14,3.05777565764181e-07,4.3840093398129493e-138,1.4238292047991087e-145
12,15,1.1250699626230448e-07,6.934027417312492e-135,1.4829146246953485e-144
13,17,4.139301249620681e-08,4.040864747611267e-132,7.816095113469887e-142
14,18,1.5229843561562824e-08,1.5521619212600716e-130,1.6804517450470174e-139
15,16,5.795240898095918e-10,7.56256411671968e-122,2.53196349880527e-138
16,19,1.0723237560654644e-10,2.7500565830821914e-116,4.382688339565002e-131
17,20,1.0723237560654644e-10,3.618048927201767e-116,2.948994831446648e-126
18,22,3.865197936836166e-11,7.535421262105612e-115,6.828714646692271e-126
19,23,4.293693064038994e-12,5.836437564125555e-110,3.595460936217426e-125
20,24,4.293693064038994e-12,5.997187184000207e-110,2.506346694871875e-121
21,25,4.293693064038994e-12,2.4371315393019504e-109,5.0813547964403985e-121
22,27,1.319889904695888e-12,2.4900276443044752e-107,1.554564958289186e-120
23,28,1.319889904695888e-12,3.1451621129082505e-107,3.442018845960079e-119
24,29,1.319889904695888e-12,3.20028691761525e-107,7.593286567419668e-119
25,30,7.053407690499127e-13,6.721150570072073e-107,1.1817312962110358e-118
26,31,2.424057053409885e-13,2.8002963062527184e-104,1.6558014474105253e-118
27,33,8.41558130618301e-14,1.126704741856674e-101,6.953658157550603e-117
28,34,3.206559506761079e-14,1.0851775106155088e-100,9.551411944732286e-115
29,35,3.206559506761079e-14,2.355064038093135e-100,4.43482745766071e-114
30,36,3.206559506761079e-14,2.709709403169914e-100,1.1986480438039386e-113
31,38,3.206559506761079e-14,3.6411651737097934e-100,2.0675324885333761e-113
32,39,7.540060560402824e-15,4.5008129999765415e-99,3.2350937688780254e-113
33,39,7.540060560402824e-15,5.978737193853347e-99,6.628734027965169e-113
34,40,4.004177798768552e-15,4.040968218066996e-96,1.1136738079603877e-112
35,41,4.004177798768552e-15,4.9090575655581906e-96,1.629212260510922e-110
36,43,4.004177798768552e-15,2.2498275141361102e-94,3.594886192199412e-110
37,44,1.982836202467475e-15,5.307205456885388e-94,9.368198002382394e-109
38,45,1.982836202467475e-15,1.3976320744047765e-92,1.989151711622768e-108
39,46,2.688730366482372e-16,4.603258656698323e-92,2.970190646021783e-107
40,47,7.959944727970194e-17,3.645563242847196e-91,4.207882779525546e-107
41,49,7.959944727970194e-17,2.735521517696826e-90,7.109730971063893e-107
42,50,7.959944727970194e-17,1.1699738429638228e-89,2.8884331054103763e-106
43,51,7.959944727970194e-17,1.650322506632682e-89,1.2201360228573285e-105
44,53,7.959944727970194e-17,2.1821359817750227e-89,2.5337836164694656e-105
45,54,3.368030433883946e-17,5.121664902309336e-89,4.270751796853881e-105
46,55,3.368030433883946e-17,7.599695748212299e-89,5.99574412316719e-105
47,56,3.368030433883946e-17,3.3786622421284665e-87,8.555344779990936e-105
48,57,3.368030433883946e-17,6.516579685810343e-87,1.2234971735302338e-103
49,58,9.469508288944454e-18,8.645068707353718e-86,3.418301044194146e-103
50,59,9.469508288944454e-18,1.856524883101872e-85,1.160475602247218e-102
51,60,3.86950774222468e-18,7.69370724919381e-85,2.918513379163699e-102
52,61,3.86950774222468e-18,3.187627383254124e-84,5.895599355880259e-102
53,63,3.86950774222468e-18,3.4496606365748994e-84,1.8230148194709488e-101
54,64,3.86950774222468e-18,3.6672867466494727e-84,3.157863673598378e-101
55,65,3.86950774222468e-18,1.33874778951162e-83,4.576923119510187e-101
56,67,3.86950774222468e-18,2.246898098801936e-83,9.757218055911578e-101
57,68,1.2937882673789734e-18,8.464641523090722e-83,1.8451607645215584e-100
58,69,1.2937882673789734e-18,1.7535825604255134e-82,2.9403061535359246e-100
59,71,1.2937882673789734e-18,2.212386555131353e-82,5.209070696094833e-100
60,72,1.2937882673789734e-18,6.58193696931283e-82,8.071430464030762e-100
61,73,8.115597239445011e-19,2.0294436308337931e-81,1.658706329155562e-99
62,74,8.115597239445011e-19,3.6487070326766e-81,3.305721041955961e-99
63,76,8.115597239445011e-19,6.435187870998381e-81,6.2668647141493415e-99
64,77,8.115597239445011e-19,1.32012035888511e-80,1.148940400626779e-98
65,78,8.115597239445011e-19,2.17818193266208e-79,2.2202969146570945e-98
66,80,8.115597239445011e-19,2.439597645644263e-79,1.989754419437847e-97
67,80,8.115597239445011e-19,8.307589584344706e-79,3.96963361127256e-97
68,82,8.115597239445011e-19,3.370485405099825e-78,1.0711738720987562e-96
69,83,2.174849501877843e-19,4.606020663943704e-78,3.80652407702054e-96
70,84,2.174849501877843e-19,5.008474570632556e-78,4.8082642516822425e-96
71,85,2.174849501877843e-19,9.449309894338592e-78,5.897532094193048e-96
72,87,2.174849501877843e-19,1.0962600393951684e-77,7.952614785872214e-96
73,88,2.174849501877843e-19,3.0371572528450557e-77,1.033681538647938e-95
74,89,2.174849501877843e-19,4.3314924517580006e-77,1.6942175324954128e-95
75,91,3.730600224424248e-20,1.803881866679556e-76,2.6362519526047652e-95
76,92,3.730600224424248e-20,4.64237169193654e-76,3.309208162271724e-95
77,93,1.3701056127610376e-20,1.8763707909851638e-75,5.041091449851647e-95
78,95,1.3701056127610376e-20,1.9134124932460428e-75,7.611917602201288e-95
79,96,1.3701056127610376e-20,2.9223131690385624e-75,1.0233494798724782e-94
80,97,1.3701056127610376e-20,3.48857880012262e-75,1.4237372473870012e-94
81,98,1.3701056127610376e-20,6.558466735171891e-75,1.9017093868477178e-94
82,99,1.3701056127610376e-20,1.2783196914349349e-74,2.800288595344274e-94
83,99,1.3701056127610376e-20,1.6243058015854431e-74,4.551721579482236e-94
84,93,1.3701056127610376e-20,1.7033070368749059e-74,6.777192075074768e-94
85,96,1.3701056127610376e-20,1.7849834050524346e-74,9.110902606552448e-94
86,98,1.3701056127610376e-20,3.498402939798867e-74,1.1556518388500097e-93
