max_level,L_per_level,max_points,C1,lam,beta,quantile
100,2000,10000,200,25,10,0.36787944117144233
iteration,level,prior mass,likelihood,evidence
0,0,0.0001245556924001079,0.0,0.0
1,0,0.00010887811522302545,4.0792633217725134e-196,0.0
2,0,0.00010887811522302545,4.1989782638791905e-196,4.4414250197300926e-200
3,0,0.00010887811522302545,6.505334792819346e-196,9.013193412066271e-200
4,0,0.00010887811522302545,7.445466754145927e-196,1.6096079323435682e-199
5,0,0.00010887811522302545,1.0925396902014542e-195,2.420256319490674e-199
6,0,0.00010887811522302545,2.1695610882112105e-195,3.609792942245498e-199
7,0,0.00010887811522302545,3.516208282364581e-195,5.9719701637020245e-199
8,0,0.00010887811522302545,4.443622163777383e-195,9.800351468856497e-199
9,0,0.00010887811522302545,6.24379843200508e-195,1.4638483528409932e-198
10,0,0.00010887811522302545,8.045462429191678e-195,2.143661357950188e-198
11,0,0.00010887811522302545,8.268378081833966e-195,3.0196361433382415e-198
12,0,0.00010887811522302545,8.83053053427138e-195,3.919881564839698e-198
13,0,0.00010887811522302545,9.706899428459603e-195,4.881333085830542e-198
14,0,0.00010887811522302545,1.4015999325599355e-194,5.9382020002606866e-198
15,0,0.00010887811522302545,2.4696370781379216e-194,7.46423758979914e-198
16,0,0.00010887811522302545,2.740666718595189e-194,1.0153131893324705e-197
17,0,0.00010887811522302545,3.530511194978691e-194,1.3137118161075887e-197
18,0,0.00010887811522302545,4.9878973371621146e-194,1.69810722079066e-197
19,0,0.00010887811522302545,6.745054852989063e-194,2.2411800817868185e-197
20,0,0.00010887811522302545,8.990406942590147e-194,2.975568941256189e-197
21,1,0.00010887811522302545,1.5192195642690926e-193,3.954427504253407e-197
22,1,0.00010887811522302545,3.030360916681226e-193,5.608525131929055e-197
23,1,0.00010887811522302545,5.475616552733731e-193,8.90792498246677e-197
24,1,0.00010887811522302545,6.704948253119588e-193,1.4869673081923257e-196
25,1,0.00010887811522302545,1.0487248248462586e-192,2.2169894366599036e-196
26,1,0.00010887811522302545,1.1623407115038446e-192,3.3588212598284847e-196
27,1,0.00010887811522302545,1.2993183587920716e-192,4.624355918983775e-196
28,1,0.00010887811522302545,2.1848991771209917e-192,6.03902925878333e-196
29,1,0.00010887811522302545,3.2051412195929913e-192,8.417906302356058e-196
30,1,0.00010887811522302545,5.758370429258339e-192,1.19076036524852e-195
31,1,0.00010887811522302545,2.2005676240811122e-191,1.8177208843421717e-195
32,1,0.00010887811522302545,2.9571404357035895e-191,4.2136574376497985e-195
33,1,0.00010887811522302545,3.817288033123882e-191,7.43333620854183e-195
34,1,0.00010887811522302545,4.548003661091853e-191,1.1589527471641212e-194
35,1,0.00010887811522302545,4.676205014989798e-191,1.6541308138112217e-194
36,1,0.00010887811522302545,5.32776238455988e-191,2.1632672022397703e-194
37,1,0.00010887811522302545,7.176475958489807e-191,2.7433439290267816e-194
38,1,0.00010887811522302545,8.156710349054244e-191,3.524705105330507e-194
39,1,0.00010887811522302545,1.0334267392874697e-190,4.412792354555679e-194
40,1,0.00010887811522302545,1.1729094209476732e-190,5.537967910502645e-194
41,2,0.00010887811522302545,1.364877294290703e-190,6.815009581303773e-194
42,2,0.00010887811522302545,1.6257308906925467e-190,8.301062254434518e-194
43,2,0.00010887811522302545,3.3028910969431047e-190,1.0071127406819066e-193
44,2,0.00010887811522302545,2.8832793416729773e-189,1.366725298103983e-193
45,2,6.0934172880705584e-05,3.357960727268383e-189,4.505985501932377e-193
46,2,6.0934172880705584e-05,4.481339016925943e-189,6.552131096752292e-193
47,2,6.0934172880705584e-05,8.542122487234317e-189,9.282797960696458e-193
48,2,6.0934172880705584e-05,1.1683755786401034e-188,1.4487869644749444e-192
49,2,6.0934172880705584e-05,2.8016545710807728e-188,2.1607269594594493e-192
50,2,6.0934172880705584e-05,3.869378464429328e-188,3.867891999321998e-192
51,2,6.0934172880705584e-05,4.47055948213275e-188,6.2256657622461555e-192
52,2,6.0934172880705584e-05,5.610655960854267e-188,8.949764205823701e-192
53,2,6.0934172880705584e-05,6.49257654659274e-188,1.2368571008752253e-191
54,2,6.0934172880705584e-05,1.792216553668868e-187,1.632476882606522e-191
55,2,6.0934172880705584e-05,1.9634369547527872e-187,2.7245492158157334e-191
56,2,6.0934172880705584e-05,2.2613590314956132e-187,3.920953284228458e-191
57,2,6.0934172880705584e-05,2.311225695778855e-187,5.2988937059334443e-191
58,2,6.0934172880705584e-05,2.559571969661003e-187,6.707219967062622e-191
59,2,6.0934172880705584e-05,2.7347034358717504e-187,8.266873976061939e-191
60,2,6.0934172880705584e-05,4.1421043381321587e-187,9.933242895450628e-191
61,3,6.0934172880705584e-05,6.947882760188615e-187,1.2457199913747283e-190
62,3,6.0934172880705584e-05,8.465271432604837e-187,1.6690834806389352e-190
63,3,6.0934172880705584e-05,1.2807274755994887e-186,2.1849077935953767e-190
64,3,6.0934172880705584e-05,1.4381582684005346e-186,2.965308487707866e-190
65,3,6.0934172880705584e-05,3.6636161270408243e-186,3.8416383332732095e-190
66,3,6.0934172880705584e-05,6.545840819827094e-186,6.074032517809676e-190
67,3,6.0934172880705584e-05,7.078123441321442e-186,1.0062686479458912e-189
68,3,6.0934172880705584e-05,9.551148165196283e-186,1.4375682453903467e-189
69,3,6.0934172880705584e-05,9.953583736265942e-186,2.019559558897651e-189
70,3,6.0934172880705584e-05,1.3517041058959536e-185,2.6260729510658595e-189
71,3,6.0934172880705584e-05,1.3859472432640074e-185,3.4497226677880957e-189
72,3,6.0934172880705584e-05,1.7329384352053375e-185,4.294238157033959e-189
73,3,6.0934172880705584e-05,1.8894745800649342e-185,5.350189859058174e-189
74,3,6.0934172880705584e-05,3.6825498211790804e-185,6.501525566211927e-189
75,3,6.0934172880705584e-05,5.474462160852361e-185,8.745456840667302e-189
76,3,6.0934172880705584e-05,6.22639401628448e-185,1.208127507804989e-188
77,3,6.0934172880705584e-05,1.250634220815217e-184,1.587527677216658e-188
78,3,6.0934172880705584e-05,3.2077143670267626e-184,2.3495912954334676e-188
79,3,6.0934172880705584e-05,9.734511711660556e-184,4.3041855133567855e-188
80,3,6.0934172880705584e-05,1.3109514319205904e-183,1.0235829708832561e-187
81,4,6.0934172880705584e-05,1.7443154028038349e-183,1.822400382791834e-187
82,4,6.0934172880705584e-05,1.95120753008113e-183,2.885284545921099e-187
83,4,6.0934172880705584e-05,3.1141132430898974e-183,4.07423671556208e-187
84,4,6.0934172880705584e-05,3.3629292872377755e-183,5.971795862807425e-187
85,4,6.0934172880705584e-05,3.5371398655400013e-183,8.020969008548772e-187
86,4,6.0934172880705584e-05,4.865536717320591e-183,1.0176295929249274e-186
87,4,6.0934172880705584e-05,1.092854173699055e-182,1.314107048415561e-186
88,4,6.0934172880705584e-05,1.2442651263787277e-182,1.9800286999513498e-186
89,4,6.0934172880705584e-05,1.2857645307124391e-182,2.7382113631532933e-186
90,4,3.090688667720213e-05,1.8734976643772547e-182,3.5216813451364036e-186
91,4,3.090688667720213e-05,3.0805612446469664e-182,4.10072114516551e-186
92,4,3.090688667720213e-05,3.487707910658707e-182,5.052826718070356e-186
