n_iterations,n_points,stoch_prior,trapezoid
500000,500,False,True
iteration,prior mass,worst L,evidence
0,1.0019980013326668,0.0,0.0
1,0.9980019986673331,4.2411682110242817e-196,8.47385973769086e-199
2,0.9980019986673331,4.409417147062147e-196,1.287006918856297e-198
3,0.9960079893439915,4.56802642915862e-196,2.196965689290492e-198
4,0.9940179640539353,4.58810088586306e-196,3.1090972376658348e-198
5,0.9920319148370607,4.6049875529594985e-196,4.022756770764545e-198
6,0.9900498337491681,4.608594527493752e-196,4.935305028282281e-198
7,0.9880717128619305,4.99604871591456e-196,5.92259656893142e-198
8,0.9860975442628619,5.224392417390881e-196,6.952949362443883e-198
9,0.9841273200552851,5.248495391835695e-196,7.985987591993654e-198
10,0.9821610323583008,5.5059523016647335e-196,9.067534672368444e-198
11,0.9801986733067553,5.669379602888262e-196,1.0178959086362412e-197
12,0.97824023505121,5.8558819712992e-196,1.1324651721364311e-197
13,0.9762857097579093,5.946859365433782e-196,1.2485819258758228e-197
14,0.9743350896087494,6.192024065859563e-196,1.3692441327786334e-197
15,0.9723883668012469,6.300423409866173e-196,1.4917733830582865e-197
16,0.9704455335485082,6.523777647663647e-196,1.6183928850720223e-197
17,0.9685065820791976,6.775255414924475e-196,1.7496305618562077e-197
18,0.9665715046375066,7.015791230580979e-196,1.885255929992382e-197
19,0.9646402934831231,7.061376282622721e-196,2.0214897826081863e-197
20,0.9627129408911995,7.183636263880935e-196,2.159805466696472e-197
21,0.9607894391523232,7.2903803536262805e-196,2.299895969113452e-197
22,0.9588697805724845,7.484813590927376e-196,2.4434352961174604e-197
23,0.9569539574730467,7.981529610031169e-196,2.5961945248970473e-197
24,0.9550419621907147,8.078770484394924e-196,2.750505924081365e-197
25,0.9531337870775047,8.469268716254909e-196,2.911952955018692e-197
26,0.951229424500714,9.461076104410447e-196,3.0919461545732206e-197
27,0.9493288668428895,9.515787173236503e-196,3.272618504107131e-197
28,0.9474321065017983,9.805050789010877e-196,3.458411026436545e-197
29,0.9455391358903963,1.0926743987287939e-195,3.6650444455488103e-197
30,0.9436499474367985,1.10617594693839e-195,3.873813159564741e-197
31,0.9417645335842487,1.1173096145363772e-195,4.0842618134643904e-197
32,0.9398828867910889,1.1573042704844078e-195,4.30180805422286e-197
33,0.9380049995307295,1.1643175658195385e-195,4.5202353393970154e-197
34,0.9361308642916188,1.1716070915065707e-195,4.739590997470499e-197
35,0.9342604735772135,1.1881972485395457e-195,4.9616082903066955e-197
36,0.9323938199059483,1.3306800145949399e-195,5.2097520201119064e-197
37,0.9305308958112057,1.3619861257358862e-195,5.46322622302732e-197
38,0.9286716938412872,1.4108515614674934e-195,5.725269979592405e-197
39,0.9268162065593822,1.474792738724296e-195,5.998642524153841e-197
40,0.9249644265435393,1.5070087624173937e-195,6.277428609156245e-197
41,0.9231163463866358,1.5729234569476597e-195,6.567827073699799e-197
42,0.9212719586963487,1.584862617367104e-195,6.859845165931718e-197
43,0.9194312560951247,1.5932192771702673e-195,7.152816481494569e-197
44,0.9175942312201509,1.7558969811256218e-195,7.475056884420953e-197
45,0.9157608767233256,1.923423879276209e-195,7.827336386873153e-197
46,0.9139311852712282,2.0997638418181544e-195,8.211144574093668e-197
47,0.9121051495450904,2.126439359768832e-195,8.599052090746657e-197
48,0.910282762240767,2.1723669063847477e-195,8.994545984037989e-197
