n_iterations,n_points,stoch_prior,trapezoid
500000,500,False,True
iteration,prior mass,worst L,evidence
0,1.0019980013326668,0.0,0.0
1,0.9980019986673331,3.8324489707848765e-196,7.65723815100594e-199
2,0.9980019986673331,3.835064195983408e-196,1.1480815032208167e-198
3,0.9960079893439915,4.0975495954046083e-196,1.9643204741311225e-198
4,0.9940179640539353,5.071109739918385e-196,2.972475982068028e-198
5,0.9920319148370607,5.228161075245087e-196,4.009777202112235e-198
6,0.9900498337491681,5.400922179372632e-196,5.079214336226019e-198
7,0.9880717128619305,5.568034517602845e-196,6.17953855039161e-198
8,0.9860975442628619,5.658361724771167e-196,7.295478614620857e-198
9,0.9841273200552851,5.735536603361334e-196,8.424379020529756e-198
10,0.9821610323583008,5.81269259207394e-196,9.566179813132508e-198
11,0.9801986733067553,5.8204421753410005e-196,1.070721851349022e-197
12,0.97824023505121,6.1483915759152655e-196,1.191014011951962e-197
13,0.9762857097579093,6.57622225551707e-196,1.3194195338006669e-197
14,0.9743350896087494,7.090958355317587e-196,1.4575990168110854e-197
15,0.9723883668012469,7.29979004252509e-196,1.5995637298030452e-197
16,0.9704455335485082,7.563577129254114e-196,1.746364620524944e-197
17,0.9685065820791976,7.814981686597266e-196,1.8977419454890704e-197
18,0.9665715046375066,7.870736347421991e-196,2.0498946364028047e-197
19,0.9646402934831231,8.477905485875849e-196,2.213457330164898e-197
20,0.9627129408911995,8.516077682661386e-196,2.377428203293423e-197
21,0.9607894391523232,9.541572748237077e-196,2.5607771721142095e-197
22,0.9588697805724845,1.0188868745593688e-195,2.756173269145597e-197
23,0.9569539574730467,1.023018798902263e-195,2.9519697773123055e-197
24,0.9550419621907147,1.0238752154522674e-195,3.1475386666522996e-197
25,0.9531337870775047,1.0320996526803198e-195,3.3442846079363157e-197
26,0.951229424500714,1.088712376591553e-195,3.551407795504776e-197
27,0.9493288668428895,1.1245137279808996e-195,3.764914606469259e-197
28,0.9474321065017983,1.1267340734955366e-195,3.978415556147e-197
29,0.9455391358903963,1.1899550884466517e-195,4.203445527382557e-197
30,0.9436499474367985,1.1981879977537142e-195,4.4295796863585323e-197
31,0.9417645335842487,1.2360224536856387e-195,4.662388263483164e-197
32,0.9398828867910889,1.4026914896139175e-195,4.9260615845724225e-197
33,0.9380049995307295,1.465381966142788e-195,5.200968889936692e-197
34,0.9361308642916188,1.5020100903717264e-195,5.482184678228679e-197
35,0.9342604735772135,1.5062343655295276e-195,5.76362791218899e-197
36,0.9323938199059483,1.5274573024394065e-195,6.048466451874202e-197
37,0.9305308958112057,1.5763161619567477e-195,6.341828825502486e-197
38,0.9286716938412872,1.584300360359622e-195,6.636088001516885e-197
39,0.9268162065593822,1.6629725061999448e-195,6.944342180981336e-197
40,0.9249644265435393,1.6888517093229505e-195,7.256767939831275e-197
41,0.9231163463866358,2.4540422407847018e-195,7.709841543318526e-197
42,0.9212719586963487,2.474151684204909e-195,8.165715160877993e-197
43,0.9194312560951247,2.574031770645219e-195,8.639044529253388e-197
44,0.9175942312201509,2.6406976668000296e-195,9.123662641422421e-197
45,0.9157608767233256,2.8426041706349847e-195,9.644292126004191e-197
46,0.9139311852712282,2.8870111973540167e-195,1.0171998390906021e-196
47,0.9121051495450904,2.9280053246174203e-195,1.0706128493888383e-196
48,0.910282762240767,2.9767542859520767e-195,1.124806647796589e-196
