n_iterations,n_points,stoch_prior,trapezoid
75000,75,False,True
iteration,prior mass,worst L,evidence
0,1.0132448381928043,0.0,0.0
1,0.9867551618071957,5.524101495513918e-196,7.316583046871014e-198
2,0.9867551618071957,6.30197241679295e-196,1.1434736886326898e-197
3,0.973685749353145,7.779302717840343e-196,2.1534497727313814e-197
4,0.9607894391523232,7.826414050330607e-196,3.1560842752696637e-197
5,0.9480639384933955,9.259787980830782e-196,4.326635099233731e-197
6,0.9355069850316178,1.2475058337742489e-195,5.882748433823893e-197
7,0.9231163463866358,1.479288379114942e-195,7.70354276054089e-197
8,0.9108898197456121,3.0935862434829205e-195,1.1460875707540388e-196
9,0.8988252314716089,3.1190456081108464e-195,1.5198955650741793e-196
10,0.8869204367171575,5.5733458956313085e-195,2.1789970103647344e-196
11,0.8751733190429475,6.274891764391372e-195,2.911234419448339e-196
12,0.8635817900415641,9.11926119024306e-195,3.961295918739915e-196
13,0.8521437889662113,1.2451463347661635e-194,5.376062790922302e-196
14,0.8408572823643508,1.5490371615831455e-194,7.112806486221062e-196
15,0.8297202637161938,1.763379683535443e-194,9.06368009675781e-196
16,0.8187307530779818,2.330500110517205e-194,1.1607824957973753e-195
17,0.8078867967299912,3.959212622374583e-194,1.5872745460785266e-195
18,0.7971864668291995,4.839588077436442e-194,2.1016970039573346e-195
19,0.7866278610665535,4.931129471512312e-194,2.618907505570827e-195
20,0.7762091023287752,5.87135066443741e-194,3.2265782874176566e-195
21,0.7659283383646487,8.75517616815585e-194,4.120716451126195e-195
22,0.7557837414557255,9.616441757885302e-194,5.0898052084403676e-195
23,0.7457735080913922,2.436428459977438e-193,7.51257539248284e-195
24,0.7358958586482417,4.177923608554568e-193,1.1612052430995288e-194
25,0.7261490370736909,5.765430437910799e-193,1.7194300175237036e-194
26,0.7165313105737893,6.159491169924262e-193,2.3079098909965654e-194
27,0.7070409693051614,1.1570229769407122e-192,3.398692405974182e-194
28,0.697676326071031,2.3145751991901046e-192,5.551855297251433e-194
29,0.6884357160212701,3.4459895633499206e-192,8.715072076844656e-194
30,0.679317496356421,4.739121852679612e-192,1.3007690452086395e-193
