n_iterations,n_points,stoch_prior,trapezoid
200000,200,False,True
iteration,prior mass,worst L,evidence
0,1.0049875208073176,0.0,0.0
1,0.9950124791926823,5.524101495513918e-196,2.7551571150610073e-198
2,0.9950124791926823,5.8169719706223445e-196,4.198535587313951e-198
3,0.9900498337491681,5.897930526348186e-196,7.118170320960781e-198
4,0.9851119396030626,6.30197241679295e-196,1.0222257390035164e-197
5,0.9801986733067553,7.779302717840343e-196,1.403490437765733e-197
6,0.9753099120283326,7.826414050330607e-196,1.7851509879596488e-197
7,0.9704455335485082,8.784638454869322e-196,2.211403421624594e-197
8,0.9656054162575665,9.259787980830782e-196,2.6584703557823997e-197
9,0.9607894391523232,1.192815096279556e-195,3.231494817060783e-197
10,0.9559974818331,1.213405924926102e-195,3.811503738092928e-197
11,0.951229424500714,1.2475058337742489e-195,4.4048383384744066e-197
12,0.9464851479534838,1.3006470858778243e-195,5.0203624779070104e-197
13,0.9417645335842487,1.4638757089566976e-195,5.709678462184022e-197
14,0.9370674633774034,1.479288379114942e-195,6.402777854600186e-197
15,0.9323938199059483,1.8565396713511526e-195,7.268294518898123e-197
16,0.9277434863285529,2.0187834457981326e-195,8.204755016879055e-197
17,0.9231163463866358,2.1960381932395706e-195,9.218358616949475e-197
18,0.9185122844014574,2.5496082323953106e-195,1.0389286736735497e-196
19,0.9139311852712282,2.815195389015245e-195,1.1675739526266221e-196
20,0.9093729344682314,3.0935862434829205e-195,1.3082357187289365e-196
21,0.9048374180359595,3.1190456081108464e-195,1.449347765433054e-196
22,0.9003245225862656,3.1203235501578637e-195,1.5898135412359403e-196
23,0.8958341352965282,3.492796493954049e-195,1.746262509451144e-196
24,0.8913661439068313,4.613074340936712e-195,1.95186028044784e-196
25,0.8869204367171575,4.876920430610333e-195,2.1681332014899677e-196
26,0.8824969025845955,5.5733458956313085e-195,2.414057250666877e-196
27,0.8780954309205613,5.575789139879165e-195,2.658862019058991e-196
28,0.8737159116880344,6.0493866920497096e-195,2.9231353906347096e-196
29,0.8693582353988059,6.274891764391372e-195,3.195892968701792e-196
30,0.8650222931107413,6.37322400344043e-195,3.471543159339127e-196
31,0.8607079764250578,8.972998495395074e-195,3.8577013371986725e-196
32,0.8564151774836135,9.11926119024306e-195,4.248196648795797e-196
33,0.8521437889662113,9.19879156292489e-195,4.6401329366759585e-196
34,0.8478937040879159,1.0709957376589213e-194,5.094180100066617e-196
35,0.8436648165963837,1.0809807763557246e-194,5.550174724252863e-196
36,0.8394570207692074,1.2451463347661635e-194,6.072800318155407e-196
37,0.835270211411272,1.5490371615831455e-194,6.719735312429758e-196
38,0.8311042838521256,1.763379683535443e-194,7.452514570189817e-196
39,0.8269591339433623,1.8287873980184234e-194,8.208683942302266e-196
40,0.8228346580560184,1.9769058756979495e-194,9.022020666314827e-196
41,0.8187307530779818,2.3097371000626843e-194,9.967551003686319e-196
42,0.8146473164114145,2.3114438862591782e-194,1.0909060706120273e-195
43,0.8105842459701871,2.330500110517205e-194,1.1853597979089277e-195
44,0.8065414401773269,2.4739737615740694e-194,1.2851283316409822e-195
45,0.8025187979624785,2.5261001331365503e-194,1.3864908961026488e-195
