max_level,L_per_level,levels_finished,lam,beta,quantile,evidence
100,100,0,10,10,0.36787944117144233,2.601637481836304e-55
100,100,0,10,10,0.36787944117144233,6.009052331899427e-58
100,100,0,10,10,0.36787944117144233,1.5894571832046855e-54
100,100,0,10,10,0.36787944117144233,5.046114356101347e-58
100,100,0,10,10,0.36787944117144233,1.5003852910609198e-57
100,100,0,10,10,0.36787944117144233,2.6813452052413004e-61
100,100,0,10,10,0.36787944117144233,2.7538209489681987e-53
100,100,0,10,10,0.36787944117144233,2.774480892606023e-57
100,100,0,10,10,0.36787944117144233,7.044112191615455e-53
100,100,0,10,10,0.36787944117144233,3.274259406036364e-57
100,100,0,10,10,0.36787944117144233,6.077907195308955e-54
100,100,0,10,10,0.36787944117144233,2.0202268330639015e-55
