max_level,L_per_level,levels_finished,lam,beta,quantile,evidence
100,2000,0,10,0,0.36787944117144233,1.8232521935851142e-41
100,2000,0,10,0,0.36787944117144233,3.6097453582031336e-39
100,2000,0,10,0,0.36787944117144233,1.36206586512054e-37
100,2000,0,10,0,0.36787944117144233,9.599332872084099e-39
100,2000,0,10,0,0.36787944117144233,2.2325917009373177e-39
100,2000,0,10,0,0.36787944117144233,5.146352570021961e-38
100,2000,0,10,0,0.36787944117144233,7.117378251189989e-41
100,2000,0,10,0,0.36787944117144233,3.94499176962551e-39
100,2000,0,10,0,0.36787944117144233,1.700843942634014e-42
100,2000,0,10,0,0.36787944117144233,2.654261618038914e-40
100,2000,0,10,0,0.36787944117144233,3.3637960000616097e-40
100,2000,0,10,0,0.36787944117144233,2.043949249307676e-41
100,2000,0,10,0,0.36787944117144233,2.519470907247434e-41
100,2000,0,10,0,0.36787944117144233,1.862216727468138e-40
100,2000,0,10,0,0.36787944117144233,1.2320600813798456e-40
100,2000,0,10,0,0.36787944117144233,5.819029711825714e-41
100,2000,0,10,0.5,0.36787944117144233,6.571430264541412e-41
100,2000,0,10,0.5,0.36787944117144233,3.5822276773126726e-39
100,2000,0,10,0.5,0.36787944117144233,7.746429319988473e-41
100,2000,0,10,0.5,0.36787944117144233,1.7550210246770216e-41
100,2000,0,10,0.5,0.36787944117144233,2.417826657981226e-42
100,2000,0,10,0.5,0.36787944117144233,2.376259110681562e-36
100,2000,0,10,0.5,0.36787944117144233,1.0586872597776444e-40
100,2000,0,10,0.5,0.36787944117144233,3.2741863704868357e-38
100,2000,0,10,0.5,0.36787944117144233,8.580440431344289e-41
100,2000,0,10,0.5,0.36787944117144233,7.333454140146381e-41
100,2000,0,10,0.5,0.36787944117144233,1.1666687762094674e-38
100,2000,0,10,0.5,0.36787944117144233,1.874696283179932e-40
100,2000,0,10,0.5,0.36787944117144233,1.1879841760432285e-41
100,2000,0,10,0.5,0.36787944117144233,4.894854825496594e-44
100,2000,0,10,0.5,0.36787944117144233,1.8787919247237543e-41
100,2000,0,10,0.5,0.36787944117144233,7.226626166644967e-44
100,2000,0,10,1,0.36787944117144233,1.125714450703638e-39
100,2000,0,10,1,0.36787944117144233,4.188406958086469e-42
100,2000,0,10,1,0.36787944117144233,6.63622152071586e-42
100,2000,0,10,1,0.36787944117144233,6.475481694537674e-42
100,2000,0,10,1,0.36787944117144233,8.0332079153669e-40
100,2000,0,10,1,0.36787944117144233,1.842809351138951e-40
100,2000,0,10,1,0.36787944117144233,1.302974109359273e-40
100,2000,0,10,1,0.36787944117144233,2.9984763287567663e-44
100,2000,0,10,1,0.36787944117144233,1.8865895352312868e-42
100,2000,0,10,1,0.36787944117144233,3.404829247917634e-42
100,2000,0,10,1,0.36787944117144233,1.0054147334015097e-41
100,2000,0,10,1,0.36787944117144233,4.5721687349267935e-43
100,2000,0,10,1,0.36787944117144233,1.4760899359147568e-42
100,2000,0,10,1,0.36787944117144233,6.80787095343522e-41
100,2000,0,10,1,0.36787944117144233,9.564287806017778e-44
100,2000,0,10,1,0.36787944117144233,9.121602978718026e-41
100,2000,0,10,2,0.36787944117144233,9.427998636733616e-42
100,2000,0,10,2,0.36787944117144233,7.6246166748916e-43
100,2000,0,10,2,0.36787944117144233,1.729037480610741e-41
100,2000,0,10,2,0.36787944117144233,2.3510022997159157e-45
100,2000,0,10,2,0.36787944117144233,5.281210107739186e-42
100,2000,0,10,2,0.36787944117144233,6.456800131163253e-41
100,2000,0,10,2,0.36787944117144233,2.397665328317499e-43
100,2000,0,10,2,0.36787944117144233,6.858442894818439e-41
100,2000,0,10,2,0.36787944117144233,6.421591248681817e-43
100,2000,0,10,2,0.36787944117144233,3.1283069114719337e-43
100,2000,0,10,2,0.36787944117144233,1.4525083649421902e-40
100,2000,0,10,2,0.36787944117144233,6.007561488122628e-42
100,2000,0,10,2,0.36787944117144233,1.5311562810460485e-43
100,2000,0,10,2,0.36787944117144233,1.9622539072010742e-42
100,2000,0,10,2,0.36787944117144233,1.2609406160154562e-44
100,2000,0,10,2,0.36787944117144233,2.7769669849481093e-40
100,2000,0,10,5,0.36787944117144233,5.214733421046634e-41
100,2000,0,10,5,0.36787944117144233,8.2051848185914e-44
100,2000,0,10,5,0.36787944117144233,7.248056862635081e-43
100,2000,0,10,5,0.36787944117144233,5.3842487590583775e-42
100,2000,0,10,5,0.36787944117144233,8.215434418305027e-43
100,2000,0,10,5,0.36787944117144233,3.0546482222723753e-41
100,2000,0,10,5,0.36787944117144233,3.0907455602983816e-44
100,2000,0,10,5,0.36787944117144233,7.130394040973009e-42
100,2000,0,10,5,0.36787944117144233,1.2737090275069717e-43
100,2000,0,10,5,0.36787944117144233,2.1432901437205817e-42
100,2000,0,10,5,0.36787944117144233,1.7194503990864132e-41
100,2000,0,10,5,0.36787944117144233,1.6595022393089927e-40
100,2000,0,10,5,0.36787944117144233,3.874497841138686e-41
100,2000,0,10,5,0.36787944117144233,3.0955750513429766e-46
100,2000,0,10,5,0.36787944117144233,6.344514157882859e-43
100,2000,0,10,5,0.36787944117144233,3.045664067776279e-43
100,2000,0,10,7,0.36787944117144233,3.9232745510338396e-40
100,2000,0,10,7,0.36787944117144233,3.30562874005002e-39
100,2000,0,10,7,0.36787944117144233,3.149793816665566e-41
100,2000,0,10,7,0.36787944117144233,2.305939678905057e-42
100,2000,0,10,7,0.36787944117144233,5.758420147875787e-42
100,2000,0,10,7,0.36787944117144233,1.0417061540014791e-38
100,2000,0,10,7,0.36787944117144233,1.1187382464398752e-42
100,2000,0,10,7,0.36787944117144233,2.412928701754744e-41
100,2000,0,10,7,0.36787944117144233,5.248170320660102e-41
100,2000,0,10,7,0.36787944117144233,3.568816295176475e-43
100,2000,0,10,7,0.36787944117144233,2.136399312443067e-43
100,2000,0,10,7,0.36787944117144233,6.592054130901806e-42
100,2000,0,10,7,0.36787944117144233,9.659263842176184e-42
100,2000,0,10,7,0.36787944117144233,2.5870368740835685e-42
100,2000,0,10,7,0.36787944117144233,5.63205655991125e-41
100,2000,0,10,7,0.36787944117144233,6.577973314912741e-41
100,2000,0,10,10,0.36787944117144233,3.169999043733919e-42
100,2000,0,10,10,0.36787944117144233,2.558860882772023e-39
100,2000,0,10,10,0.36787944117144233,7.230798198402105e-43
