max_level,L_per_level,levels_finished,lam,beta,quantile,evidence
100,1000,91,10,10,0.05,3.3213290620045466e-48
100,1000,77,10,10,0.05,7.315229371115144e-49
100,1000,23,10,10,0.05,1.62893786211949e-44
100,1000,26,10,10,0.05,6.359959032214179e-49
100,1000,59,10,10,0.05,9.122395052081439e-50
100,1000,60,10,10,0.05,1.5493847560688948e-43
100,1000,33,10,10,0.05,3.671720467279186e-49
100,1000,4,10,10,0.05,2.0665473750615734e-44
100,1000,50,10,10,0.05,6.036464115460529e-49
100,1000,22,10,10,0.05,4.1315936290009727e-47
100,1000,56,10,10,0.05,5.392123206293074e-44
100,1000,21,10,10,0.05,3.610421209390538e-49
100,1000,83,10,10,0.05,7.060349115391656e-51
100,1000,9,10,10,0.05,7.77576951236779e-46
100,1000,19,10,10,0.05,5.409923801045787e-47
100,1000,39,10,10,0.05,1.1253292015760058e-47
100,1000,0,10,10,0.1,6.197777692122083e-45
100,1000,0,10,10,0.1,3.3335091068434695e-44
100,1000,0,10,10,0.1,9.856498007878764e-46
100,1000,0,10,10,0.1,1.3864708390977026e-50
100,1000,91,10,10,0.1,1.2181809053573678e-39
100,1000,28,10,10,0.1,2.9744317564597636e-43
100,1000,40,10,10,0.1,7.967816307656194e-43
100,1000,0,10,10,0.1,4.301845401066205e-51
100,1000,45,10,10,0.1,2.6625924579457675e-45
100,1000,19,10,10,0.1,2.218322624311587e-44
100,1000,0,10,10,0.1,1.3312694447923656e-50
100,1000,0,10,10,0.1,8.557335136060496e-50
100,1000,0,10,10,0.1,1.8989967673277725e-45
100,1000,91,10,10,0.1,1.2821247374797195e-42
100,1000,1,10,10,0.1,4.718216962975734e-48
100,1000,0,10,10,0.1,2.1037127357058047e-51
100,1000,0,10,10,0.2,1.7909350456210524e-42
100,1000,0,10,10,0.2,7.001787901198744e-42
100,1000,0,10,10,0.2,1.2566129575143021e-40
100,1000,34,10,10,0.2,2.3714514863566396e-42
100,1000,0,10,10,0.2,6.1039742354693966e-46
100,1000,0,10,10,0.2,9.769669549722916e-46
100,1000,0,10,10,0.2,5.064757557119171e-44
100,1000,0,10,10,0.2,1.9321340049008502e-48
100,1000,0,10,10,0.2,1.5367740404540472e-40
100,1000,0,10,10,0.2,3.823297878493287e-42
100,1000,0,10,10,0.2,2.3138974171156784e-38
100,1000,0,10,10,0.2,1.8480902660424508e-40
