max_level,L_per_level,levels_finished,lam,beta,quantile,evidence
100,200000,200126,10,10,0.36787944117144233,1.4136551558983318e-41
100,200000,200078,10,10,0.36787944117144233,3.41614959404323e-42
100,200000,200102,10,10,0.36787944117144233,5.806508305143988e-42
100,200000,200122,10,10,0.36787944117144233,7.380735215831072e-42
100,200000,200094,10,10,0.36787944117144233,1.0195026375147196e-41
100,200000,200091,10,10,0.36787944117144233,5.292377132933076e-42
100,200000,200121,10,10,0.36787944117144233,6.128210828695434e-42
100,200000,200094,10,10,0.36787944117144233,9.785243439093047e-42
100,200000,200085,10,10,0.36787944117144233,5.273055046403858e-42
100,200000,200118,10,10,0.36787944117144233,7.018873123850009e-42
100,200000,200094,10,10,0.36787944117144233,7.746479172628429e-42
100,200000,200109,10,10,0.36787944117144233,2.565093816298022e-41
100,200000,200112,10,10,0.36787944117144233,8.812024249802593e-42
100,200000,200082,10,10,0.36787944117144233,9.508734931466977e-42
100,200000,200112,10,10,0.36787944117144233,6.749059002196412e-42
100,200000,200082,10,10,0.36787944117144233,4.25583668555639e-42
100,350000,350092,10,10,0.36787944117144233,1.0705106968888382e-41
100,350000,350085,10,10,0.36787944117144233,8.55566989983413e-42
100,350000,350104,10,10,0.36787944117144233,9.633845277498118e-42
100,350000,350105,10,10,0.36787944117144233,2.0435173399993353e-41
100,350000,350087,10,10,0.36787944117144233,1.3201742610786012e-41
100,350000,350084,10,10,0.36787944117144233,2.157756255375777e-41
100,350000,350101,10,10,0.36787944117144233,1.5200650732435179e-41
100,350000,350118,10,10,0.36787944117144233,9.816830662168974e-42
100,350000,350107,10,10,0.36787944117144233,1.6340313569414834e-41
100,350000,350098,10,10,0.36787944117144233,8.5791022916204e-42
100,350000,350087,10,10,0.36787944117144233,5.096215510207377e-42
100,350000,350131,10,10,0.36787944117144233,1.8461202880167427e-41
100,350000,350135,10,10,0.36787944117144233,6.472453157818687e-42
100,350000,350115,10,10,0.36787944117144233,8.082585789263305e-42
100,350000,350089,10,10,0.36787944117144233,5.381189401569744e-42
100,350000,350088,10,10,0.36787944117144233,8.361365124433394e-42
100,500000,500116,10,10,0.36787944117144233,7.481972507035385e-42
100,500000,500102,10,10,0.36787944117144233,1.0852638068272769e-41
100,500000,500122,10,10,0.36787944117144233,8.369629471736733e-42
100,500000,500100,10,10,0.36787944117144233,8.115438483440619e-42
100,500000,500082,10,10,0.36787944117144233,1.4209184219913797e-41
100,500000,500113,10,10,0.36787944117144233,1.334579567417081e-41
100,500000,500109,10,10,0.36787944117144233,6.809724886403674e-42
100,500000,500096,10,10,0.36787944117144233,1.510681401767283e-41
100,500000,500122,10,10,0.36787944117144233,8.733858631124772e-42
100,500000,500099,10,10,0.36787944117144233,1.325977808795271e-41
100,500000,500107,10,10,0.36787944117144233,7.303588926275295e-42
100,500000,500111,10,10,0.36787944117144233,5.3474425810315797e-42
100,500000,500096,10,10,0.36787944117144233,6.989047359611312e-42
100,500000,500112,10,10,0.36787944117144233,8.952740493853326e-42
100,500000,500086,10,10,0.36787944117144233,7.290686378339777e-42
100,500000,500113,10,10,0.36787944117144233,5.3184518832539427e-42
100,750000,750089,10,10,0.36787944117144233,1.1184752319987121e-41
100,750000,750074,10,10,0.36787944117144233,1.3633634843068408e-41
100,750000,750088,10,10,0.36787944117144233,1.2958917853867583e-41
100,750000,750136,10,10,0.36787944117144233,6.916895127122097e-42
100,750000,750106,10,10,0.36787944117144233,1.0117144478456584e-41
100,750000,750087,10,10,0.36787944117144233,8.966244081332745e-42
100,750000,750096,10,10,0.36787944117144233,8.329908247031698e-42
100,750000,750100,10,10,0.36787944117144233,9.836136460802548e-42
100,750000,750092,10,10,0.36787944117144233,1.0540705053804681e-41
100,750000,750092,10,10,0.36787944117144233,1.0224780017319413e-41
100,750000,750116,10,10,0.36787944117144233,7.628972992707296e-42
100,750000,750082,10,10,0.36787944117144233,6.912320262951711e-42
100,750000,750103,10,10,0.36787944117144233,5.968352353088552e-42
100,750000,750099,10,10,0.36787944117144233,7.167057192749963e-42
100,750000,750088,10,10,0.36787944117144233,7.798528970843471e-42
100,750000,750091,10,10,0.36787944117144233,3.9116941265171085e-42
