iteration,level,prior mass,likelihood,evidence
0,0,1.701184278213308e-05,0.0,0.0
1,0,1.701184278213308e-05,1.0505652980245533e-197,0.0
2,0,1.701184278213308e-05,4.974936487730856e-197,1.7872051682358486e-202
3,0,1.701184278213308e-05,2.0866578874513435e-196,1.0250488906273314e-201
4,0,1.701184278213308e-05,3.217889474755805e-196,4.574838482769351e-201
5,0,3.2634529782438194e-05,3.7205529011627954e-196,1.0049061466252005e-200
6,0,3.2634529782438194e-05,3.8623599790290264e-196,2.2190910912265413e-200
7,0,3.2634529782438194e-05,3.8709309006614212e-196,3.4795541088877426e-200
8,0,3.2634529782438194e-05,4.1171707121494555e-196,4.742814206521697e-200
9,0,3.2634529782438194e-05,4.284969167652157e-196,6.086433508771933e-200
10,0,3.2634529782438194e-05,5.169172481257227e-196,7.48481304795767e-200
11,0,3.2634529782438194e-05,5.446604448918346e-196,9.171748180859159e-200
12,0,3.2634529782438194e-05,6.033629176567665e-196,1.094922193187302e-199
13,0,3.2634529782438194e-05,6.2967124696790975e-196,1.2918268442461876e-199
14,0,3.2634529782438194e-05,6.317186422283532e-196,1.4973170948693802e-199
15,0,3.2634529782438194e-05,6.492144671933473e-196,1.7034755033086062e-199
16,0,3.2634529782438194e-05,8.364389763628538e-196,1.9153435919567166e-199
17,0,3.2634529782438194e-05,8.567913149281985e-196,2.1883115188097733e-199
18,0,3.2634529782438194e-05,9.315217805807052e-196,2.46792133565336e-199
19,0,3.2634529782438194e-05,9.543591026985287e-196,2.7719190885668688e-199
20,0,3.2634529782438194e-05,1.1948527399984133e-195,3.08336969416843e-199
21,1,3.2634529782438194e-05,1.3042066763170875e-195,3.4733042674594907e-199
22,1,3.2634529782438194e-05,1.4653213530997338e-195,3.898925983666738e-199
23,1,3.2634529782438194e-05,1.5432655318048548e-195,4.377126717052497e-199
24,1,3.2634529782438194e-05,1.6455978380183544e-195,4.880764166651456e-199
25,1,3.2634529782438194e-05,1.7275829253554674e-195,5.417797283198715e-199
26,1,3.2634529782438194e-05,1.8421234734061245e-195,5.981585847490162e-199
27,1,3.2634529782438194e-05,1.869066673737695e-195,6.582754181048169e-199
28,1,3.2634529782438194e-05,1.976240914400197e-195,7.192715301342724e-199
29,1,3.2634529782438194e-05,2.1515294234645966e-195,7.837652231125385e-199
30,1,3.2634529782438194e-05,2.3206565118210058e-195,8.53979374160386e-199
31,1,3.2634529782438194e-05,2.449976082073148e-195,9.297129082102177e-199
32,1,3.2634529782438194e-05,2.8772133917963505e-195,1.0096667256268951e-198
33,1,3.2634529782438194e-05,2.8847530460046975e-195,1.1035632317519031e-198
34,1,3.2634529782438194e-05,2.929999403757701e-195,1.1977057909467227e-198
35,1,3.2634529782438194e-05,2.9545859514741685e-195,1.2933249437511796e-198
36,1,3.2634529782438194e-05,3.1424514307045477e-195,1.3897464669793368e-198
37,1,3.2634529782438194e-05,3.198623407493623e-195,1.4922988917845298e-198
38,1,3.2634529782438194e-05,3.2953022950713747e-195,1.5966844626391844e-198
39,1,3.2634529782438194e-05,3.548251110331048e-195,1.704225103529828e-198
40,0,3.2634529782438194e-05,3.887775162865001e-195,1.820020610065496e-198
41,2,3.2634529782438194e-05,4.6201231231163826e-195,1.9468963244054373e-198
42,2,3.2634529782438194e-05,4.6247985758512004e-195,2.09767187006531e-198
43,2,3.2634529782438194e-05,4.967775096053809e-195,2.2485999969267038e-198
44,2,3.2634529782438194e-05,5.253113955041498e-195,2.4107210012513265e-198
45,2,3.2634529782438194e-05,5.538122158352868e-195,2.58215390506767e-198
46,2,3.2634529782438194e-05,5.5723576092006865e-195,2.7628879175832177e-198
47,2,3.2634529782438194e-05,5.637038225896555e-195,2.9447391879390737e-198
48,2,3.2634529782438194e-05,5.9656388091170996e-195,3.1287012798068375e-198
49,2,3.2634529782438194e-05,6.2621090659950326e-195,3.3233870971942387e-198
50,2,3.2634529782438194e-05,6.885241226839106e-195,3.52774808200933e-198
51,2,3.2634529782438194e-05,8.646982877185214e-195,3.752444691885882e-198
52,2,3.2634529782438194e-05,9.042881101947824e-195,4.034634912119615e-198
53,2,3.2634529782438194e-05,9.373907652507146e-195,4.3297450847601794e-198
54,2,3.2634529782438194e-05,9.37842762218549e-195,4.635658153223749e-198
55,2,3.2634529782438194e-05,1.0010563512874923e-194,4.9417187287724024e-198
56,2,3.2634529782438194e-05,1.2692394553760592e-194,5.268408761872308e-198
57,2,3.2634529782438194e-05,1.327026647362419e-194,5.682619089947465e-198
58,2,3.2634529782438194e-05,1.3497193158706845e-194,6.115687996401844e-198
59,2,3.2634529782438194e-05,1.4373649653577514e-194,6.5561625485189836e-198
60,2,3.2634529782438194e-05,1.462691365262021e-194,7.025239846220991e-198
61,0,3.2634529782438194e-05,1.5898134598139016e-194,7.502582295442577e-198
62,3,3.2634529782438194e-05,1.5952040919444152e-194,8.021410442470756e-198
63,3,3.2634529782438194e-05,1.633774104464057e-194,8.541997796947029e-198
64,3,3.2634529782438194e-05,1.645284265558984e-194,9.075172293646114e-198
65,3,3.2634529782438194e-05,1.69582184248949e-194,9.612103077295731e-198
66,3,3.2634529782438194e-05,1.7925126900152825e-194,1.0165526561540056e-197
67,3,3.2634529782438194e-05,1.8388040287496702e-194,1.0750504649217078e-197
68,3,3.2634529782438194e-05,1.9199499097298384e-194,1.1350589697620062e-197
69,3,3.2634529782438194e-05,2.0352191238068472e-194,1.197715632271874e-197
70,3,3.2634529782438194e-05,2.2090458736518075e-194,1.2641340513815363e-197
71,3,3.2634529782438194e-05,2.2312200120395237e-194,1.3362252247359985e-197
72,3,3.2634529782438194e-05,2.4787065309963605e-194,1.4090400406700745e-197
73,3,3.2634529782438194e-05,2.685478320283517e-194,1.4899314627777992e-197
74,3,3.2634529782438194e-05,2.711026884436374e-194,1.5775707850011837e-197
75,3,3.2634529782438194e-05,3.0334143580954916e-194,1.6660438726023132e-197
76,3,3.2634529782438194e-05,3.484544648485004e-194,1.7650379238140563e-197
77,3,3.2634529782438194e-05,3.623334017699216e-194,1.8787543999232758e-197
78,3,3.2634529782438194e-05,3.700694732472594e-194,1.9970002018356023e-197
79,3,3.2634529782438194e-05,3.725013950420938e-194,2.1177706342981913e-197
80,3,3.2634529782438194e-05,4.040689793588012e-194,2.2393347130032013e-197
81,3,4.350191745380983e-05,4.6501366727898184e-194,2.3712007244136432e-197
82,4,4.350191745380983e-05,4.6816928206036183e-194,2.5734905861022797e-197
83,4,4.350191745380983e-05,4.7387296900560966e-194,2.7771532007282724e-197
84,4,4.350191745380983e-05,4.902362588285701e-194,2.983297028541011e-197
85,4,4.350191745380983e-05,5.164375367211951e-194,3.196559201185261e-197
86,4,4.350191745380983e-05,5.2107097599075005e-194,3.421219432110204e-197
87,4,4.350191745380983e-05,5.3353610172507097e-194,3.6478952979614614e-197
88,4,4.350191745380983e-05,5.572587770351425e-194,3.879993732520177e-197
89,4,4.350191745380983e-05,5.59985850555314e-194,4.1224119857101145e-197
90,4,4.350191745380983e-05,5.599918466939375e-194,4.366016568171702e-197
91,4,4.350191745380983e-05,5.665216702614077e-194,4.609623759068564e-197
92,4,4.350191745380983e-05,5.716143363282766e-194,4.856071548423626e-197
93,4,4.350191745380983e-05,6.613721067568026e-194,5.104734745167296e-197
94,4,4.350191745380983e-05,6.751915817826544e-194,5.392444293111163e-197
95,4,4.350191745380983e-05,7.470220711907296e-194,5.686165577673327e-197
96,4,4.350191745380983e-05,7.606524909606595e-194,6.011134502444458e-197
97,4,4.350191745380983e-05,7.702378326902776e-194,6.342032921172512e-197
98,4,4.350191745380983e-05,8.080070512268872e-194,6.677101147347451e-197
99,4,4.350191745380983e-05,8.216436098768634e-194,7.028599707793135e-197
100,4,4.350191745380983e-05,8.731588845788158e-194,7.386030432726271e-197
101,2,4.350191745380983e-05,9.292836431013131e-194,7.765871289936354e-197
102,1,4.350191745380983e-05,1.126186432812176e-193,8.170127493270044e-197
103,0,4.350191745380983e-05,1.222482309162543e-193,8.660040185648003e-197
104,2,4.350191745380983e-05,1.2385302479246274e-193,9.19184343066732e-197
105,5,4.350191745380983e-05,1.2706306806952494e-193,9.730627836759957e-197
106,5,4.350191745380983e-05,1.3346493210513583e-193,1.0283376546618787e-196
107,5,4.350191745380983e-05,1.3864338447051754e-193,1.0863974592560381e-196
108,5,4.350191745380983e-05,1.43261202690583e-193,1.1467099899235709e-196
109,5,4.350191745380983e-05,1.5115936938129334e-193,1.2090313600613635e-196
110,5,4.350191745380983e-05,1.5551123957895815e-193,1.2747885841533132e-196
111,5,4.350191745380983e-05,1.5839823011221873e-193,1.342438955226348e-196
112,5,4.350191745380983e-05,1.611173001130305e-193,1.411345222538061e-196
