iteration,level,prior mass,likelihood,evidence
0,0,0.11693598680489942,0.0,0.0
1,0,0.2729069060890598,1.5879698003142217e-193,0.0
2,1,0.2729069060890598,3.9098092309434306e-193,4.333679251666164e-194
3,2,0.3311393494872409,7.651923435323801e-184,1.5003818657818344e-193
4,3,0.3558436248134639,7.136485837934991e-182,2.533852950199679e-184
5,4,0.3558436248134639,4.679682232168084e-181,2.5648115185027343e-182
6,5,0.3535529971337288,1.3020067670201454e-178,1.9217162403201261e-181
7,6,0.35886846839516406,1.6890802287876417e-175,4.6225011100868905e-179
8,7,0.36734726475203605,9.987339591177603e-169,6.0661988481258296e-176
9,8,0.3646192744043457,5.657476104246962e-163,3.6688224875886955e-169
10,7,0.3646192744043457,4.276172325821825e-161,2.0628285009129395e-163
11,9,0.3664691630860405,1.983478050863304e-157,1.5798031356782269e-161
12,10,0.3669924117452229,2.1976552799862408e-151,7.270415216129737e-158
13,11,0.3669924117452229,5.825750526174191e-149,8.065235384282952e-152
14,12,0.3678482012963349,5.041731909778342e-138,2.1460714712109503e-149
15,13,0.3678482012963349,6.399306130005726e-138,1.8545920144517592e-138
16,14,0.3678482012963349,6.3444597651543e-135,4.208565263918975e-138
17,13,0.3676587231282805,4.887754447510583e-133,2.3380066780728953e-135
18,15,0.3677921230513554,2.7676875670064735e-124,1.8204056259170443e-133
19,16,0.3678245202712589,8.957051684941729e-122,1.017933688032557e-124
20,17,0.3678245202712589,4.867693032834838e-120,3.304802575938888e-122
21,18,0.3678448973073056,1.0011779826104503e-119,1.8235048803896123e-120
22,19,0.36785771395019295,2.2540559222972215e-116,5.506287002386377e-120
23,20,0.36785771395019295,4.3983292117141433e-116,8.297224873923883e-117
24,21,0.36785771395019295,4.719809211034725e-116,2.4476818164139073e-116
25,20,0.3678794411428972,6.374809817083803e-116,4.183900043066205e-116
26,17,0.3678794411428972,6.481490917396025e-114,6.529061515967249e-116
27,21,0.3678708456797144,4.1192250154666765e-111,2.4496978716240865e-114
28,19,0.3678708456797144,8.517693141681978e-109,1.517792487856385e-111
29,19,0.3678740348234501,2.4913031305414713e-104,3.1485889041494165e-109
30,22,0.3678740348234501,2.850580687160474e-104,9.16517220489625e-105
31,23,0.36787672134455324,1.0926333844213565e-96,1.9651718394651516e-104
32,24,0.36787730236966404,1.0947776410826841e-95,4.0195440674424987e-97
33,25,0.3678780959189465,1.9045679636068762e-94,4.429392859705471e-96
34,26,0.3678785950414756,5.371184095672736e-94,7.449427645969777e-95
35,26,0.367878908976986,2.7426772412652975e-88,2.7208864234221825e-94
36,27,0.3678793873489876,1.3438150286860291e-86,1.0089758320791109e-88
37,28,0.3678794406732582,8.072508361978311e-85,5.044516077841697e-87
38,29,0.36787930874638913,3.251599869230664e-82,3.020155021813197e-85
39,30,0.36787930874638913,3.117373201956559e-81,1.1992164672342392e-82
40,31,0.36787935787941634,9.651225171636275e-81,1.2667387453637206e-81
41,32,0.36787935787941634,2.337370527957956e-80,4.817225264254933e-81
42,33,0.36787944117134813,5.381408330232037e-79,1.3415928953769385e-80
43,33,0.3678794082203386,1.5336552384595296e-76,2.113868778778293e-79
44,31,0.3678794082203386,2.265120107931427e-75,5.663140503172923e-77
45,33,0.36787942044602734,1.182161202605774e-73,8.899224498855322e-76
46,34,0.36787942044602734,3.747466062424812e-73,4.437920025872462e-74
47,35,0.3678794360143721,9.185647187949053e-69,1.8224076457732423e-73
48,36,0.3678794360143721,1.7606475997783778e-68,3.3793929476942784e-69
49,37,0.36787943792777494,2.104389078041776e-67,9.856453407959555e-69
