iteration,level,prior mass,likelihood,evidence
0,0,9.828431073410915e-05,0.0,0.0
1,0,8.492766576897506e-05,3.967012372656926e-196,0.0
2,0,8.492766576897506e-05,7.292700215678501e-196,3.369091008863962e-200
3,0,8.492766576897506e-05,9.304614068423343e-196,9.562611073568722e-200
4,0,8.492766576897506e-05,1.0988714195157092e-195,1.7464802610692332e-199
5,0,8.492766576897506e-05,1.3623763884972686e-195,2.6797261074663262e-199
6,0,8.492766576897506e-05,1.427300016135451e-195,3.8367605732047198e-199
7,0,8.492766576897506e-05,1.5163594692939734e-195,5.048933160428763e-199
8,0,8.492766576897506e-05,1.850380297210645e-195,6.336741862366952e-199
9,0,8.492766576897506e-05,2.5359344123585116e-195,7.908226656636977e-199
10,0,8.492766576897506e-05,2.945492449743081e-195,1.0061936558485236e-198
11,0,8.492766576897506e-05,3.722257079871728e-195,1.2563474541453435e-198
12,0,8.492766576897506e-05,5.9193822398421374e-195,1.5724700593308907e-198
13,0,8.492766576897506e-05,7.363471443569112e-195,2.0751893757550107e-198
14,0,8.492766576897506e-05,1.6064362440386683e-194,2.7005518174138404e-198
15,0,8.492766576897506e-05,2.908253818075097e-194,4.064860621542677e-198
16,0,8.492766576897506e-05,3.021114221993986e-194,6.5347727038709515e-198
17,0,8.492766576897506e-05,3.249024653621449e-194,9.100534492824975e-198
18,0,8.492766576897506e-05,4.506050312173613e-194,1.1859855291404199e-197
19,0,8.492766576897506e-05,5.223222715780999e-194,1.568673863990886e-197
20,0,8.492766576897506e-05,5.52377822679911e-194,2.012269977033653e-197
21,1,8.492766576897506e-05,6.95347661195563e-194,2.4813915680611894e-197
22,1,8.492766576897506e-05,7.470872056868755e-194,3.0719341056937424e-197
23,1,8.492766576897506e-05,7.484676777525589e-194,3.7064178307422674e-197
24,1,8.492766576897506e-05,7.881863863375598e-194,4.34207395849277e-197
25,1,8.492766576897506e-05,7.982517141223346e-194,5.011462258318095e-197
26,1,8.492766576897506e-05,9.94352993928236e-194,5.689398806083025e-197
27,1,8.492766576897506e-05,1.0918698387083064e-193,6.533879593330195e-197
28,1,8.492766576897506e-05,1.1058093738056815e-193,7.461179160580632e-197
29,1,8.492766576897506e-05,1.131776788961402e-193,8.400317249608317e-197
30,1,8.492766576897506e-05,1.6116344946212642e-193,9.361508858188296e-197
31,1,8.492766576897506e-05,2.2868119855705953e-193,1.0730232415197753e-196
32,1,8.492766576897506e-05,3.222176406158044e-193,1.267236845506801e-196
33,1,8.492766576897506e-05,3.618765777855928e-193,1.5408887663776686e-196
34,1,8.492766576897506e-05,4.779205293744242e-193,1.848222096855622e-196
35,1,8.492766576897506e-05,7.170087531540153e-193,2.254108846684049e-196
36,1,8.492766576897506e-05,1.3209479553830176e-192,2.8630476440969867e-196
37,1,8.492766576897506e-05,1.3823613854116212e-192,3.9848979086267856e-196
38,1,8.492766576897506e-05,2.385450214833693e-192,5.15890516574854e-196
39,1,8.492766576897506e-05,3.497083905052852e-192,7.184812351287797e-196
40,1,8.492766576897506e-05,1.6321662581428357e-191,1.0154804081831705e-195
41,2,8.492766576897506e-05,3.004979453624153e-191,2.401641112692705e-195
42,2,8.492766576897506e-05,3.287038785999585e-191,4.953700019492999e-195
43,2,8.492766576897506e-05,3.353401223547229e-191,7.745305333363302e-195
44,2,8.492766576897506e-05,1.6461146511948174e-190,1.0593270716390213e-194
45,2,8.492766576897506e-05,1.775211747249264e-190,2.4573338207798854e-194
46,2,8.492766576897506e-05,2.3151709755637737e-190,3.964979720175323e-194
47,2,8.492766576897506e-05,2.9612235594729397e-190,5.931200388282444e-194
48,2,8.492766576897506e-05,3.406331266280109e-190,8.446098435543769e-194
49,2,8.492766576897506e-05,5.032709564593012e-190,1.1339016068354235e-193
50,2,8.492766576897506e-05,5.854682670428217e-190,1.5613178826495028e-193
51,2,4.861180582931372e-05,7.247958719815763e-190,2.0585424156670407e-193
52,2,4.861180582931372e-05,7.253306108741104e-190,2.4108787776136057e-193
53,2,4.861180582931372e-05,7.407843869772073e-190,2.763475085792303e-193
54,2,4.861180582931372e-05,9.127158357109457e-190,3.123583753603535e-193
55,2,4.861180582931372e-05,1.1176605584583108e-189,3.567271403432738e-193
56,2,4.861180582931372e-05,2.298831297920724e-189,4.1105863839413156e-193
57,2,4.861180582931372e-05,2.8991458087455766e-189,5.2280897908300305e-193
58,2,4.861180582931372e-05,3.4097843609994717e-189,6.637416922086117e-193
59,2,4.861180582931372e-05,3.416284928162269e-189,8.294974674853485e-193
60,2,4.861180582931372e-05,4.547736072061297e-189,9.955692470707836e-193
61,3,4.861180582931372e-05,4.579981587201943e-189,1.2166429099687933e-192
62,3,4.861180582931372e-05,4.667066562885279e-189,1.439284085587686e-192
63,3,4.861180582931372e-05,5.548908997332738e-189,1.6661586191351479e-192
64,3,4.861180582931372e-05,6.260817186507785e-189,1.9359011058780187e-192
65,3,4.861180582931372e-05,1.2314712222332207e-188,2.2402507352813654e-192
66,3,4.861180582931372e-05,1.7879855299245754e-188,2.838891134677255e-192
67,3,4.861180582931372e-05,3.751019499349356e-188,3.708063188740416e-192
68,3,4.861180582931372e-05,4.272715845494329e-188,5.53150150438382e-192
69,3,4.861180582931372e-05,4.413659796078823e-188,7.608545834833842e-192
70,3,4.861180582931372e-05,4.5650514287021753e-188,9.754105564870164e-192
71,3,4.861180582931372e-05,4.769285482709852e-188,1.1973259501399177e-191
72,3,4.861180582931372e-05,5.123933326076764e-188,1.429169529969974e-191
73,3,4.861180582931372e-05,8.908533892999372e-188,1.678253181899567e-191
74,3,4.861180582931372e-05,9.873427844932563e-188,2.1113131017299128e-191
75,3,4.861180582931372e-05,1.202240380088665e-187,2.591278258997514e-191
76,3,4.861180582931372e-05,1.750091416975366e-187,3.175709018167819e-191
77,3,4.861180582931372e-05,2.088875085046461e-187,4.026460059623369e-191
78,3,4.861180582931372e-05,2.367198883949491e-187,5.041899959983067e-191
79,3,4.861180582931372e-05,2.753690643529668e-187,6.192638085042275e-191
80,3,4.861180582931372e-05,2.823678625996192e-187,7.531256833814896e-191
81,3,4.861180582931372e-05,3.419326607378381e-187,8.903898004727998e-191
82,4,4.861180582931372e-05,6.604930959400141e-187,1.0566094415776838e-190
83,4,4.861180582931372e-05,7.540968651535271e-187,1.3776870628920663e-190
84,4,4.861180582931372e-05,1.0622088510220888e-186,1.7442671667454406e-190
85,4,4.861180582931372e-05,1.289113243615318e-186,2.2606260709060824e-190
86,4,4.861180582931372e-05,1.8284707880006998e-186,2.8872872978123285e-190
87,4,4.861180582931372e-05,2.132009733172574e-186,3.7761399669209513e-190
88,4,4.861180582931372e-05,2.234036002751817e-186,4.812548398672872e-190
89,4,4.861180582931372e-05,2.848769438258122e-186,5.898553642487547e-190
90,4,4.861180582931372e-05,4.054197672266714e-186,7.283391910338417e-190
91,4,4.861180582931372e-05,6.285310944446926e-186,9.254210610717268e-190
92,4,4.861180582931372e-05,9.297427143778408e-186,1.2309613762800412e-189
93,4,4.861180582931372e-05,1.3051377626935525e-185,1.682926099305588e-189
94,4,4.861180582931372e-05,1.32138773092636e-185,2.317377134311227e-189
95,4,4.861180582931372e-05,1.356984115140658e-185,2.9597275723215237e-189
96,4,4.861180582931372e-05,3.116281462321502e-185,3.619382055508331e-189
97,4,4.861180582931372e-05,3.388719375465341e-185,5.1342627490669574e-189
98,4,4.861180582931372e-05,4.1026432812062486e-185,6.781580431968501e-189
99,4,4.861180582931372e-05,4.658590369445873e-185,8.775949417697868e-189
100,4,4.861180582931372e-05,5.867610358720438e-185,1.1040574322476005e-188
101,4,4.861180582931372e-05,7.354127089782217e-185,1.3892925676877883e-188
102,5,4.861180582931372e-05,1.2157192943510693e-184,1.7467899658203774e-188
103,5,4.861180582931372e-05,1.2854640509228949e-184,2.337773068619822e-188
104,5,4.861180582931372e-05,1.5482219578266778e-184,2.9626603570600904e-188
105,5,4.861180582931372e-05,1.678082699727878e-184,3.715279009005594e-188
106,5,4.861180582931372e-05,1.7946434379511978e-184,4.531025312652616e-188
107,5,4.861180582931372e-05,1.9598262985955236e-184,5.403433896037973e-188
108,5,4.861180582931372e-05,2.3320047488580737e-184,6.356140850903055e-188
109,5,4.861180582931372e-05,2.410403139766031e-184,7.489770471348318e-188
110,5,4.861180582931372e-05,3.5172780429194505e-184,8.661510965355062e-188
111,5,4.861180582931372e-05,1.0081205443279491e-183,1.037132333805615e-187
112,5,2.365896729175009e-05,1.562522899086133e-183,1.5271979353397383e-187
113,5,2.365896729175009e-05,1.936223260316647e-183,1.8968747169606317e-187
114,5,2.365896729175009e-05,2.203919872988854e-183,2.3549651448142044e-187
115,5,2.365896729175009e-05,2.3886573054045776e-183,2.8763898267010175e-187
116,5,2.365896729175009e-05,2.5872809736065253e-183,3.4415214772986855e-187
117,5,2.365896729175009e-05,2.7177047514148503e-183,4.0536454365899265e-187
118,5,2.365896729175009e-05,2.983640274084244e-183,4.696626314813504e-187
