max_level,L_per_level,max_points,C1,lam,beta,quantile
100,100,500,10,10,10,0.36787944117144233
iteration,level,prior mass,likelihood,evidence
0,0,0.3232824753644491,0.0,0.0
1,0,0.10917222998028822,1.4392119230883427e-189,0.0
2,1,0.10917222998028822,6.0575277047848926e-189,1.5712197505777344e-190
3,2,0.01669477299350022,1.5355359805395606e-181,8.184357827565171e-190
4,3,0.01669477299350022,1.1580447327714138e-180,2.563543280281756e-183
5,4,0.006393354343436107,8.485486744041627e-179,2.1896837210219134e-182
6,5,0.006393354343436107,4.751309147127501e-177,5.644040725220996e-181
7,6,0.0023972888924638355,9.022562953705861e-172,3.094120704531741e-179
8,7,0.0009072233759126098,2.271168649819487e-170,2.1629999362545206e-174
9,5,0.00033144778883546745,1.1885005781403045e-167,2.2767572833815706e-173
10,1,0.00033144778883546745,2.3397374887002702e-166,3.9620264593766022e-171
11,4,0.00012247139800325514,3.553088985115677e-165,8.1512108167892e-170
12,8,0.00012247139800325514,2.055951367014435e-164,5.16663883404976e-169
13,9,1.665383666998147e-05,8.62031190174379e-161,3.0346162648545894e-168
14,10,1.665383666998147e-05,6.259600019155262e-157,1.4386472808242388e-165
15,11,6.136543503460698e-06,9.39027048358186e-156,1.0426074281123287e-161
16,12,2.257888060905905e-06,6.5919213840897404e-149,6.80498776128863e-161
17,13,3.0577779777737696e-07,6.661760394426887e-143,1.4883827396554315e-154
18,14,1.1250705193939468e-07,3.4454159434519977e-140,2.0370333065558004e-149
19,15,4.139420434981328e-08,4.4003330918496124e-139,3.896706238093282e-147
20,16,1.5228545320808773e-08,1.3207574173342782e-136,2.2111534959220135e-146
21,17,1.5228545320808773e-08,3.8609822701371435e-135,2.0334329537261604e-144
22,18,2.0611490747764406e-09,1.8645861076966586e-127,6.083057643734879e-143
23,19,2.0611490747764406e-09,6.0484168985926405e-127,3.843190539025737e-136
24,20,2.0611490747764406e-09,9.957787721783898e-127,1.6309879433422146e-135
25,19,7.58240849484086e-10,1.2562431503067796e-122,3.6834364382997224e-135
26,21,1.0261863967152516e-10,6.873612550828705e-119,9.529032170910068e-132
27,22,3.775130600232286e-11,3.033098462473448e-114,7.063136728122548e-129
28,23,1.3887900877191049e-11,4.346039098451644e-111,1.1451049132873825e-124
29,24,1.3887900877191049e-11,5.455323150660303e-111,6.047187069902191e-122
30,25,5.109079319508671e-12,2.0922813734091622e-106,1.3623485786843776e-121
31,26,1.8795281245639974e-12,5.771603341365382e-100,1.0690993844056634e-117
32,27,2.54366485301489e-13,7.609395267129934e-95,1.0847901494917623e-111
33,28,2.54366485301489e-13,8.154185118852916e-95,1.9356836083845753e-107
34,28,2.54366485301489e-13,1.939294152905778e-94,4.0098350175648956e-107
35,29,9.357620443074183e-14,1.5576664815042572e-92,8.942749393968606e-107
36,30,3.442476832379953e-14,2.1587472997210798e-91,1.547032665021253e-105
37,31,4.658886010525739e-15,1.2014976597494188e-88,8.978470231273853e-105
38,32,4.658886010525739e-15,3.787502367684015e-88,5.687425340998721e-103
39,33,1.713908365831988e-15,1.245211258122367e-87,2.3332967136634895e-102
40,34,1.713908365831988e-15,2.032841347250361e-87,4.467474706187589e-102
41,35,1.713908365831988e-15,1.6203924494528833e-86,7.951578497649152e-102
42,33,2.31952279672767e-16,8.492122524595154e-84,3.5723620248131985e-101
43,36,8.533047625744077e-17,5.680908893128988e-82,2.0054907990884316e-99
44,37,8.533047625744077e-17,9.88280436737811e-82,5.0480956941671156e-98
45,37,3.1391327749529916e-17,1.0666125896459677e-79,1.3481139728442015e-97
46,37,3.1391327749529916e-17,1.2327121132728793e-79,3.4830499356195635e-96
47,33,3.1391327749529916e-17,2.5432949540636814e-79,7.352696932476023e-96
48,36,1.1548224134407579e-17,8.414241583964653e-77,1.5336437479149888e-95
49,38,1.1548224134407579e-17,1.6307211808479893e-76,9.870319148059145e-94
50,39,1.562882188445885e-18,5.083660325632312e-71,2.870225284521752e-93
51,40,1.562882188445885e-18,7.428430687111725e-71,7.9454491975682e-89
52,41,2.1151310373983047e-19,1.2150833770523013e-68,1.955521120655994e-88
53,42,7.781132238865365e-20,7.583741879578902e-67,2.765612675895669e-87
54,43,2.8625185805478096e-20,1.6451453696759409e-66,6.1775711106320484e-86
55,44,1.0530617357535136e-20,2.9563811700536852e-65,1.0886830299031624e-85
56,45,1.0530617357535136e-20,2.9043303421362447e-63,4.2019349163888995e-85
57,45,1.0530617357535136e-20,5.627261113453564e-62,3.1004585004554787e-83
58,46,3.873997628505898e-21,2.484998357962351e-61,6.235899205717207e-82
59,47,1.425164082681922e-21,7.805387490847944e-60,1.5862776951304407e-81
60,48,5.242885663230189e-22,9.644959897947917e-57,1.27102355985017e-80
61,49,2.610279069652356e-23,1.5539983471535742e-53,5.069452432736626e-78
62,50,2.610279069652356e-23,1.992937467019921e-53,4.107063884176697e-76
63,51,2.610279069652356e-23,6.793820495357728e-53,9.309186841464779e-76
64,52,9.602680054506986e-24,2.9449877213156902e-52,2.704295428347226e-75
65,53,3.532628572192983e-24,2.501934064981962e-51,5.532272913571841e-75
66,53,3.532628572192983e-24,3.400590447657242e-51,1.4370676677270054e-74
67,54,4.780892883881484e-25,1.8502358680380575e-49,2.638369965499055e-74
68,55,4.780892883881484e-25,1.5610010474981052e-48,1.1484149460504484e-73
69,56,6.470234925645293e-26,2.3264143197924492e-46,8.611393745765682e-73
70,57,2.3802664086939452e-26,4.2857778573557354e-46,1.591358655801901e-71
71,58,2.3802664086939452e-26,2.113904677349223e-45,2.611487962700718e-71
72,59,3.2213402859925045e-27,2.2588157113088195e-44,7.643144257376086e-71
73,60,1.1850648642339803e-27,2.211405162455167e-43,1.4919558306848e-70
74,61,4.3596100000629705e-28,1.2309845181731978e-42,4.1126143892960554e-70
75,62,4.3596100000629705e-28,1.7510265622181237e-42,9.479226804646627e-70
76,63,1.6038108905486142e-28,9.245953937478442e-42,1.7113019715668644e-69
77,64,5.900090541597074e-29,2.0893928553515007e-40,3.194178133410741e-69
78,65,5.900090541597074e-29,4.772144795427664e-40,1.5521785156950634e-68
79,64,7.984904245686997e-30,1.8403976687995277e-38,4.36778715275851e-68
80,66,2.9374821117108028e-30,5.851146997434798e-38,1.906318631210831e-67
81,67,1.0806392777072794e-30,1.2012487854732735e-36,3.6250825950063406e-67
82,68,3.975449735908656e-31,5.011851277637689e-36,1.660624879381219e-66
83,69,3.975449735908656e-31,2.6936784309108985e-35,3.6530611631910395e-66
84,70,1.3841943915829975e-31,1.1912636435689527e-33,1.4361644369978611e-65
85,70,1.3841943915829975e-31,4.4057683536115276e-33,1.7925568980246575e-64
86,71,6.660998782208659e-33,7.541128399723965e-32,7.89099674370759e-64
87,72,6.660998782208659e-33,1.2891018129121256e-31,1.2914141452411637e-63
88,73,6.660998782208659e-33,1.5261236661655441e-31,2.150084705836228e-63
89,74,2.125657051221585e-33,2.5543446440478e-31,3.1666354940190786e-63
90,75,2.125657051221585e-33,2.979653668743931e-31,3.709601564406108e-63
91,74,2.125657051221585e-33,3.6894397275702127e-31,4.3429737475224883e-63
92,76,1.166997669892825e-33,9.263814241994517e-31,5.127222104719154e-63
93,77,3.333024695466374e-34,5.5921598587267006e-30,6.208307068191911e-63
94,78,3.333024695466374e-34,9.522413026818864e-30,8.072187759205094e-63
95,79,3.333024695466374e-34,9.91654580061993e-30,1.124603153708689e-62
96,79,9.922361340218674e-35,1.7173227660180614e-29,1.455124074180585e-62
97,80,1.6476719334706194e-35,4.4415088543879674e-29,1.6255230444027351e-62
98,81,1.6476719334706194e-35,4.5431736804346636e-29,1.6987045392190981e-62
99,82,6.79947113801483e-36,1.9534504116195846e-28,1.7735611368404442e-62
100,83,6.79947113801483e-36,4.358657312590742e-28,1.9063854337739497e-62
101,84,6.79947113801483e-36,5.399639367473401e-28,2.20275107974853e-62
102,85,6.79947113801483e-36,7.74333062647209e-28,2.5698980000967707e-62
103,84,1.7917092418178712e-36,1.92224287547171e-27,3.0964035311648034e-62
104,84,1.7917092418178712e-36,2.1817164849857134e-27,3.4408135636649255e-62
105,82,1.7917092418178712e-36,2.208169973554679e-27,3.8317137225824558e-62
106,83,1.7917092418178712e-36,3.238909267250834e-27,4.22735357749472e-62
107,81,1.7917092418178712e-36,4.248434201767984e-27,4.807671944249007e-62
108,82,1.7917092418178712e-36,5.414359684713194e-27,5.56886782650529e-62
109,84,5.49653692907995e-37,8.399862307755147e-27,6.538963655067963e-62
110,81,5.49653692907995e-37,8.409949890794475e-27,7.000665188805592e-62
111,84,5.49653692907995e-37,8.642110590780623e-27,7.4629211902702285e-62
112,84,5.49653692907995e-37,1.1259780845658974e-26,7.937937990344414e-62
113,84,5.49653692907995e-37,1.4044578636703037e-26,8.556836002659531e-62
114,86,1.718809225094083e-37,1.569222988812515e-26,9.328801453959587e-62
115,87,1.718809225094083e-37,1.638836210442743e-26,9.598520948899653e-62
116,88,1.718809225094083e-37,1.6820179530891678e-26,9.880205628592375e-62
117,88,1.718809225094083e-37,2.1154052406100533e-26,1.0169312426046728e-61
118,89,1.718809225094083e-37,2.328794309291235e-26,1.053291023028402e-61
119,90,1.718809225094083e-37,2.3311869503506775e-26,1.093318554449966e-61
120,91,1.718809225094083e-37,2.4447692758796305e-26,1.1333872108067828e-61
121,92,5.582408964556729e-38,3.414572839521973e-26,1.1754081306528678e-61
122,93,5.582408964556729e-38,3.5143296306624135e-26,1.1944696726823473e-61
123,94,5.582408964556729e-38,6.16513285654959e-26,1.2140880979169645e-61
124,95,5.582408964556729e-38,6.516506050683197e-26,1.2485043908430501e-61
125,96,5.582408964556729e-38,6.570591381353293e-26,1.2848821926379722e-61
126,94,5.582408964556729e-38,6.617365574783792e-26,1.321561920867678e-61
127,97,5.582408964556729e-38,8.843934200877241e-26,1.3585027617741002e-61
128,98,5.582408964556729e-38,9.069549285164943e-26,1.4078732193390272e-61
129,99,1.4539816063387368e-38,1.5934156310497613e-25,1.4585031525730211e-61
130,100,1.4539816063387368e-38,1.606424283948167e-25,1.481671122761011e-61
131,94,1.4539816063387368e-38,1.6567536392614844e-25,1.505028236369376e-61
132,98,1.4539816063387368e-38,1.7246339712797414e-25,1.5291171295465857e-61
133,99,1.4539816063387368e-38,1.7266363703584401e-25,1.5541929902656624e-61
134,100,1.4539816063387368e-38,1.7874562361566373e-25,1.579297965499029e-61
135,100,1.4539816063387368e-38,1.8448639975199774e-25,1.6052872503941013e-61
136,97,1.4539816063387368e-38,1.9369699056189678e-25,1.632111233580007e-61
137,99,1.4539816063387368e-38,2.2003767488362595e-25,1.6602744197280237e-61
138,97,1.4539816063387368e-38,2.510442932161807e-25,1.692267492926257e-61
139,91,8.270822588099679e-39,3.423223168858705e-25,1.7287688713975207e-61
140,94,8.270822588099679e-39,4.114496595740719e-25,1.7570817429066233e-61
141,99,8.270822588099679e-39,4.317540198111976e-25,1.791112014289335e-61
142,99,8.270822588099679e-39,6.942435598258876e-25,1.826821623284908e-61
143,99,8.270822588099679e-39,7.406411605563532e-25,1.8842412764474145e-61
144,92,8.270822588099679e-39,7.953162675854167e-25,1.945498392851473e-61
145,95,8.270822588099679e-39,8.390284524245132e-25,2.011277590357759e-61
146,97,8.270822588099679e-39,1.9772938153353686e-24,2.080672145121469e-61
147,100,8.270822588099679e-39,2.078551933542734e-24,2.2442106086333245e-61
148,100,8.270822588099679e-39,2.4142934991752287e-24,2.4161239514581596e-61
149,98,8.270822588099679e-39,2.8157948354315405e-24,2.6158058835309664e-61
150,97,8.270822588099679e-39,4.316459370849616e-24,2.8486952788143825e-61
151,98,8.270822588099679e-39,8.455574768034023e-24,3.205701975464758e-61
152,94,8.270822588099679e-39,9.232506100643261e-24,3.905047563332973e-61
153,92,8.270822588099679e-39,1.9770547799734442e-23,4.6686517633526564e-61
154,85,2.778591838872232e-39,5.277420585967458e-23,6.303838696564137e-61
155,84,2.778591838872232e-39,5.430449869804243e-23,7.770218473610687e-61
156,83,2.778591838872232e-39,6.38567918626201e-23,9.279118842574972e-61
157,78,2.778591838872232e-39,7.070618280132543e-23,1.1053438449835362e-60
158,77,2.778591838872232e-39,7.205738245670289e-23,1.3018074674731072e-60
159,73,2.778591838872232e-39,7.796520851785947e-23,1.5020255222977969e-60
160,75,2.778591838872232e-39,8.376669835387105e-23,1.718659014401493e-60
161,72,2.778591838872232e-39,8.790212282482642e-23,1.9514124788168311e-60
162,73,2.778591838872232e-39,2.7404764724642547e-22,2.1956565999174382e-60
163,78,2.778591838872232e-39,3.17952768422844e-22,2.9571231560184926e-60
164,79,2.778591838872232e-39,9.640783478182429e-22,3.84058412350504e-60
165,79,2.778591838872232e-39,1.1085351290281216e-21,6.519364352786235e-60
166,83,9.79155855898542e-40,1.2848466637502921e-21,9.599531015406952e-60
167,82,9.79155855898542e-40,1.420234169285488e-21,1.0857596150149755e-59
168,82,9.79155855898542e-40,1.4641727492389073e-21,1.224822675375284e-59
169,84,9.79155855898542e-40,1.6886774645989921e-21,1.3681880075217185e-59
170,83,9.79155855898542e-40,1.7028456141784923e-21,1.533535850340319e-59
171,81,9.79155855898542e-40,1.766316779790404e-21,1.700270975821721e-59
172,82,9.79155855898542e-40,1.825321524789221e-21,1.873220917652084e-59
173,83,9.79155855898542e-40,1.995376114809297e-21,2.051948343641586e-59
174,82,9.79155855898542e-40,2.1661414012677387e-21,2.2473267643951468e-59
175,84,9.79155855898542e-40,2.8880607745997298e-21,2.4594257681707047e-59
176,81,3.5410945343126794e-40,3.1183225119882734e-21,2.742211930134725e-59
177,80,3.5410945343126794e-40,3.2028987040861135e-21,2.8526346781689838e-59
178,79,3.5410945343126794e-40,3.2355749295749225e-21,2.9660523491189487e-59
179,81,3.5410945343126794e-40,5.3605540560506545e-21,3.0806271161037175e-59
180,79,8.739810661336292e-41,8.53490789910371e-21,3.2704494027914038e-59
181,78,8.739810661336292e-41,8.718506727962274e-21,3.3450428818415136e-59
