iteration,level,prior mass,likelihood,evidence
0,0,9.860309849241133e-05,0.0,0.0
1,0,3.6805072894141594e-05,4.2443934230779116e-196,0.0
2,0,3.6805072894141594e-05,6.135425175028858e-196,1.562152093277977e-200
3,0,3.6805072894141594e-05,6.6141671249179615e-196,3.8202998013128626e-200
4,0,3.6805072894141594e-05,7.99818779029512e-196,6.254648832979268e-200
5,0,3.6805072894141594e-05,9.512229122481122e-196,9.19838767940772e-200
6,0,3.6805072894141594e-05,1.1356572905727798e-195,1.2699370541794663e-199
7,0,3.6805072894141594e-05,2.936731442426852e-195,1.6879165478024111e-199
8,0,3.6805072894141594e-05,4.70384230041559e-195,2.76878269589279e-199
9,0,3.6805072894141594e-05,5.538122158352868e-195,4.500035283386215e-199
10,0,3.6805072894141594e-05,6.042111067796877e-195,6.538345180734596e-199
11,0,3.6805072894141594e-05,6.8457305672540544e-195,8.762148563582233e-199
12,0,3.6805072894141594e-05,6.854643689605266e-195,1.128172468899662e-198
13,0,3.6805072894141594e-05,1.170528729408077e-194,1.3804581295589516e-198
14,0,3.6805072894141594e-05,1.6952517681812448e-194,1.811272081664464e-198
15,0,3.6805072894141594e-05,1.9876326273968778e-194,2.435210730682795e-198
16,0,3.6805072894141594e-05,2.604576260441583e-194,3.1667603680639578e-198
17,0,3.6805072894141594e-05,3.4318691329709706e-194,4.1253765593029895e-198
18,0,3.6805072894141594e-05,3.459175395326743e-194,5.388478495324501e-198
19,0,3.6805072894141594e-05,4.6501366727898184e-194,6.661630521110719e-198
20,0,3.6805072894141594e-05,5.572587770351425e-194,8.373116713208223e-198
21,0,3.6805072894141594e-05,7.193239297656398e-194,1.0424111704176084e-197
22,0,3.6805072894141594e-05,8.001289822100813e-194,1.307158867112856e-197
23,0,3.6805072894141594e-05,8.26938156771291e-194,1.6016469222624295e-197
24,1,3.6805072894141594e-05,1.236488140429949e-193,1.906002113651574e-197
25,1,3.6805072894141594e-05,1.2538139120484915e-193,2.3610924750642327e-197
26,1,3.6805072894141594e-05,1.3522553919263545e-193,2.8225595993505685e-197
27,1,3.6805072894141594e-05,3.1406949151544614e-193,3.3202581820640236e-197
28,1,3.6805072894141594e-05,3.311850832166907e-193,4.4761932349692215e-197
29,1,3.6805072894141594e-05,3.9098092309434306e-193,5.695122347893486e-197
30,1,3.6805072894141594e-05,4.970934565152606e-193,7.134130485364093e-197
31,1,3.6805072894141594e-05,7.293673155363483e-193,8.963686575588589e-197
32,1,3.6805072894141594e-05,8.688556555508518e-193,1.1648128297080556e-196
33,1,3.6805072894141594e-05,9.948968083438847e-193,1.4845957870784184e-196
34,1,3.6805072894141594e-05,1.4464300370600493e-192,1.8507682826108734e-196
35,1,3.6805072894141594e-05,1.5700089652738998e-192,2.383127912113584e-196
36,1,3.6805072894141594e-05,1.6059761830624666e-192,2.960970856227201e-196
37,1,3.6805072894141594e-05,2.493461494339723e-192,3.5520515610658947e-196
38,1,3.6805072894141594e-05,3.238295791341196e-192,4.469771881644983e-196
39,1,3.6805072894141594e-05,4.186526681267109e-192,5.661629008176029e-196
40,1,3.6805072894141594e-05,6.984957174709389e-192,7.202483204949076e-196
41,1,3.6805072894141594e-05,7.174481395828703e-192,9.77330178472544e-196
42,1,3.6805072894141594e-05,7.249450930156002e-192,1.2413874892236821e-195
43,1,3.6805072894141594e-05,2.394756931431035e-191,1.5082040591505765e-195
44,2,3.6805072894141594e-05,2.995070483135269e-191,2.3895960934012775e-195
45,2,3.6805072894141594e-05,3.008623967211105e-191,3.491933967950132e-195
46,2,3.6805072894141594e-05,3.9507499673289216e-191,4.5992602121927936e-195
47,2,3.6805072894141594e-05,8.629492558648478e-191,6.053336617533478e-195
48,2,3.6805072894141594e-05,8.73441746955615e-191,9.229427644138575e-195
