max_level,L_per_level,max_points,C1,lam,beta,quantile
100,75,375,7,10,10,0.36787944117144233
iteration,level,prior mass,likelihood,evidence
0,0,0.31134315002234847,0.0,0.0
1,1,0.04633560267911422,4.29712622623303e-191,0.0
2,2,0.016717570784349413,7.45464674429288e-190,1.9910993348073515e-192
3,3,0.016717570784349413,7.836007577952314e-190,1.4453457796810965e-191
4,4,0.016717570784349413,1.0760303500134243e-188,2.7553358931922586e-191
5,5,0.00638779732671534,7.715395875044773e-185,2.0743949435649953e-190
6,6,0.00638779732671534,3.633201132685775e-184,4.930512909459722e-187
7,7,0.0024423074899718464,3.176382267223681e-182,2.8138665392249064e-186
8,5,0.0024423074899718464,4.3083761727975324e-182,8.039088856176642e-185
9,4,0.0024423074899718464,8.386040497140117e-182,1.8561468252616294e-184
10,6,0.0024423074899718464,3.015631381134908e-181,3.9042757769988827e-184
11,6,0.0024423074899718464,4.7926718178618035e-181,1.1269374886138813e-183
12,5,0.0024423074899718464,2.8419241832349992e-180,2.297455316387968e-183
13,5,0.0009118658912984848,2.6159154349923987e-179,9.238308035034929e-183
14,4,0.0009118658912984848,2.358677067486042e-178,3.3091948631943e-182
15,5,0.0009118658912984848,2.1687755110378845e-177,2.481716652747886e-181
16,3,0.000335317682530079,2.4047269257809824e-171,2.225804079673676e-180
17,8,0.0001224703055992473,4.793412160664766e-164,8.0634968567464e-175
18,8,4.518772445319676e-05,4.638104623678119e-161,5.870507328147308e-168
19,9,1.6653769799517694e-05,4.8554718489686884e-157,2.1017244445267944e-165
20,11,6.138872440965805e-06,3.2253834916363565e-152,8.088292768520834e-162
21,12,2.259562434377277e-06,2.9056264106804963e-151,1.9801026657629345e-157
22,13,1.1253448424493616e-07,5.231986221344694e-144,8.545546951671066e-157
23,14,1.1253448424493616e-07,1.1522909133380712e-143,5.8877972555033274e-151
24,15,1.1253448424493616e-07,2.387324788423434e-143,1.8855043618765957e-150
25,16,4.1393567240336544e-08,3.7443025794401944e-139,4.572067999780421e-150
26,17,1.5228542146486467e-08,1.4346784190004953e-134,1.5503576127022105e-146
27,19,7.582394767777563e-10,1.1606494285563684e-128,2.1849611128016318e-142
28,20,7.582394767777563e-10,3.662860267387266e-128,8.800720650421107e-138
29,21,2.7894306750757996e-10,1.518610628970721e-123,3.657397317695864e-137
30,22,1.0261838513217323e-10,4.8742262836604164e-120,4.236424811678852e-133
31,23,3.775115454606053e-11,2.1218250667175935e-118,5.006088724791939e-130
32,25,5.1090805340864835e-12,2.207274201658315e-112,8.510743473815301e-129
33,26,1.879526616760493e-12,2.8197097101415917e-112,1.1277226764518519e-123
34,27,2.5436646833466035e-13,1.0113416351886321e-109,1.6576946216267655e-123
35,29,3.442477108469249e-14,3.7623447104937053e-104,2.738283462390005e-122
36,30,3.442477108469249e-14,1.484571395601058e-101,1.2952059368391183e-117
37,31,3.442477108469249e-14,1.614876038267918e-101,5.123555104613279e-115
38,30,1.266416445496069e-14,2.7541092982301686e-99,1.0682728899366099e-114
39,32,4.658885852997769e-15,3.0974604209687666e-96,3.594676596965984e-113
40,34,4.658885852997769e-15,7.431023588232195e-96,1.4466661301441558e-110
41,35,1.713908365563871e-15,3.0444856469288025e-95,4.908695196994925e-110
42,34,1.713908365563871e-15,4.667521723280858e-95,1.0126664616105334e-109
43,35,1.713908365563871e-15,1.0002766036633183e-94,1.812636914408749e-109
44,34,1.713908365563871e-15,1.0137427273202306e-94,3.527019353305127e-109
45,34,6.305116760146997e-16,3.7418436383575393e-94,5.264481494188804e-109
46,34,6.305116760146997e-16,7.702695304402996e-94,7.623757597994558e-109
47,34,6.305116760146997e-16,7.951127101767774e-94,1.248039692420425e-108
48,34,6.305116760146997e-16,8.896910273736815e-94,1.749367539934575e-108
49,35,6.305116760146997e-16,1.5238708357065666e-93,2.310328120739195e-108
50,32,6.305116760146997e-16,1.7446665791415682e-93,3.2711464753904636e-108
51,34,6.305116760146997e-16,2.977793031287285e-93,4.371179124291846e-108
52,32,6.305116760146997e-16,4.3724937024867744e-93,6.248712399273686e-108
53,35,2.319522830243538e-16,1.1984393937951547e-92,9.005620731992341e-108
