iteration,level,prior mass,likelihood,evidence
0,0,0.0006803357651928854,0.0,0.0
1,0,0.0005316059959399038,1.0299038735770002e-195,0.0
2,0,0.0005316059959399038,3.746278391052436e-195,5.475030744352659e-199
3,0,0.0005316059959399038,6.476665190486219e-194,2.5390471295788367e-198
4,0,0.0005316059959399038,1.7205407825547793e-193,3.696938761915617e-197
5,0,0.0005316059959399038,2.9290174357191575e-193,1.2843436724568164e-196
6,0,0.0005316059959399038,3.090598124760085e-193,2.8414269034976425e-196
7,0,0.0005316059959399038,4.507995350423557e-193,4.484407397660726e-196
8,0,0.0005316059959399038,4.915091282150512e-193,6.880884755615097e-196
9,0,0.0005316059959399038,8.406669614687678e-193,9.493776751798258e-196
10,0,0.0005316059959399038,8.538067792864402e-193,1.3962812724852027e-195
11,0,0.0005316059959399038,1.8505083802304244e-192,1.8501700757280126e-195
12,0,0.0005316059959399038,2.0552563156651255e-192,2.8339114261955458e-195
13,0,0.0005316059959399038,4.712406496437513e-192,3.926498006796482e-195
14,0,0.0005316059959399038,7.703295874999489e-192,6.4316415556088185e-195
15,0,0.0005316059959399038,8.81873240758003e-192,1.0526759831257675e-194
16,0,0.0005316059959399038,1.2867669517968248e-191,1.521485085571676e-194
17,0,0.0005316059959399038,4.8827802439082937e-191,2.2055381125241814e-194
18,0,0.0005316059959399038,7.515897077743054e-190,4.801253367042736e-194
19,0,0.0005316059959399038,1.6422409556632638e-189,4.475621288099683e-193
20,0,0.0005316059959399038,2.6401360534566918e-189,1.320587267618637e-192
21,0,0.00024057677145798153,6.791082378502924e-189,2.7240994237333286e-192
22,0,0.00024057677145798153,1.0191623123073399e-188,4.357876097058752e-192
23,1,0.00024057677145798153,2.348404028823167e-188,6.809743883924261e-192
24,1,0.00024057677145798153,4.9140051650031655e-188,1.2459458477256202e-191
25,1,0.00024057677145798153,6.338821114388357e-188,2.4281413452499276e-191
26,1,0.00024057677145798153,9.233980755531204e-188,3.9531144637991634e-191
27,1,0.00024057677145798153,1.3915285006471004e-187,6.174595741669994e-191
28,1,0.00024057677145798153,1.955076624224437e-187,9.522290082444446e-191
29,1,0.00024057677145798153,2.6991146403240395e-187,1.422575030453329e-190
30,1,0.00024057677145798153,2.9677981644351823e-187,2.0719193164174575e-190
31,1,0.00024057677145798153,3.8896278005144085e-187,2.7859026171561976e-190
32,1,0.00024057677145798153,5.002098453481994e-187,3.7216567155771637e-190
33,1,0.00024057677145798153,4.093087591697729e-186,4.925045412030824e-190
34,1,0.00024057677145798153,5.871465553920875e-186,1.4772063393084471e-189
35,1,0.00024057677145798153,9.064987786719639e-186,2.88974456599748e-189
36,1,0.00024057677145798153,1.8903555785070018e-185,5.070570061032524e-189
37,1,0.00024057677145798153,2.1093399880550093e-185,9.618326480880519e-189
38,1,0.00024057677145798153,3.081605356472015e-185,1.4692908523215434e-188
