max_level,L_per_level,levels_finished,lam,beta,quantile,evidence
100,500,581,10,10,0.36787944117144233,8.232620047281292e-50
100,500,611,10,10,0.36787944117144233,2.1291539419721143e-53
100,500,908,10,10,0.36787944117144233,1.100495974468212e-45
100,500,750,10,10,0.36787944117144233,1.146564629738918e-45
100,500,4368,10,10,0.36787944117144233,4.468834896895302e-43
100,500,546,10,10,0.36787944117144233,6.996829724504483e-49
100,500,1036,10,10,0.36787944117144233,3.0602285555603005e-45
100,500,1055,10,10,0.36787944117144233,1.9564613709705915e-44
100,500,665,10,10,0.36787944117144233,5.287266353258758e-47
100,500,670,10,10,0.36787944117144233,1.3676125477170139e-43
100,500,1107,10,10,0.36787944117144233,8.522631404544631e-42
100,500,941,10,10,0.36787944117144233,9.593342611802227e-43
100,500,720,10,10,0.36787944117144233,8.128443087284039e-48
100,500,1492,10,10,0.36787944117144233,1.2533948308294096e-45
100,500,641,10,10,0.36787944117144233,6.91233921730745e-47
100,500,618,10,10,0.36787944117144233,5.194011549128301e-46
100,750,896,10,10,0.36787944117144233,1.6791830769899306e-47
100,750,1748,10,10,0.36787944117144233,4.5600447736083456e-40
100,750,1062,10,10,0.36787944117144233,1.189446667228218e-40
100,750,824,10,10,0.36787944117144233,8.800470302253415e-44
100,750,1037,10,10,0.36787944117144233,1.5180439001894448e-46
100,750,824,10,10,0.36787944117144233,1.7302913216353853e-45
100,750,857,10,10,0.36787944117144233,3.5532219209326406e-46
100,750,967,10,10,0.36787944117144233,7.831019914913403e-46
100,750,1691,10,10,0.36787944117144233,1.36393234575461e-38
100,750,849,10,10,0.36787944117144233,4.498433380895907e-44
100,750,904,10,10,0.36787944117144233,3.729065498435139e-47
100,750,893,10,10,0.36787944117144233,1.819146259411168e-48
100,750,21664,10,10,0.36787944117144233,3.044778791402988e-45
100,750,1025,10,10,0.36787944117144233,1.9766307206900293e-47
100,750,816,10,10,0.36787944117144233,5.052463868483291e-47
100,750,836,10,10,0.36787944117144233,3.2776262531946536e-46
100,1000,1082,10,10,0.36787944117144233,2.1605787974112824e-48
100,1000,1248,10,10,0.36787944117144233,1.5923432358041337e-42
100,1000,1588,10,10,0.36787944117144233,2.5246751919758118e-39
100,1000,1101,10,10,0.36787944117144233,2.896119684196317e-47
100,1000,1060,10,10,0.36787944117144233,2.985342111099177e-46
100,1000,1510,10,10,0.36787944117144233,1.2553777283332115e-42
100,1000,1050,10,10,0.36787944117144233,6.068947833515489e-47
100,1000,1125,10,10,0.36787944117144233,2.666017977663813e-44
100,1000,1072,10,10,0.36787944117144233,1.396396859323716e-45
100,1000,1107,10,10,0.36787944117144233,1.9167552266750967e-45
100,1000,1080,10,10,0.36787944117144233,3.7314137880889216e-45
100,1000,1077,10,10,0.36787944117144233,1.922400281103246e-45
100,1000,1257,10,10,0.36787944117144233,3.479025938238915e-44
100,1000,2477,10,10,0.36787944117144233,1.8415959987261468e-46
100,1000,1344,10,10,0.36787944117144233,2.0522354684409521e-44
100,1000,1087,10,10,0.36787944117144233,3.069538544116464e-44
100,2000,2127,10,10,0.36787944117144233,6.226281609085453e-42
100,2000,2137,10,10,0.36787944117144233,3.7255721644199164e-41
100,2000,2104,10,10,0.36787944117144233,5.156413181481765e-45
100,2000,2110,10,10,0.36787944117144233,7.280066525359244e-42
100,2000,2115,10,10,0.36787944117144233,1.0281613050369973e-42
100,2000,2067,10,10,0.36787944117144233,1.9718966119784546e-41
100,2000,2521,10,10,0.36787944117144233,8.51358012375524e-42
100,2000,2098,10,10,0.36787944117144233,1.0687546608983525e-42
100,2000,2064,10,10,0.36787944117144233,1.0355394223296401e-42
100,2000,2067,10,10,0.36787944117144233,3.473951860820226e-45
100,2000,2229,10,10,0.36787944117144233,1.0855394515306952e-43
100,2000,2059,10,10,0.36787944117144233,4.571858060557852e-44
100,2000,2108,10,10,0.36787944117144233,8.751160580935757e-41
100,2000,2087,10,10,0.36787944117144233,9.707494613004524e-44
100,2000,2076,10,10,0.36787944117144233,4.348139254446543e-44
100,2000,2118,10,10,0.36787944117144233,4.783563924037397e-44
100,3500,3592,10,10,0.36787944117144233,2.1952372995463652e-42
100,3500,3615,10,10,0.36787944117144233,3.045217121608372e-43
100,3500,3650,10,10,0.36787944117144233,9.531300978684963e-40
100,3500,3564,10,10,0.36787944117144233,4.105104703367351e-43
100,3500,3608,10,10,0.36787944117144233,4.8921023344101047e-42
100,3500,3556,10,10,0.36787944117144233,5.878166417359339e-42
100,3500,3546,10,10,0.36787944117144233,1.796443254202463e-42
100,3500,3586,10,10,0.36787944117144233,3.129770263813188e-41
100,3500,3639,10,10,0.36787944117144233,3.793375004217635e-39
100,3500,3567,10,10,0.36787944117144233,3.477168715124182e-43
100,3500,3548,10,10,0.36787944117144233,1.7809829760627927e-43
100,3500,3610,10,10,0.36787944117144233,1.092256732640172e-41
100,3500,3560,10,10,0.36787944117144233,3.3502808179818706e-42
100,3500,3549,10,10,0.36787944117144233,1.8037788115342624e-40
100,3500,3606,10,10,0.36787944117144233,1.8340009495990605e-41
100,3500,3585,10,10,0.36787944117144233,1.6723078444521035e-42
100,5000,5059,10,10,0.36787944117144233,1.5496901215373574e-40
100,5000,5087,10,10,0.36787944117144233,6.696951477500897e-41
100,5000,5077,10,10,0.36787944117144233,5.016085469904843e-43
100,5000,5060,10,10,0.36787944117144233,5.819406648055811e-42
100,5000,5066,10,10,0.36787944117144233,3.030150030487745e-41
100,5000,5116,10,10,0.36787944117144233,2.3769407501506843e-41
100,5000,5063,10,10,0.36787944117144233,5.091684008230992e-42
100,5000,5061,10,10,0.36787944117144233,2.5202768302461606e-43
100,5000,5080,10,10,0.36787944117144233,7.488987968190718e-43
100,5000,5099,10,10,0.36787944117144233,8.110726957388182e-40
100,5000,5078,10,10,0.36787944117144233,6.123013859003969e-43
100,5000,5060,10,10,0.36787944117144233,5.665144297918737e-43
100,5000,5123,10,10,0.36787944117144233,5.999886706868496e-42
100,5000,5054,10,10,0.36787944117144233,3.850348247184781e-42
100,5000,5069,10,10,0.36787944117144233,1.2354634764394233e-40
100,5000,5031,10,10,0.36787944117144233,1.04025171186621e-43
100,7500,7552,10,10,0.36787944117144233,2.5242274090135293e-41
100,7500,7548,10,10,0.36787944117144233,3.567887681418766e-42
100,7500,7579,10,10,0.36787944117144233,5.811886802278923e-40
100,7500,7548,10,10,0.36787944117144233,1.431951113870204e-42
100,7500,7564,10,10,0.36787944117144233,5.0787695229874974e-43
100,7500,7557,10,10,0.36787944117144233,1.8146812498875883e-40
100,7500,7548,10,10,0.36787944117144233,8.543324186785797e-42
100,7500,7567,10,10,0.36787944117144233,4.883603738652889e-41
100,7500,7555,10,10,0.36787944117144233,5.722212952797265e-41
100,7500,7552,10,10,0.36787944117144233,1.988358782702094e-42
100,7500,7601,10,10,0.36787944117144233,6.307788566912768e-42
100,7500,7577,10,10,0.36787944117144233,4.0501075816428555e-39
100,7500,7559,10,10,0.36787944117144233,6.4328280126873894e-43
100,7500,7558,10,10,0.36787944117144233,2.2282829341866093e-42
100,7500,7569,10,10,0.36787944117144233,1.3646010587022844e-40
100,7500,7587,10,10,0.36787944117144233,9.305563756269052e-42
100,10000,10072,10,10,0.36787944117144233,4.5938720472027e-41
100,10000,10058,10,10,0.36787944117144233,2.847450610221184e-42
100,10000,10065,10,10,0.36787944117144233,2.871112239541413e-41
100,10000,10054,10,10,0.36787944117144233,7.517624964975734e-42
100,10000,10081,10,10,0.36787944117144233,3.349120191109654e-42
100,10000,10067,10,10,0.36787944117144233,4.612663437885385e-42
100,10000,10062,10,10,0.36787944117144233,2.089779198291974e-42
100,10000,10067,10,10,0.36787944117144233,4.693264841778301e-41
100,10000,10065,10,10,0.36787944117144233,2.651411498598839e-43
100,10000,10062,10,10,0.36787944117144233,4.885364643859624e-41
100,10000,10038,10,10,0.36787944117144233,1.144125950943315e-42
100,10000,10060,10,10,0.36787944117144233,2.974322081695873e-41
100,10000,10100,10,10,0.36787944117144233,1.334420146812824e-41
100,10000,10066,10,10,0.36787944117144233,7.297372302611172e-41
100,10000,10049,10,10,0.36787944117144233,6.083670869468237e-43
100,10000,10083,10,10,0.36787944117144233,3.069944007014483e-42
100,20000,20050,10,10,0.36787944117144233,5.553893437766992e-42
100,20000,20066,10,10,0.36787944117144233,6.89465393582874e-41
100,20000,20062,10,10,0.36787944117144233,1.0348475849695904e-40
100,20000,20062,10,10,0.36787944117144233,1.0888064688106955e-41
100,20000,20068,10,10,0.36787944117144233,5.1034667890818914e-42
100,20000,20059,10,10,0.36787944117144233,6.596778355566656e-41
100,20000,20057,10,10,0.36787944117144233,1.0673737088354829e-41
100,20000,20053,10,10,0.36787944117144233,2.387237231075318e-41
100,20000,20051,10,10,0.36787944117144233,7.305012375716778e-42
100,20000,20072,10,10,0.36787944117144233,6.973700094533273e-41
100,20000,20050,10,10,0.36787944117144233,4.525772590088598e-41
100,20000,20063,10,10,0.36787944117144233,1.6987084734210215e-41
100,20000,20069,10,10,0.36787944117144233,7.916746870172682e-42
100,20000,20067,10,10,0.36787944117144233,1.2228394164065739e-40
100,20000,20054,10,10,0.36787944117144233,5.751347432724007e-43
100,20000,20084,10,10,0.36787944117144233,1.528151000925309e-40
