iteration,level,prior mass,likelihood,evidence
0,0,4.210103753132799e-05,0.0,0.0
1,0,6.595218964569049e-05,3.8607421804180984e-196,0.0
2,0,6.595218964569049e-05,4.677409603423408e-196,2.5462440045605105e-200
3,0,6.595218964569049e-05,5.576306540413686e-196,5.631098056716056e-200
4,0,6.595218964569049e-05,6.047052607507474e-196,9.308794321474733e-200
5,0,6.595218964569049e-05,7.195966879428912e-196,1.3296957925152733e-199
6,0,6.595218964569049e-05,1.1554924792536035e-195,1.8042855648314764e-199
7,0,6.595218964569049e-05,1.2506757913417885e-195,2.566358156090504e-199
8,0,6.595218964569049e-05,1.289528589292496e-195,3.3912062258489807e-199
9,0,6.595218964569049e-05,1.6191087531724053e-195,4.241678566594565e-199
10,0,6.595218964569049e-05,1.8299190313185247e-195,5.309516242056805e-199
11,0,6.595218964569049e-05,2.223127805148442e-195,6.51638791195458e-199
12,0,6.595218964569049e-05,2.2779301510251055e-195,7.982589378072157e-199
13,0,6.595218964569049e-05,2.753462949030231e-195,9.484934191272598e-199
14,0,6.595218964569049e-05,3.444902228034912e-195,1.1300903297240838e-198
15,0,6.595218964569049e-05,3.4903182652804114e-195,1.357289174778304e-198
16,0,6.595218964569049e-05,4.03189103773188e-195,1.5874833069338951e-198
17,0,6.595218964569049e-05,4.594592158934295e-195,1.853395349285148e-198
18,0,6.595218964569049e-05,5.009364911235146e-195,2.156418762695785e-198
19,0,6.595218964569049e-05,5.538122158352868e-195,2.486797347326033e-198
20,0,6.595218964569049e-05,7.316910942680306e-195,2.852048630194722e-198
21,1,6.595218964569049e-05,7.947711402238832e-195,3.3346149283070015e-198
22,1,6.595218964569049e-05,8.799903447604346e-195,3.858783897956674e-198
23,1,6.595218964569049e-05,1.049626741097514e-194,4.439156798996842e-198
24,1,6.595218964569049e-05,1.2089335735041577e-194,5.131408617857355e-198
25,1,6.595218964569049e-05,1.2283597741454741e-194,5.9287267809452405e-198
26,1,6.595218964569049e-05,1.3996969605299083e-194,6.73885694872104e-198
27,1,6.595218964569049e-05,1.4390364069648948e-194,7.66198774259469e-198
28,1,6.595218964569049e-05,1.5103576113901007e-194,8.611063762786707e-198
29,1,6.595218964569049e-05,2.1264379856547882e-194,9.607177678978827e-198
30,1,6.595218964569049e-05,3.390377604108345e-194,1.1009610091975874e-197
31,1,6.595218964569049e-05,4.6335499782410245e-194,1.3245638359142427e-197
32,1,6.595218964569049e-05,4.6501366727898184e-194,1.6301566028119797e-197
33,1,6.595218964569049e-05,5.572587770351425e-194,1.936843298534194e-197
34,1,6.595218964569049e-05,6.235145854133583e-194,2.3043676639816666e-197
35,1,6.595218964569049e-05,7.534764510465743e-194,2.7155891858220254e-197
36,1,6.595218964569049e-05,8.017642542837628e-194,3.2125234037518804e-197
37,1,6.595218964569049e-05,8.336557991476613e-194,3.7413044852484635e-197
38,1,6.595218964569049e-05,1.0142760904253424e-193,4.2911187388946254e-197
39,1,6.595218964569049e-05,1.0382800492579528e-193,4.9600560295828424e-197
40,1,6.595218964569049e-05,1.0590769369381878e-193,5.644824456722816e-197
41,2,6.595218964569049e-05,1.100700401538967e-193,6.343308886666059e-197
42,2,6.595218964569049e-05,1.4422722117848538e-193,7.069244902919915e-197
43,2,6.595218964569049e-05,1.4849663084185758e-193,8.020455007243357e-197
44,2,6.595218964569049e-05,1.644935056090579e-193,8.999822803146185e-197
45,2,6.595218964569049e-05,2.2790838563840227e-193,1.0084693490887489e-196
46,2,6.595218964569049e-05,2.3946958590423154e-193,1.1587799198034196e-196
47,2,6.595218964569049e-05,2.48330832356246e-193,1.3167153552427282e-196
48,2,6.595218964569049e-05,3.1406949151544614e-193,1.4804949767470413e-196
49,2,6.595218964569049e-05,3.1787400029659005e-193,1.687630683410564e-196
50,2,6.595218964569049e-05,3.311850832166907e-193,1.8972755469205137e-196
51,2,6.595218964569049e-05,3.9098092309434306e-193,2.1156993610818234e-196
52,2,6.595218964569049e-05,4.970934565152606e-193,2.373559840959476e-196
53,2,6.595218964569049e-05,5.165790475296857e-193,2.7014038601167387e-196
54,2,6.595218964569049e-05,5.367274689644279e-193,3.042099053213419e-196
55,2,6.595218964569049e-05,5.48138005993439e-193,3.396082571425353e-196
56,2,6.595218964569049e-05,6.294021917989647e-193,3.757591588658252e-196
57,2,6.595218964569049e-05,6.618896871367683e-193,4.1726961158276377e-196
58,2,6.595218964569049e-05,6.97545940023049e-193,4.609226857533346e-196
59,2,6.595218964569049e-05,8.688556555508518e-193,5.069273678763162e-196
60,2,6.595218964569049e-05,9.04489845914616e-193,5.642303008459367e-196
61,1,6.595218964569049e-05,1.0970206784635272e-192,6.238833866962989e-196
62,1,6.595218964569049e-05,1.2722107758074243e-192,6.962343025275694e-196
63,3,6.595218964569049e-05,1.3415859104047136e-192,7.801393888829117e-196
64,3,6.595218964569049e-05,1.578332041505166e-192,8.686199172719096e-196
65,3,6.595218964569049e-05,1.819853267229645e-192,9.727143713971281e-196
66,3,6.595218964569049e-05,1.9982364293359688e-192,1.092737679204787e-195
67,3,6.595218964569049e-05,2.399888334301227e-192,1.2245257471492803e-195
68,3,6.595218964569049e-05,2.6417480704652225e-192,1.382803637701595e-195
69,3,5.903260821819245e-05,3.0697508690164143e-192,1.5570327074410543e-195
70,3,5.903260821819245e-05,4.162166911989584e-192,1.7382481078191563e-195
71,3,5.903260821819245e-05,4.186526681267109e-192,1.9839516764733614e-195
72,3,5.903260821819245e-05,4.2048338546765695e-192,2.2310932658436122e-195
73,3,5.903260821819245e-05,4.25678713530421e-192,2.479315575409326e-195
74,3,5.903260821819245e-05,4.302507217626236e-192,2.7306048226359813e-195
75,3,5.903260821819245e-05,4.5540052633494356e-192,2.9845930455700563e-195
76,3,5.903260821819245e-05,4.615271437972555e-192,3.2534278541049497e-195
77,3,5.903260821819245e-05,5.1993872678703745e-192,3.525879364723397e-195
78,3,5.903260821819245e-05,5.6656504393522434e-192,3.832812756282247e-195
79,3,5.903260821819245e-05,8.894134733042093e-192,4.167270878969758e-195
80,3,5.903260821819245e-05,1.1051588287258871e-191,4.69231485010525e-195
81,3,5.903260821819245e-05,1.3155928217432695e-191,5.344718931655767e-195
82,3,5.903260821819245e-05,1.349102078089012e-191,6.1213476878621344e-195
83,4,5.903260821819245e-05,1.8449794870857504e-191,6.917757832083914e-195
84,4,5.903260821819245e-05,1.896474762022553e-191,8.006897344401262e-195
85,4,5.903260821819245e-05,1.9490765435431072e-191,9.126435860622933e-195
86,4,5.903260821819245e-05,1.979896358007593e-191,1.0277026580445422e-194
87,4,5.903260821819245e-05,2.394756931431035e-191,1.1445811040594306e-194
88,4,5.903260821819245e-05,2.995070483135269e-191,1.2859498517703996e-194
89,4,5.903260821819245e-05,4.2885448038956676e-191,1.4627566741871963e-194
90,4,5.903260821819245e-05,4.801329564459256e-191,1.715920659421734e-194
91,4,5.903260821819245e-05,6.367189217404851e-191,1.9993556665268818e-194
92,4,5.903260821819245e-05,7.127650440502994e-191,2.3752274530490417e-194
93,4,5.903260821819245e-05,7.55806341249933e-191,2.795991249019482e-194
94,4,5.903260821819245e-05,8.519541411380405e-191,3.242163445337809e-194
95,4,5.903260821819245e-05,8.629492558648478e-191,3.745094195674495e-194
96,4,5.903260821819245e-05,1.034469783671859e-190,4.254515649010998e-194
97,4,5.903260821819245e-05,1.2839048452026105e-190,4.8651901435415896e-194
98,4,5.903260821819245e-05,1.2981402612919831e-190,5.623112660704437e-194
99,4,5.903260821819245e-05,1.348217043396029e-190,6.389438715275553e-194
100,4,5.903260821819245e-05,1.4049856315984929e-190,7.185326400434428e-194
101,4,5.903260821819245e-05,1.436289255541094e-190,8.014726063857863e-194
102,3,5.903260821819245e-05,1.7409110420051829e-190,8.86260507296143e-194
103,1,5.903260821819245e-05,1.7670011540725363e-190,9.890310267815601e-194
104,1,5.903260821819245e-05,2.4085635619415375e-190,1.0933417136310181e-193
105,1,5.903260821819245e-05,2.763755359481081e-190,1.235525502751727e-193
106,2,5.903260821819245e-05,3.5751501118638057e-190,1.3986771900989034e-193
107,4,5.903260821819245e-05,4.68206476017972e-190,1.6097276259737863e-193
108,5,5.903260821819245e-05,6.267204732956417e-190,1.886122120613681e-193
109,5,5.903260821819245e-05,6.834246568641803e-190,2.2560915622374985e-193
110,5,5.903260821819245e-05,7.333660236990008e-190,2.6595349623906564e-193
111,5,5.903260821819245e-05,7.847707907473337e-190,3.092460053966224e-193
112,5,5.903260821819245e-05,1.2031492561548447e-189,3.5557307202789085e-193
113,5,5.903260821819245e-05,1.4914941271544318e-189,4.265981106944895e-193
114,5,5.903260821819245e-05,1.5880458418795724e-189,5.14644899162532e-193
115,5,5.903260821819245e-05,1.7903624424210634e-189,6.083913871787384e-193
116,5,5.903260821819245e-05,2.0451505104825193e-189,7.140811518107471e-193
117,5,5.903260821819245e-05,2.3259307708438178e-189,8.34811720643298e-193
118,5,5.903260821819245e-05,2.4049050406606727e-189,9.721174805811596e-193
119,5,5.903260821819245e-05,2.410209145101212e-189,1.1140852976484372e-192
120,5,5.903260821819245e-05,2.482024906265382e-189,1.2563662298351016e-192
