max_level,L_per_level,levels_finished,lam,beta,quantile,evidence
100,100000,100051,10,10,0.6,4.781189670055781e-44
100,100000,100049,10,10,0.6,2.2122767618649492e-41
100,100000,100043,10,10,0.6,1.306861246654476e-43
100,100000,100044,10,10,0.6,3.573413798605595e-44
100,100000,100036,10,10,0.6,1.1950364708721524e-43
100,100000,100044,10,10,0.6,1.0107978409115571e-44
100,100000,100049,10,10,0.6,2.1949744750042858e-45
100,100000,100054,10,10,0.6,5.185142872136774e-44
100,100000,100331,10,10,0.7,3.6457093334998915e-52
100,100000,100397,10,10,0.7,1.003682804575591e-52
100,100000,100368,10,10,0.7,3.343050249620321e-53
100,100000,100378,10,10,0.7,3.4181405266236943e-54
100,100000,100382,10,10,0.7,1.4142354626245719e-52
100,100000,100387,10,10,0.7,2.4947689860012792e-51
100,100000,100402,10,10,0.7,5.1781215054908907e-51
100,100000,100394,10,10,0.7,5.589078770095563e-53
100,100000,100401,10,10,0.7,5.5976462235519385e-53
100,100000,100411,10,10,0.7,5.678004836608439e-52
100,100000,100347,10,10,0.7,5.470118414017353e-52
100,100000,100375,10,10,0.7,5.029903706724294e-51
100,100000,100388,10,10,0.7,4.641196785913688e-51
100,100000,100363,10,10,0.7,3.662089846162696e-53
100,100000,100405,10,10,0.7,2.8679645281662078e-52
100,100000,100379,10,10,0.7,3.3630869467016196e-49
