max_level,L_per_level,levels_finished,lam,beta,quantile,evidence
300,100000,300374,10,10,0.4,3.087250628976519e-40
300,100000,300312,10,10,0.4,1.560356181418602e-38
300,100000,300345,10,10,0.4,5.864050756427037e-38
300,100000,300329,10,10,0.4,1.6010110992530243e-41
300,100000,300340,10,10,0.4,2.3017080358296588e-40
300,100000,300360,10,10,0.4,7.711383418896382e-39
300,100000,300302,10,10,0.4,5.489396963815662e-39
300,100000,300349,10,10,0.4,3.566849062067743e-38
300,100000,300319,10,10,0.4,5.38213432550584e-40
300,100000,300391,10,10,0.4,2.6262627085631055e-40
300,100000,300338,10,10,0.4,2.6175381243610247e-41
300,100000,300290,10,10,0.4,2.9398153976312623e-40
300,100000,300337,10,10,0.4,3.897378662898065e-39
300,100000,300179,10,10,0.5,5.41864959929489e-41
300,100000,300140,10,10,0.5,7.908840068082195e-41
300,100000,300165,10,10,0.5,3.106578766981799e-40
300,100000,300163,10,10,0.5,3.107367087889658e-39
300,100000,300161,10,10,0.5,7.833899760157725e-40
300,100000,300166,10,10,0.5,3.779401801682444e-40
300,100000,300154,10,10,0.5,1.5046072619083643e-40
300,100000,300163,10,10,0.5,5.300640234327126e-40
300,100000,300144,10,10,0.5,5.548750772622086e-40
300,100000,300173,10,10,0.5,2.6419401567529635e-39
300,100000,300160,10,10,0.5,1.0432823270150522e-40
300,100000,300147,10,10,0.5,3.272832033513215e-38
300,100000,300153,10,10,0.5,1.5410215256771301e-38
300,100000,300136,10,10,0.5,1.3865854534688977e-41
300,100000,300147,10,10,0.5,7.70648998374851e-41
300,100000,300133,10,10,0.5,5.436482595924694e-40
300,100000,300087,10,10,0.6,1.5342862459556525e-40
300,100000,300089,10,10,0.6,2.495393940979196e-40
300,100000,300081,10,10,0.6,2.092120121749731e-40
300,100000,300104,10,10,0.6,1.419029781321798e-40
300,100000,300082,10,10,0.6,1.1127470118610556e-39
300,100000,300110,10,10,0.6,2.348076838475304e-40
300,100000,300093,10,10,0.6,2.1810929991286714e-40
300,100000,300102,10,10,0.6,5.039576927577374e-40
300,100000,300096,10,10,0.6,1.6116817587240794e-40
300,100000,300107,10,10,0.6,8.541465168813006e-41
300,100000,300094,10,10,0.6,5.645643793617096e-40
300,100000,300089,10,10,0.6,1.9539586021048817e-40
300,100000,300078,10,10,0.6,1.9426078626913288e-40
300,100000,300081,10,10,0.6,1.242821554988394e-40
300,100000,300092,10,10,0.6,4.179561746034183e-41
300,100000,300105,10,10,0.6,9.587637758482614e-41
300,100000,300933,10,10,0.7,1.1875954294148064e-40
300,100000,300995,10,10,0.7,2.7172724933724054e-40
300,100000,300997,10,10,0.7,4.2831351309943574e-40
300,100000,300947,10,10,0.7,1.5645957494932079e-40
300,100000,300963,10,10,0.7,2.5698007076482332e-40
300,100000,301029,10,10,0.7,2.4221444719593125e-40
300,100000,300945,10,10,0.7,2.130914336272441e-40
300,100000,300967,10,10,0.7,1.8688280509992415e-40
300,100000,301055,10,10,0.7,2.826001107569885e-40
300,100000,301010,10,10,0.7,5.318085976696341e-40
300,100000,300905,10,10,0.7,3.5542169370558825e-40
300,100000,300884,10,10,0.7,5.689833856924513e-40
300,100000,301003,10,10,0.7,3.843640775456545e-40
300,100000,300980,10,10,0.7,1.942218781620101e-40
300,100000,300945,10,10,0.7,9.355360319808327e-41
300,100000,300980,10,10,0.7,1.3127582699676238e-40
