max_level,L_per_level,max_points,C1,lam,beta,quantile
100,100,500,10,10,10,0.36787944117144233
iteration,level,prior mass,likelihood,evidence
0,0,0.33628653190377467,0.0,0.0
1,0,0.2187234753024024,2.9290174357191575e-193,0.0
2,1,0.10736609910824968,2.678684552269746e-190,6.406448727618252e-194
3,2,0.04257122312272008,1.3096091682224477e-188,2.8824055599149276e-191
4,3,0.006393354343436107,5.496764172992645e-175,5.863406966387261e-190
5,4,0.0023972888924638355,3.540359064650308e-174,3.5142761100252374e-177
6,5,0.0023972888924638355,1.4669792955262086e-172,1.2001539571045076e-176
7,6,0.0003313075307638008,7.172922064379567e-167,3.6367885663498533e-175
8,7,0.0003313075307638008,6.049407446470154e-166,2.3764794653964423e-170
9,8,0.00012247139800325514,3.23820722814635e-164,2.24186219021382e-169
10,9,4.518799585383954e-05,6.170362426063424e-162,4.1900638815746745e-168
11,10,1.665383666998147e-05,9.861654303449892e-161,2.8301637560721596e-166
12,11,2.259681510023657e-06,7.606830780906804e-156,1.92536017626196e-165
13,12,8.309773543743731e-07,3.626193116262736e-154,1.719094022567018e-161
14,13,3.058046413443354e-07,2.4354201273401552e-150,3.1851937644592734e-160
15,14,4.1393025811018215e-08,2.512747852176421e-146,7.450812979404778e-157
16,15,4.1393025811018215e-08,5.727273896202492e-145,1.0408474483151321e-153
17,16,1.5229170437532783e-08,1.0290049999180282e-143,2.4747767069543193e-152
18,17,1.5229170437532783e-08,2.511965547155113e-142,1.814566923177938e-151
19,18,5.60247248070241e-09,1.1851048637081307e-138,4.006971837401345e-150
20,19,2.0610804585498577e-09,2.1009616299479374e-135,6.643524357508784e-147
21,20,7.582395191249681e-10,9.671913755564816e-132,4.3368944840062597e-144
22,21,1.0261795351478093e-10,1.353459080069079e-126,7.337964129521637e-141
23,22,1.0261795351478093e-10,3.5770877807659566e-124,1.3889653892681642e-136
24,23,3.775115510049072e-11,1.4750871069940783e-121,3.6846239299419997e-134
25,24,5.1090851329697495e-12,3.2018532403118424e-114,5.6054704555861804e-132
26,25,5.1090851329697495e-12,5.503089080888388e-113,1.6358546393498708e-125
27,26,1.8795288143103477e-12,2.069314197900484e-106,2.97516052479249e-124
28,26,1.8795288143103477e-12,1.514237015085963e-103,3.8893386359759893e-118
29,27,6.914395155017626e-13,4.792097598120592e-102,2.849941440185336e-115
30,27,6.914395155017626e-13,8.22000992940268e-100,3.598439785500196e-114
31,28,9.357622467077682e-14,1.9319519759863043e-97,5.719624080860869e-112
32,29,9.357622467077682e-14,7.96199906846661e-97,1.865043962389065e-110
33,30,1.2664164859379664e-14,1.152859202785134e-93,9.315582098982537e-110
34,31,4.658886141032763e-15,1.2168764741079096e-89,1.4693154824713775e-107
35,32,1.7139084054662598e-15,8.808108548049803e-86,5.670758256052625e-104
36,33,6.305116611744476e-16,4.769749500799335e-84,1.5101962035017822e-100
37,34,2.3195228253738366e-16,6.043143204720945e-83,3.158402301485159e-99
38,35,2.3195228253738366e-16,9.592804460173997e-82,1.7175610901838186e-98
39,36,8.533047550050235e-17,6.725307082134285e-81,2.396828999490535e-97
40,36,3.1391327749529916e-17,4.751023625944246e-79,8.135565511544681e-97
41,37,1.1548224134407579e-17,7.573634507339763e-78,1.5727650529932055e-95
42,38,4.248354255156738e-18,6.8152793523078985e-75,1.0318967933277516e-94
43,39,1.562882187365749e-18,8.210575657396256e-71,2.9056910715791895e-92
44,40,5.749522259846142e-19,8.664082302382861e-70,1.2835068134035013e-88
45,41,5.749522259846142e-19,8.852976952956316e-69,6.264940219272428e-88
46,42,1.9304361607099098e-20,1.4420278903791792e-67,5.716532827619964e-87
47,43,1.9304361607099098e-20,1.4056281934082484e-64,8.500275611960158e-87
48,44,6.48256758216373e-21,6.931241767985918e-64,2.7219757686805857e-84
49,45,1.6793378486200464e-21,7.960579440804615e-62,7.215200087609058e-84
50,46,1.6793378486200464e-21,1.5205075452991623e-61,1.40900223606507e-82
51,47,1.6793378486200464e-21,1.9675881940146662e-61,3.9624481059983127e-82
52,48,1.6793378486200464e-21,3.6261434024593325e-61,7.266693430705104e-82
53,49,2.788151626960158e-22,1.1730732535044967e-60,1.3356213290978935e-81
54,50,1.0384534025423146e-22,9.425890076661271e-60,1.6626919391280943e-81
55,51,1.0384534025423146e-22,1.4391355662684864e-59,2.641526701337968e-81
56,51,1.0384534025423146e-22,1.8996741113361037e-59,4.1360019268491384e-81
57,51,3.7360340993122156e-23,2.5923195845219946e-59,6.108724971487663e-81
58,52,3.7360340993122156e-23,2.763382050429782e-59,7.077224407896568e-81
59,53,3.7360340993122156e-23,4.353006097509665e-59,8.109633364879865e-81
60,54,3.7360340993122156e-23,4.415698338316388e-59,9.735931286360876e-81
61,55,3.7360340993122156e-23,5.137881426592499e-59,1.1385651242783506e-80
62,56,3.7360340993122156e-23,7.759517551471044e-59,1.3305181263580752e-80
63,57,3.7360340993122156e-23,1.0060285125158607e-58,1.6204163480231498e-80
64,56,1.2985795674670119e-23,2.855162493908818e-57,1.9962720307871098e-80
65,58,1.2985795674670119e-23,3.339589040442727e-57,5.703927707175258e-80
66,59,8.05871300736898e-24,5.114751819851627e-57,1.0040649798830947e-79
67,60,8.05871300736898e-24,5.567187866390754e-57,1.4162481500841193e-79
68,61,8.05871300736898e-24,6.966192211751735e-57,1.8648918428176185e-79
69,62,8.05871300736898e-24,2.6772403169687477e-56,2.4262772807043805e-79
70,63,3.4615745142703006e-24,8.957288869216968e-56,4.58378841732525e-79
71,64,3.4615745142703006e-24,1.370061691752829e-55,7.6844207039891e-79
72,65,3.4615745142703006e-24,1.5928467134822674e-55,1.2426991339138745e-78
73,66,3.4615745142703006e-24,2.786539131564415e-55,1.794074892766817e-78
74,67,3.4615745142703006e-24,2.7937794790045308e-55,2.7586561768508444e-78
75,68,3.4615745142703006e-24,3.751059358908997e-55,3.7257437611521885e-78
76,68,5.7117774772841e-25,4.548613054481655e-54,5.024200908983636e-78
77,69,5.7117774772841e-25,1.889986768066023e-53,7.622267468730511e-78
78,70,5.7117774772841e-25,3.06150458789403e-53,1.841745132293499e-77
79,71,4.325502285031057e-25,7.937314444147342e-53,3.590408427467006e-77
80,72,4.325502285031057e-25,9.555097537787904e-53,7.02369560398394e-77
81,73,4.325502285031057e-25,1.3331217009592072e-52,1.1156755227323561e-76
82,74,4.325502285031057e-25,1.67148838765945e-52,1.6923176191047102e-76
83,75,4.325502285031057e-25,5.570155128835995e-52,2.415320303127093e-76
84,76,4.325502285031057e-25,9.225349012151556e-52,4.824692176902849e-76
85,77,4.325502285031057e-25,4.153681214312334e-51,8.815119000129905e-76
86,78,1.7500872135549119e-25,3.0142662991494293e-50,2.678187658392848e-75
87,79,1.7500872135549119e-25,5.76583925138498e-50,7.953416566783749e-75
88,80,1.7500872135549119e-25,7.955333653876563e-50,1.8044138116045628e-74
89,81,5.851923713568507e-26,1.2045002651947172e-49,3.196666582325808e-74
90,82,5.851923713568507e-26,1.2550474647569272e-49,3.90153094881506e-74
91,83,2.1198410876413636e-26,1.6219324359387292e-48,4.6359751508815695e-74
92,84,2.1198410876413636e-26,2.4692884962320944e-48,8.074214169962732e-74
93,85,5.389322291443884e-27,4.93824983996508e-48,1.3308713381515681e-73
94,85,5.389322291443884e-27,7.025544844885176e-48,1.5970095375839982e-73
95,86,5.389322291443884e-27,1.1091218850600014e-47,1.9756387920047818e-73
96,87,5.389322291443884e-27,1.2752928721090093e-47,2.5733803219129946e-73
97,88,5.389322291443884e-27,1.8133235795709332e-47,3.260676752290652e-73
98,89,2.172627645161396e-27,1.890111461841522e-47,4.237935271188897e-73
99,89,2.172627645161396e-27,2.717061579025675e-47,4.6485861126322277e-73
100,89,2.172627645161396e-27,1.3737102257320866e-46,5.2389024226519336e-73
101,87,2.172627645161396e-27,1.423447733820249e-46,8.223463235518367e-73
102,89,2.172627645161396e-27,1.7152334498107124e-46,1.1316085133458581e-72
103,90,9.17808536876105e-28,4.915179098403561e-46,1.5042648744422887e-72
104,90,9.17808536876105e-28,5.563631298991852e-46,1.9553842081212674e-72
105,91,9.17808536876105e-28,1.0706853462938445e-45,2.466019038345849e-72
106,92,3.199826483101574e-28,2.555642012107564e-45,3.448703189482488e-72
107,93,3.199826483101574e-28,2.7524166853456062e-45,4.2664642886493653e-72
108,94,3.199826483101574e-28,2.815549763477988e-45,5.147189868879317e-72
109,95,3.199826483101574e-28,3.2962541850567496e-45,6.048116938646042e-72
110,95,3.199826483101574e-28,3.56975317592407e-45,7.10286108228394e-72
111,94,3.199826483101574e-28,5.694335060870175e-45,8.245120157329719e-72
112,91,1.0186481887065269e-28,1.0314873708003998e-44,1.0067208570472338e-71
113,92,1.0186481887065269e-28,2.0904073370179723e-44,1.1117931312411824e-71
114,94,1.0186481887065269e-28,3.1580435443537704e-44,1.3247320959924016e-71
115,95,2.7130154303132953e-29,4.942268321696293e-44,1.6464256296236325e-71
