n_iterations,n_points,stoch_prior,trapezoid
1000,5,True,False
iteration,prior mass,worst L,evidence
0,1.0,0.0,0.0
1,0.4477850253299069,5.152967327452961e-193,2.8455457222052543e-193
2,0.09792664137601186,6.363323338071739e-193,5.071807741839137e-193
3,0.08054947935897729,2.8700884150843645e-191,1.0059206881052633e-192
4,0.07267349410776494,3.5061953431501666e-191,1.2820681162104646e-192
5,0.06659792138199636,6.105703521751001e-188,3.7223852600000625e-190
6,0.0627532979736377,1.1016593099047943e-187,7.95785043089628e-190
7,0.03512721968018238,3.555334863191836e-183,9.8220755075032e-185
8,0.03320010363951003,1.731359719588186e-182,1.315860659529557e-184
9,0.033067114514221535,1.6971065669220207e-178,2.270125785158496e-182
10,0.030107375361270377,1.863334366384623e-177,5.5376849370795924e-180
11,0.02770865168048945,7.136534514855934e-176,1.7672342833203308e-178
12,0.02558922998930477,7.15236230500056e-173,1.5176544155263035e-175
13,0.025497003096060657,7.616782732352324e-171,8.542376494729059e-175
14,0.02298016031618701,9.22492770532351e-167,2.321777811376479e-169
15,0.01872713687483753,2.138130943986473e-158,9.093521048666938e-161
16,0.011155483732249725,1.3227157284762816e-140,1.0015144702267756e-142
17,0.009705327284120149,2.87002518948629e-139,5.163500005054628e-142
18,0.0073278128831132895,1.5858186863386244e-137,3.8219417642064055e-140
19,0.0068521593843526366,1.2180217267031053e-136,9.615504722934645e-140
20,0.006082363339208762,1.211198181512151e-134,9.41991074736441e-138
21,0.005386086022050309,1.464288595054944e-133,1.1137500419842215e-136
22,0.004497672443188002,6.227372266799255e-132,5.643857086653422e-135
23,0.0007327954859563939,7.99821984538265e-131,3.0676699303419038e-133
24,0.0005994851033050428,3.3826485449303203e-128,4.816188712031161e-132
25,0.0005303465021776917,1.530508130607017e-126,1.1063337987623744e-130
26,0.00047722114374669917,5.219024299187106e-126,3.87895916430612e-130
27,0.0004112422193159358,9.702924851649026e-126,1.0280844619749391e-129
28,0.00026297672840027965,1.2199265310959762e-125,2.8368145221147224e-129
29,0.00022039572254386845,4.835056422584154e-125,4.895630180576067e-129
30,0.0001506013125130264,1.0643593321249218e-124,1.2324263345224064e-128
31,4.5888999073491416e-05,2.0533718948563805e-124,3.3825595491437386e-128
32,3.5856963142260435e-05,2.6660846368540257e-124,3.6500221178699633e-128
33,3.56650175167128e-05,2.807621469910478e-124,3.6554112244633925e-128
34,3.4063854797991134e-05,6.325568907721866e-123,4.668237735438313e-128
35,1.8583299782821452e-05,1.5608517559755555e-122,2.8831089214342103e-127
36,1.790248182574902e-05,2.0011647001885322e-122,3.019351807728993e-127
37,1.4783147800225164e-05,1.1457984498396307e-121,6.5934798987062425e-127
38,1.391224867725173e-05,4.992990118775566e-121,1.0941870614162901e-126
39,1.2944343140508604e-05,1.2203718919268211e-119,1.290623417223284e-125
40,1.2858628220265811e-05,3.621594541915928e-119,1.6010481045353404e-125
41,6.964894673304004e-06,1.8511796578473678e-118,1.1070464461361845e-123
42,4.35421294270134e-06,1.2245648470305091e-117,4.30399552021698e-123
43,4.28793874548538e-06,1.726908341697568e-117,4.4184449842285315e-123
44,4.116671806715101e-06,1.8858155785403054e-117,4.741422845450432e-123
45,3.4124178360298397e-06,2.7199303065536976e-117,6.656944563828053e-123
46,1.5683225976500112e-06,6.611432733035342e-115,1.2258681067497292e-120
47,1.4138884931585478e-06,3.310364431921544e-113,6.338199772591684e-120
48,1.2111061519542094e-06,9.732379409643366e-112,2.0369366799022957e-118
49,5.987173722560455e-07,6.914704254149851e-111,4.4381809681627594e-117
50,4.4542344563844556e-07,7.575618926549035e-110,1.6051144686255845e-116
51,4.0939761935704963e-07,7.710845015560042e-109,4.383010098758922e-116
52,3.803600564007227e-07,3.9140784914798454e-108,1.5748540159994038e-115
53,3.19841539787975e-07,7.692268793679894e-108,6.230100983799777e-115
54,2.7275284288778766e-07,5.490653089869126e-107,3.208487089709222e-114
55,2.6477758354180874e-07,3.5490859143200205e-106,6.0389751504955116e-114
56,2.412495848199653e-07,8.383460309737045e-106,2.5763579495707343e-113
57,2.085531554193722e-07,1.485681328910067e-104,5.115283263205812e-112
