n_iterations,n_points,stoch_prior,trapezoid
2000,10,True,False
iteration,prior mass,worst L,evidence
0,1.0,0.0,0.0
1,0.9363894517235724,8.287988674357754e-196,5.2720350368471953e-197
2,0.8922089163575121,2.0813038328675642e-192,9.200583794589066e-194
3,0.7220670500525219,2.3786986125173528e-191,4.1391680510538214e-192
4,0.5717704950897338,1.1339499604608164e-188,1.7084268936255592e-189
5,0.5306567958172854,1.207918481850164e-188,2.2050468657097594e-189
6,0.5091393447146192,3.288199109342525e-188,2.9125835012208437e-189
7,0.4963088085534214,5.0200035653855804e-188,3.5566768739710584e-189
8,0.4444055221851899,1.1078049182214484e-187,9.30654846502937e-189
9,0.43000432370097397,2.0762251073657964e-187,1.229656145193811e-188
10,0.41770695000101515,5.190414067486652e-187,1.867940759647877e-188
11,0.39298643490666796,3.114260505797683e-185,7.885406460094883e-187
12,0.35746768048052013,1.9977470223073266e-183,7.174602653691148e-185
13,0.35483534565155733,9.915876671582764e-182,3.3276510175998196e-184
14,0.3177866655920278,1.7169934999499747e-181,6.693999386153829e-183
15,0.30451822108217436,1.797349483045595e-181,9.078802574214252e-183
16,0.30421843172810636,7.46626396762983e-181,9.302633219429938e-183
17,0.2745461284424103,6.840952270589785e-180,2.1228944375534135e-181
18,0.2672959288422979,3.220299199256561e-178,2.547070640424549e-180
19,0.25947108691820064,3.2842447525181507e-178,5.116940243274598e-180
20,0.2501353419041756,3.448008762824893e-177,3.730667085913183e-179
21,0.2488814294217175,4.233375667151335e-177,4.261495345110714e-179
22,0.18189218999604173,4.970266759089955e-177,3.7556934338526176e-178
23,0.16083861554571466,1.2407662760938563e-176,6.367949950772326e-178
24,0.16074764161665772,5.7594295576882994e-176,6.420345744371282e-178
25,0.1416407933376861,2.1353102819433306e-175,4.7219395329990645e-177
26,0.1411978620013965,2.757127865392512e-175,4.844061365973021e-177
27,0.12690708811285303,1.0532237027418492e-174,1.9895443155911304e-176
28,0.1246745796164781,5.873344679440112e-174,3.3007735054899875e-176
29,0.10877822031045746,2.561634974217668e-173,4.402144346652296e-175
30,0.10797283873502678,1.5143923959969853e-172,5.621808080360595e-175
31,0.08850614934441894,1.604627912249258e-172,3.6858601235616417e-174
32,0.08248134470741135,1.698390958872311e-172,4.709107496008209e-174
33,0.05083339105007121,1.5460959040298455e-170,4.940168227014078e-172
34,0.04333682979051697,1.2062139835360501e-169,1.3982625246723025e-171
35,0.042141812002325904,3.068970895990339e-169,1.765010005887216e-171
36,0.037429291253584226,7.670633911716222e-169,5.3798121523836395e-171
37,0.025102891477059058,1.0446299743150945e-168,1.825633883433271e-170
38,0.024705821615585388,1.0635143411701866e-168,1.8678628326456417e-170
39,0.022450140943820536,1.1761966969989705e-167,4.5209869882598796e-170
40,0.020076168301139577,4.301597833779195e-167,1.4732862565467364e-169
41,0.019834334002970275,1.1214247844903327e-165,4.185276013615535e-169
42,0.017418964820442303,1.893136014337933e-165,4.991149988727231e-168
43,0.015449062621635909,9.083254123394602e-165,2.28842722587195e-167
44,0.014503890743805653,1.240266946438537e-164,3.4606926646480595e-167
45,0.012401746266650316,3.490900222885355e-164,1.0799069288486842e-166
46,0.011914325311363747,1.5988042064544355e-163,1.8591976024748903e-166
47,0.008022061431587933,4.2643539162992147e-163,1.845718832146686e-165
48,0.007850773704121718,2.1466683753204651e-162,2.2134167797789203e-165
49,0.006903568524576978,1.0261215712102458e-161,1.1932893450708235e-164
50,0.005546891690377393,1.4981263061657546e-161,3.225762599350897e-164
51,0.0044730245173711745,1.6588273197524849e-161,5.007122803718981e-164
52,0.004214060505182738,3.1086757982238247e-161,5.812157961020113e-164
53,0.0035890152680553493,3.688742004050324e-161,8.117788581643507e-164
54,0.0034814655209076824,5.626090552101552e-161,8.722873197951907e-164
55,0.0030904103732814934,2.4973954809745647e-160,1.8489066782886765e-163
56,0.0028914327605577207,4.89435759361033e-160,2.822774268081729e-163
57,0.002837124901960367,2.423106473367501e-159,4.138711505301477e-163
58,0.0027580466833086945,2.1907956725078646e-158,2.1463133426472962e-162
59,0.0025198050248344075,5.225152552002633e-158,1.4594803440349898e-161
60,0.0024127628781098324,4.51295168243741e-156,4.976708395927332e-160
61,0.0017755971482855757,3.936411273923873e-155,2.55791344619741e-158
62,0.0017449053022188601,1.1798599120535007e-154,2.9200342342077566e-158
63,0.0015178332289120294,1.8554288095960318e-154,7.1331949008897145e-158
64,0.0014445495640896882,2.651128241395066e-154,9.076038835324104e-158
65,0.0010111725043194892,6.468695312765832e-154,3.710988038728134e-157
