500,45000,14.698914766311646
500,45000,25.924625158309937
500,45000,26.908119440078735
500,45000,28.82647943496704
500,45000,28.852920055389404
500,45000,30.572377920150757
500,45000,22.80916738510132
500,45000,21.71303653717041
500,45000,26.610220909118652
500,45000,26.53848671913147
500,45000,28.484389305114746
500,45000,19.000021934509277
500,45000,18.55386185646057
500,45000,24.628236293792725
500,45000,22.935383319854736
500,45000,28.409015893936157
750,67500,23.908303022384644
750,67500,24.510529041290283
750,67500,25.241693258285522
750,67500,25.503060579299927
750,67500,31.609403133392334
750,67500,27.03809428215027
750,67500,22.972188711166382
750,67500,23.09906268119812
750,67500,26.143980503082275
750,67500,38.50452780723572
750,67500,23.613255500793457
750,67500,34.074522733688354
750,67500,23.5789635181427
750,67500,31.759544134140015
750,67500,32.938135385513306
750,67500,20.942622184753418
1000,90000,28.890877962112427
1000,90000,33.01252627372742
1000,90000,38.282477617263794
1000,90000,38.562755823135376
1000,90000,42.10265231132507
1000,90000,30.656009435653687
1000,90000,39.89684820175171
1000,90000,38.797651290893555
1000,90000,50.50102519989014
1000,90000,29.30397129058838
1000,90000,54.474164962768555
1000,90000,35.343820571899414
1000,90000,29.06341528892517
1000,90000,30.062775373458862
1000,90000,52.54863882064819
1000,90000,38.975810527801514
2000,180000,75.7205421924591
2000,180000,86.52923655509949
2000,180000,90.980783700943
2000,180000,101.40880155563354
2000,180000,102.88952875137329
2000,180000,107.84334945678711
2000,180000,69.57914352416992
2000,180000,67.92181539535522
2000,180000,72.22788190841675
2000,180000,87.95953369140625
2000,180000,74.73919796943665
2000,180000,71.93923163414001
2000,180000,86.66398644447327
2000,180000,64.89087104797363
2000,180000,78.0923843383789
2000,180000,96.020263671875
3500,315000,115.84115695953369
3500,315000,126.3150942325592
3500,315000,123.65585327148438
3500,315000,121.9088728427887
3500,315000,118.53821396827698
3500,315000,156.72199034690857
3500,315000,137.16945695877075
3500,315000,149.0148093700409
3500,315000,117.93042373657227
3500,315000,140.48431396484375
3500,315000,143.03826713562012
3500,315000,115.33212304115295
3500,315000,185.57082843780518
3500,315000,111.82664799690247
3500,315000,184.5949022769928
3500,315000,114.1937313079834
5000,450000,166.66738867759705
5000,450000,171.2875783443451
5000,450000,181.9292824268341
5000,450000,212.7511327266693
5000,450000,218.12923550605774
5000,450000,195.07327437400818
5000,450000,192.77604389190674
5000,450000,187.5717957019806
5000,450000,170.3515088558197
5000,450000,244.25397086143494
5000,450000,249.7791268825531
5000,450000,166.0014591217041
5000,450000,151.03269696235657
5000,450000,171.84400367736816
5000,450000,245.66290712356567
5000,450000,189.78192472457886
7500,675000,290.5441734790802
7500,675000,285.36281394958496
7500,675000,272.5145161151886
7500,675000,302.5895583629608
7500,675000,291.2744872570038
7500,675000,330.39677333831787
7500,675000,233.45863699913025
7500,675000,246.40494894981384
7500,675000,306.36409282684326
7500,675000,282.10956287384033
7500,675000,363.0808584690094
7500,675000,246.44641017913818
7500,675000,276.9225580692291
7500,675000,239.93007707595825
7500,675000,312.5086407661438
7500,675000,282.1931002140045
10000,900000,360.2706809043884
10000,900000,377.51901507377625
10000,900000,333.5109086036682
10000,900000,372.9294855594635
10000,900000,432.4356527328491
10000,900000,323.5530581474304
10000,900000,400.3463513851166
10000,900000,427.57313227653503
10000,900000,390.49750566482544
10000,900000,382.83426809310913
10000,900000,346.95892453193665
10000,900000,372.09323954582214
10000,900000,384.9986765384674
10000,900000,375.7741889953613
10000,900000,413.35317516326904
10000,900000,385.185409784317
20000,1800000,685.948534488678
20000,1800000,808.8308758735657
20000,1800000,756.1223511695862
20000,1800000,785.938905954361
20000,1800000,755.2220659255981
20000,1800000,806.9308733940125
20000,1800000,730.7695710659027
20000,1800000,759.8480703830719
20000,1800000,716.6967084407806
20000,1800000,741.0514886379242
20000,1800000,822.9418733119965
20000,1800000,777.0443625450134
20000,1800000,710.7866871356964
20000,1800000,753.2517447471619
20000,1800000,815.8527319431305
