n_iterations,n_points,stoch_prior,trapezoid
100000,100,False,False
iteration,prior mass,worst L,evidence
0,1.0,0.0,0.0
1,0.9900498337491681,4.223139652545762e-196,4.202094164331077e-198
2,0.9801986733067553,4.2658154693748463e-196,8.404417424984907e-198
3,0.9704455335485082,5.108652454325073e-196,1.3386957561319356e-197
4,0.9607894391523232,5.867474225111367e-196,1.9052646059805124e-197
5,0.951229424500714,5.928065091923886e-196,2.471988497325364e-197
6,0.9417645335842487,8.3213597746422715e-196,3.2595961227618775e-197
7,0.9323938199059483,1.0311954746605156e-195,4.225899876702159e-197
8,0.9231163463866358,1.3377395212899831e-195,5.466984175152721e-197
9,0.9139311852712282,1.4857688417458058e-195,6.831686794321493e-197
10,0.9048374180359595,1.5890096473831671e-195,8.27669518111138e-197
11,0.8958341352965282,1.8219532898014547e-195,9.917051241723331e-197
12,0.8869204367171575,3.9252464564319945e-195,1.3415897617961121e-196
13,0.8780954309205613,5.50425280828154e-195,1.8273403911862657e-196
14,0.8693582353988059,6.589033291440517e-195,2.403037112852982e-196
15,0.8607079764250578,7.05346704149115e-195,3.013180278569931e-196
16,0.8521437889662113,7.478538614650469e-195,3.6536563447108164e-196
17,0.8436648165963837,7.931717820218423e-195,4.326184507139832e-196
18,0.835270211411272,1.0550139091029133e-194,5.21182703031186e-196
19,0.8269591339433623,1.0572698175278652e-194,6.090532166107545e-196
20,0.8187307530779818,1.2062038002136006e-194,7.083042593050225e-196
21,0.8105842459701871,1.271892303507968e-194,8.119190562137934e-196
22,0.8025187979624785,1.72245663376224e-194,9.508429004652144e-196
23,0.794533602503334,1.7383058151065222e-194,1.0896500174791444e-195
24,0.7866278610665535,1.7967170874065482e-194,1.231693824759961e-195
25,0.7788007830714049,1.9673510496978223e-194,1.385679925858184e-195
26,0.7710515858035663,2.565591867033122e-194,1.5844927007222046e-195
27,0.7633794943368531,2.612287399997107e-194,1.7849097794234044e-195
28,0.7557837414557255,3.145112500208405e-194,2.0238047527726914e-195
29,0.7482635675785653,3.5045966267101285e-194,2.287356512794384e-195
30,0.7408182206817179,4.055726175235995e-194,2.5893193957269443e-195
31,0.7334469562242892,6.254248234701906e-194,3.050336572930884e-195
32,0.7261490370736909,6.651542307668343e-194,3.53576075281236e-195
