5,450,7.065347738688458e-47
5,450,6.130060244017079e-45
5,450,4.796995677971114e-47
5,450,9.347986145215805e-44
5,450,7.787847155196545e-46
5,450,6.564359704831941e-47
5,450,1.1094721681119227e-47
5,450,5.030167932853219e-41
5,450,1.824251573112906e-46
5,450,3.524682879827161e-45
5,450,6.152816325832519e-44
5,450,1.230860606793303e-49
5,450,2.3954959850693508e-45
5,450,6.25579260434971e-47
5,450,7.502899188879236e-44
5,450,2.382197556642168e-43
10,900,1.0402725337932892e-46
10,900,6.581842410259528e-47
10,900,1.6038400280296646e-46
10,900,1.4545485215080723e-46
10,900,3.146306554899666e-44
10,900,1.2076391878008447e-44
10,900,5.166931596453051e-43
10,900,1.4011432784663214e-41
10,900,1.4437869120824265e-46
10,900,3.998188811759502e-47
10,900,9.664789532738028e-43
10,900,5.470233774632409e-48
10,900,1.7464742447070819e-43
10,900,3.2084947342449784e-44
10,900,9.328390659979315e-45
10,900,9.589268286035998e-47
20,1800,4.3641937291724435e-43
20,1800,2.1460450165273942e-42
20,1800,2.6772902619951883e-46
20,1800,1.7647236665825576e-45
20,1800,1.3415042125897718e-42
20,1800,2.2006631035189185e-42
20,1800,8.686226148307915e-46
20,1800,1.1722463811252245e-42
20,1800,2.689636787038552e-43
20,1800,1.8396382341214655e-42
20,1800,3.1911120380333256e-44
20,1800,2.3781867123216423e-42
20,1800,3.4644981748225483e-44
20,1800,8.925798802218573e-44
20,1800,7.076860205279876e-45
20,1800,1.6332292085850413e-42
35,3150,5.4152525363076084e-46
35,3150,6.558705274502033e-44
35,3150,2.946716438893534e-42
35,3150,5.513556629581114e-44
35,3150,8.848579708710228e-44
35,3150,4.491019681229779e-43
35,3150,1.7873299786404057e-44
35,3150,7.839578859636126e-45
35,3150,1.0399460882328203e-43
35,3150,8.872532135559305e-44
35,3150,1.1188373900278875e-42
35,3150,3.344265203842108e-44
35,3150,3.596612921167156e-44
35,3150,2.3774434528428455e-46
35,3150,2.8440278168853353e-44
35,3150,7.186628101725553e-45
50,4500,8.854846054991383e-45
50,4500,9.015922436757275e-45
50,4500,2.6439911653161058e-43
50,4500,6.91558113006426e-45
50,4500,1.992350103324268e-40
