n_iterations,n_points,stoch_prior,trapezoid
2000,10,False,False
iteration,prior mass,worst L,evidence
0,1.0,0.0,0.0
1,0.9048374180359595,3.3109293145723554e-194,3.1507658227513616e-195
2,0.8187307530779818,1.8463026385751988e-191,1.5929403929309996e-192
3,0.7408182206817179,3.6886330453883136e-191,4.466847809398467e-192
4,0.6703200460356393,7.818410947290072e-191,9.978684813567146e-192
5,0.6065306597126334,4.343106776165576e-189,2.8702280080045778e-190
6,0.5488116360940264,4.303191432735769e-186,2.4866303074226374e-187
7,0.4965853037914095,1.1027688274866918e-184,6.008020154470977e-186
8,0.44932896411722156,1.554253765401406e-184,1.3352854542240426e-185
9,0.4065696597405991,1.1737725377437111e-183,6.354255175254434e-185
10,0.36787944117144233,1.2483811982529063e-180,4.836368396978332e-182
11,0.33287108369807955,2.8604808199656457e-180,1.4850441906083854e-181
12,0.30119421191220214,3.561290203514184e-180,2.6131495222985865e-181
13,0.2725317930340126,4.878651873901807e-178,1.4244711309293653e-179
14,0.2465969639416065,5.103065062810438e-178,2.7479423334435385e-179
15,0.22313016014842982,6.251234994502145e-178,4.2149073842537557e-179
16,0.20189651799465538,3.225381356973169e-176,7.270150092767743e-178
17,0.18268352405273466,1.7190344958024436e-175,4.029794944657283e-177
18,0.16529888822158653,3.2761846809745825e-173,5.735825708879507e-175
19,0.14956861922263506,7.041111089630988e-173,1.681168285801908e-174
20,0.1353352832366127,9.62093490465222e-173,3.050548275777559e-174
21,0.1224564282529819,3.3238102731395366e-172,7.331235325864195e-174
22,0.11080315836233387,1.401102252869286e-171,2.365865802294497e-173
23,0.10025884372280375,2.018094115446839e-171,4.493807734840067e-173
24,0.09071795328941251,6.934250338802181e-171,1.1109700006861834e-172
25,0.0820849986238988,6.993656295438284e-171,1.714729178133216e-172
26,0.07427357821433388,2.182850746338384e-170,3.419845665231384e-172
27,0.06720551273974976,1.070077955308926e-167,7.597579507684905e-170
28,0.06081006262521797,2.0555525631375305e-165,1.322215967042087e-167
29,0.05502322005640723,1.5833429592947572e-164,1.0484772404915761e-166
30,0.049787068367863944,1.8744710005849025e-164,2.029978689975382e-166
31,0.0450492023935578,1.4140209026708745e-163,8.729420211697377e-166
32,0.04076220397836621,1.1193535631495898e-162,5.671608972431088e-165
33,0.036883167401240015,1.7789438148532718e-162,1.2572197098899342e-164
34,0.03337326996032608,6.679753377830984e-162,3.601744638568453e-164
35,0.0301973834223185,1.9069233522079966e-160,6.416346667146506e-163
36,0.02732372244729256,6.041019905505611e-160,2.3776189818952883e-162
37,0.024723526470339388,1.7338957862223584e-159,6.88608782968672e-162
38,0.0223707718561656,3.045930294400672e-159,1.4052414384289622e-161
39,0.02024191144580439,7.324338937674463e-159,2.964490958077187e-161
40,0.01831563888873418,5.87194199164762e-158,1.4275451673296205e-160
41,0.016572675401761255,1.8850835194367885e-155,3.299907195946033e-158
42,0.014995576820477703,2.4987927625644315e-153,3.973841592721432e-156
43,0.013568559012200934,2.52104207062659e-152,3.994956089471228e-155
44,0.012277339903068436,2.302704941512387e-151,3.372792232121748e-154
