n_iterations,n_points,stoch_prior,trapezoid
4000,20,True,False
iteration,prior mass,worst L,evidence
0,1.0,0.0,0.0
1,0.9790026608769538,3.12396518522275e-194,6.559495640271205e-196
2,0.899808639867105,5.255491020028029e-194,4.8179842265988316e-195
3,0.6463026343617699,9.57828246921154e-194,2.9099505510314784e-194
4,0.5811912998722024,1.5983749706592851e-193,3.9506738245749725e-194
5,0.4953942300958995,5.152967327452961e-193,8.371768798059881e-194
6,0.47040487194860764,6.363323338071739e-193,9.961922457080836e-194
7,0.4688204785763179,4.914582348351896e-192,1.0740585627110914e-193
8,0.46435096846845775,8.838644792264878e-192,1.4691026850992272e-193
9,0.40806739663720276,2.8700884150843645e-191,1.7622985432344586e-192
10,0.40534206196125644,6.11748527680791e-190,3.429518018682027e-192
11,0.38413000622867144,4.362750099618943e-189,9.59724162791398e-191
12,0.3547578180899566,6.2246167266642756e-189,2.7880302986611423e-190
13,0.31990590264792934,2.105466702839673e-188,1.0125985047998363e-189
14,0.3122672698662076,3.221938994301394e-188,1.2587105930256177e-189
15,0.2984122373491607,5.851146077312391e-188,2.0693887846571634e-189
16,0.26994393811264394,6.105703521751001e-188,3.8075787337237814e-189
17,0.2696753581778713,7.228100965358222e-188,3.826991962581841e-189
18,0.2647367620435611,5.065414901761174e-187,6.328595807833337e-189
19,0.25504976118157785,5.085432355560737e-187,1.125485456902078e-188
20,0.25280207141066746,6.601769971700285e-187,1.273872765255019e-188
21,0.22611735320159812,1.011735110444775e-186,3.973659397699066e-188
22,0.18106495937814712,1.8361769834927574e-186,1.2246076256686265e-187
23,0.18023342335384512,5.0733908067935125e-186,1.2667946978807405e-187
24,0.17817269996751517,1.3819021121487586e-185,1.551566497893111e-187
25,0.1718227254812581,1.7107207464827487e-185,2.6378698072207217e-187
26,0.1695058148023636,2.2619346384625742e-185,3.161939859102253e-187
27,0.16503856073260623,3.8954147632732445e-185,4.902120604564788e-187
28,0.15697126036152878,6.784743166021546e-185,1.0375576710655866e-186
29,0.15493992759677325,7.767496242945734e-184,2.6153946329067042e-186
30,0.13237621659779097,8.910282151067903e-184,2.272029777051533e-185
31,0.12782004647701642,9.290028065163537e-184,2.6952992599680847e-185
32,0.12685578328940764,1.5889886529640376e-183,2.8485195863262136e-185
33,0.11777529268843705,1.7433830332172735e-183,4.4315969110283184e-185
34,0.11039763558439389,9.771215423707056e-183,1.1640464599613163e-184
35,0.10641506172757814,1.0687571214820348e-182,1.5896868770913166e-184
36,0.10438461096179068,1.3540765898110335e-182,1.8646254619629858e-184
37,0.103719415394631,1.9239998095050302e-182,1.992609076412866e-184
38,0.09193690531538717,1.0432767221514304e-181,1.4285027570602559e-183
39,0.0904551683470363,3.486666715805477e-181,1.9451350539730046e-183
40,0.0864205698702155,4.80659723513591e-180,2.1337824937543442e-182
41,0.08109341458670888,8.228603299065405e-180,6.517287247803973e-182
42,0.07532795665819599,9.280783806998163e-180,1.1868084106091136e-181
43,0.07472162017808139,5.987950448499032e-179,1.549879690413468e-181
44,0.07423453120785158,6.441417188562496e-179,1.8636340169332184e-181
45,0.07362925849588518,1.355804901320407e-178,2.6842657264527483e-181
46,0.06977329264273868,1.6971065669220207e-178,9.228250697654748e-181
47,0.0697730309329249,3.7987031493367884e-178,9.229244855548561e-181
48,0.06641011310075007,3.8671346114702527e-178,2.223410079988238e-180
49,0.058477253076353035,1.5917736667664852e-177,1.4850727768967972e-179
50,0.056167064468188116,2.949734923373605e-177,2.1665171786051894e-179
51,0.054473236341671526,5.387251799456533e-177,3.0790250408598486e-179
52,0.04922627924787401,1.4867107095509524e-176,1.0879732344762955e-178
53,0.047188251624930816,1.6639118624357992e-176,1.427083068254997e-178
54,0.04427583242706975,2.4463178425730023e-176,2.139553373132965e-178
55,0.04002789033966191,5.617293409249265e-176,4.5257470821798253e-178
56,0.039582296156968746,7.738363506426243e-175,7.973916844208455e-178
57,0.03575619316396075,1.0251345387690653e-174,4.719662011441035e-177
58,0.03438558515459276,3.0875040327420803e-174,8.951419767673314e-177
59,0.03315259568084637,5.431047680138046e-174,1.5647844388698254e-176
60,0.028287913596968185,3.834831602065122e-173,2.0220021028125913e-175
61,0.027605716038573723,7.914996808071012e-173,2.5619612525291917e-175
62,0.0267919877255071,1.2852928102324038e-172,3.6078404027962665e-175
63,0.025445427459038907,1.389029275265935e-172,5.478252033830483e-175
64,0.02194914343187096,1.6293296366343924e-172,1.1174851217386666e-174
65,0.018615780674106772,4.732494385995534e-172,2.6949971754992277e-174
66,0.018558124546096948,8.203499200539941e-172,2.74229537550271e-174
67,0.017746161000186375,2.5533475052579845e-171,4.815520469813897e-174
68,0.01559335035652065,1.1846516013962989e-170,3.0318826235029874e-173
69,0.014641744874758925,1.251448198087171e-170,4.222767588943573e-173
70,0.014361975614421096,1.5260175282480838e-170,4.649700384084101e-173
71,0.014172210697983953,1.7504039961730873e-170,4.981865652149128e-173
72,0.0116727517891441,1.7523760352821468e-170,9.361857545172552e-173
73,0.01052758467165209,2.6766416924355498e-170,1.2427059596657905e-172
74,0.00891555771360057,7.158735916304382e-169,1.2782781242320098e-171
75,0.008106564856700605,8.781405743037307e-169,1.9886875761977614e-171
76,0.00705233632327804,1.3350442753372473e-168,3.3961293446407384e-171
77,0.006654662857436374,1.5707967327077017e-168,4.020793525469375e-171
78,0.006505443875169324,2.505464236682221e-168,4.394656348973588e-171
79,0.006004127387282412,3.119581322004712e-168,5.9585539009986e-171
80,0.005986533706516945,5.184942586401265e-168,6.049776125651015e-171
81,0.005847866302809281,5.750117662719183e-168,6.847130012953866e-171
82,0.005841004765166938,1.6464795094207334e-167,6.96010382426624e-171
83,0.004988657051565221,1.6580936632830864e-167,2.1092827252634572e-170
84,0.004778867007777087,1.7217112895210597e-167,2.4704806120826052e-170
85,0.00469476928917022,1.7986281257541835e-167,2.6217411340806766e-170
86,0.004208881255725312,3.2789184601441602e-167,4.21492837650633e-170
87,0.004047062893408474,9.017689780523768e-167,5.674156168671974e-170
88,0.0038588069218663096,1.5460268229996038e-166,8.58464398461233e-170
89,0.003765873467541379,2.0770497987623724e-166,1.0514918110651218e-169
90,0.0037013834020711957,2.585994556706495e-166,1.2182627693326618e-169
91,0.003669590654518877,3.7568998094103614e-166,1.3377049365526e-169
92,0.0036173939649551375,5.860262803046677e-166,1.643591254845157e-169
93,0.003335937046437879,9.261150839349517e-166,4.250206232011995e-169
94,0.0032142498918883437,9.87850229585672e-166,5.45229306760585e-169
95,0.0031258052224328796,1.9544074072262034e-165,7.180862238740174e-169
96,0.002867129264636042,2.943880069290051e-165,1.479597220436641e-168
97,0.0028409924180842552,7.959658176749041e-165,1.6876375848070072e-168
98,0.0027617916352510917,2.595427860948518e-164,3.7432367685482634e-168
99,0.0027598801256050647,1.0659057819450284e-163,3.9469856869426556e-168
100,0.002603529793117351,1.623864100533686e-163,2.9336154890273027e-167
101,0.002349867051934778,2.4106843807133746e-163,9.048623570404987e-167
102,0.0023495394532642285,2.922376353973656e-163,9.058197236489055e-167
103,0.002115307304322994,3.53068379129705e-163,1.732819375316398e-166
104,0.002073718566571234,4.141572333122116e-163,1.9050621409585596e-166
105,0.001982718318560427,1.7759414455851707e-162,3.5211732609677785e-166
106,0.0018764962156420182,5.366378948839525e-162,9.221453830995914e-166
107,0.0017467222989396248,1.4329008297854404e-161,2.7816769123732523e-165
108,0.0016924677674677523,3.924842573161712e-161,4.911081861450723e-165
109,0.0014082712021555083,4.197555469364412e-161,1.6840390332460628e-164
110,0.001304526923349566,5.309031380915186e-161,2.234820665017225e-164
111,0.001273274484080634,5.601852406125163e-161,2.4098922171331713e-164
112,0.0012631328862773598,1.088704908332613e-160,2.520304290200771e-164
113,0.0012348164928319102,1.2697273486731061e-160,2.8798452819355237e-164
114,0.0011875399511812707,2.989754442323907e-160,4.293297786112629e-164
115,0.0009651443299751042,3.872892716175965e-160,1.2906441600900542e-163
116,0.0009524321583017181,4.0169876352040806e-160,1.3417087965186377e-163
117,0.0009332647757209182,7.629259649519049e-160,1.4879417350292287e-163
118,0.0009303214766836743,9.426716549195302e-160,1.5156873807728464e-163
119,0.0009284467264407633,1.7957431022041582e-159,1.5493530789434764e-163
120,0.0009015833624329185,3.600826649729545e-159,2.516656249151808e-163
121,0.0008900461678116577,7.248529610565927e-159,3.352933217502515e-163
122,0.0008573199017218416,8.48004865487151e-159,6.12813650484164e-163
123,0.000798138414076593,9.299406959107283e-159,1.1631663885427102e-162
124,0.0007634291769879756,2.0517882166376316e-158,1.8753264252117796e-162
125,0.0006660103382749251,5.31173916227868e-158,7.049961032569989e-162
126,0.0006170540669667577,1.6654188654022406e-157,1.5203230814207231e-161
127,0.0005924414638546723,8.166142853499368e-157,3.5302234115184456e-161
128,0.0005865734765623565,3.461209028936305e-156,5.561256471303151e-161
129,0.00046534178249428473,6.346380825596226e-156,8.249950634011899e-160
130,0.0004201560037194462,6.786849716687578e-156,1.1316641532775102e-159
131,0.0004072854170189154,9.247898939017507e-156,1.250690038369882e-159
132,0.00039456177801900846,1.217905997892912e-155,1.4056520008999904e-159
133,0.0003870142473929241,3.4129204241358673e-155,1.663243215155533e-159
134,0.00038368516181423945,4.017480394770112e-155,1.796988575604308e-159
135,0.00038145435913621733,7.0450834353425224e-155,1.954150485548822e-159
136,0.00032841460820487125,8.472313604076477e-155,6.447844519273537e-159
137,0.00031695791182878287,5.1950341550992446e-154,1.2399637417111624e-158
138,0.0002752032792239296,6.037890831000104e-154,3.76106287527738e-158
139,0.00026893876882240757,7.836918847922045e-154,4.252007471664295e-158
140,0.00026459565384575646,1.4979501694699518e-153,4.902584453194496e-158
141,0.00025249560925821895,3.034037463349278e-153,8.573783311873045e-158
142,0.00022558750869398,4.047633479533475e-153,1.9465196183319764e-157
143,0.00021806712712238197,1.1636565533783138e-152,2.8216337483015314e-157
144,0.00021740090927328224,2.6127620913887736e-152,2.995700622374966e-157
145,0.00020742644799154612,2.1811023834671776e-151,2.475102189777068e-156
146,0.0001871886143981463,3.559273420190484e-151,9.678300508899678e-156
147,0.00017865664678370214,5.267385008345555e-151,1.417241633930097e-155
148,0.0001771284815743629,9.648754610246442e-151,1.5646905450183979e-155
149,0.00017623804050254666,1.9850105513745065e-150,1.741444037311646e-155
150,0.00016470149911518915,4.4600034056062085e-150,6.88674542496479e-155
151,0.00016105197237653628,3.8972501139503035e-149,2.1109863923044395e-154
152,0.00015366334910975817,4.291875583749547e-149,5.282091571925315e-154
153,0.00015295672160189794,2.4050451739601234e-148,6.981562649492051e-154
154,0.00014772151243961116,2.6726295293665187e-148,2.0973337249029837e-153
155,0.0001422383621649787,5.405970477587364e-148,5.061508575786804e-153
156,0.00013579105588209454,7.191044539653995e-148,9.697795239887897e-153
157,0.00012373989624596713,1.3665812870801852e-147,2.6166684486235665e-152
158,0.00012215535567630586,5.134855248890045e-147,3.430307094744009e-152
159,0.00012176844605748383,6.063286733354115e-147,3.66490149062508e-152
160,0.00011402485638312363,6.662857881504863e-147,8.824345239920133e-152
161,9.97086438787161e-05,1.2393186229119667e-146,2.656669400619754e-151
162,8.957391614109643e-05,3.482846961742504e-146,6.18643997152537e-151
163,8.416923664641743e-05,4.102751495463845e-146,8.403845659455077e-151
164,7.673257897292032e-05,5.100081461841138e-146,1.2196601653321204e-150
165,7.59568745194556e-05,1.5533328962318794e-145,1.340152889864151e-150
166,7.529703229418368e-05,3.7838653768190896e-145,1.589828304901122e-150
167,7.25214526945993e-05,6.652560545079477e-145,3.4362994382933744e-150
168,7.061856000726493e-05,4.177947308531214e-144,1.1386484819765727e-149
169,7.026867862048733e-05,4.999398519787429e-144,1.313568130692284e-149
170,6.758439354750196e-05,6.441458914393761e-144,3.04263933190786e-149
171,6.756493644040817e-05,1.5386972248399787e-143,3.072577928596476e-149
172,6.380511939932236e-05,3.439651788357586e-143,1.600503933786464e-148
173,5.076437022232859e-05,1.865642945244535e-142,2.592988563654836e-147
174,4.960281085532232e-05,1.1793264213764661e-141,3.962846215162647e-147
175,4.6686520462346553e-05,1.4890022328123576e-141,8.305209121832796e-147
176,4.462765950676621e-05,2.9891595424376017e-141,1.445947299375797e-146
177,4.29557251840453e-05,4.819508939942887e-141,2.251737540910877e-146
178,4.0573840373004596e-05,6.421625711995211e-141,3.78129481546986e-146
179,3.966025956008415e-05,1.6102299431174099e-140,5.252369995891908e-146
180,3.942161589399884e-05,2.3857339715248543e-140,5.821710297160864e-146
181,3.80937263346589e-05,2.7192229097666655e-140,9.432538008557999e-146
182,3.733539912637982e-05,3.118961900111126e-140,1.1797731678998071e-145
183,3.252478297521826e-05,4.561565409008753e-140,3.3741671910155476e-145
184,3.204945271731598e-05,4.939908504643423e-140,3.608975989368131e-145
185,3.110491517159269e-05,5.094995351824051e-140,4.090217429876477e-145
186,2.8743186648059305e-05,1.6394333855835605e-139,7.962114019042075e-145
187,2.7438831489534327e-05,3.3114574876992135e-139,1.2281430675358709e-144
188,2.5260012069592174e-05,6.0210586949299934e-139,2.540023028848373e-144
189,2.3112244603897516e-05,6.952889230305361e-139,4.0333419569912365e-144
190,2.154633794961228e-05,1.0910877719461505e-138,5.741883559490964e-144
191,2.0812563613950642e-05,1.54337270249556e-138,6.874370838942952e-144
192,2.0677994447566434e-05,1.7930208341656834e-138,7.115656157906146e-144
193,1.8026049812783906e-05,2.160710021087458e-138,1.2845739505649875e-143
194,1.5577625819818222e-05,3.676482573316976e-138,2.1847327647879377e-143
195,1.5237598187045899e-05,9.871006949181279e-138,2.520374277388864e-143
196,1.2148176399269775e-05,1.1641096528346874e-137,6.116800002216846e-143
197,1.2077428001388101e-05,1.639503236718791e-137,6.232792229536519e-143
198,1.161652708733083e-05,6.2442759059956505e-137,9.11078470223571e-143
199,8.918864412656315e-06,6.330882212062862e-137,2.6189369343478518e-142
200,8.282342775089501e-06,6.5684762461159e-137,3.037034659997493e-142
201,8.238314793247477e-06,9.470088493943797e-137,3.078729548422865e-142
202,7.699594666465057e-06,1.0842048147386734e-136,3.662812503676993e-142
203,5.874161639643507e-06,1.172082382758472e-136,5.802370395320005e-142
204,5.061100152346015e-06,1.2071993147392225e-136,6.78389766562639e-142
205,4.976963941501837e-06,1.8952107677453492e-136,6.94335351837557e-142
206,4.758573006011192e-06,2.515597315151231e-136,7.492737169349202e-142
207,4.385775419729076e-06,4.040894343364744e-136,8.999172826976634e-142
208,4.019505154515513e-06,5.41219451249901e-136,1.0981498746457038e-141
209,3.893500559722274e-06,9.97373575328518e-136,1.2238235278624572e-141
