75,6750,2.5076525886284132e-43
75,6750,2.7994824318046068e-43
75,6750,6.493450123680982e-42
75,6750,6.777726128423802e-43
75,6750,1.432760375601518e-43
75,6750,9.839271310057541e-43
75,6750,4.2197217661541295e-42
75,6750,3.901636059064565e-43
75,6750,3.040010006631126e-42
75,6750,1.2089175794950784e-41
75,6750,3.748919084263925e-42
75,6750,3.402519107544854e-43
75,6750,9.542786546425694e-42
75,6750,3.997121646897012e-42
75,6750,8.621780615092934e-43
100,9000,5.868011065997405e-41
100,9000,3.9094526367792893e-41
100,9000,1.939328373989153e-41
100,9000,6.118395749408852e-43
100,9000,2.7473772061866536e-42
100,9000,2.433597047216492e-42
100,9000,7.456531817405222e-43
100,9000,7.56951547869227e-42
100,9000,1.1156971491625401e-40
100,9000,7.208958656067034e-43
100,9000,7.60560451003733e-42
100,9000,4.6348992971844065e-43
100,9000,6.090785635234251e-42
100,9000,3.4765215998010985e-41
100,9000,4.5066645656734266e-42
100,9000,4.399838078922703e-43
100,9000,8.595986449229703e-43
100,9000,8.918058956983736e-43
200,18000,2.3457206803879896e-41
200,18000,1.85796469995325e-42
200,18000,1.4094804823310003e-42
200,18000,3.897638132485427e-41
200,18000,1.4401079437017812e-41
200,18000,3.3353387488786866e-42
200,18000,4.029878474985723e-42
200,18000,9.356210964593837e-42
200,18000,8.848746033855008e-43
200,18000,3.5804442561435347e-43
200,18000,2.0763845170452496e-41
200,18000,2.2815780179711618e-41
200,18000,6.528192967883636e-42
200,18000,6.815902126445299e-42
200,18000,5.3620801223856294e-43
200,18000,1.791072497210114e-41
200,18000,1.6778588629453163e-41
200,18000,3.9891639899994164e-42
350,31500,4.4096184439837755e-42
350,31500,1.4035068447107812e-41
350,31500,4.840702524393429e-41
350,31500,9.394046079980125e-42
350,31500,3.227934970971447e-41
350,31500,1.7165296238223146e-40
350,31500,8.718777950438077e-42
350,31500,6.15044276268541e-42
350,31500,5.220624471438433e-41
350,31500,9.865441889576607e-42
350,31500,1.260508959625024e-41
350,31500,3.2589882792940916e-41
350,31500,4.596770756420043e-40
350,31500,1.8835574916012516e-41
350,31500,9.175658453467527e-42
350,31500,4.0589867623643927e-41
350,31500,2.0211746582046618e-41
350,31500,1.3908825854589525e-41
500,45000,3.5248131602790023e-41
500,45000,7.421772750305097e-41
500,45000,1.410685767897742e-40
500,45000,4.275155474335688e-41
500,45000,4.618959981042425e-41
500,45000,2.1416856441531817e-41
500,45000,1.0380826352817768e-40
500,45000,2.3066472831870963e-41
500,45000,1.3879616755631715e-41
500,45000,4.3171264141651795e-41
500,45000,4.383695616018826e-41
500,45000,1.2381031346461219e-41
500,45000,6.039114790901507e-41
500,45000,1.6813142608435228e-41
500,45000,1.7355228007973164e-41
500,45000,6.001902999149145e-41
500,45000,6.663039884883383e-42
500,45000,1.00975731456141e-41
750,67500,3.6951667578152006e-40
750,67500,3.017631477563688e-41
750,67500,1.6739288667495108e-40
750,67500,5.226127416690114e-41
750,67500,1.0053009889143004e-40
750,67500,1.2502425665483406e-40
750,67500,1.493786764870628e-40
750,67500,1.5447628613114833e-40
750,67500,2.59460792895291e-41
750,67500,1.2185269185430009e-39
750,67500,1.7003388538096155e-40
750,67500,3.95136734140128e-41
750,67500,1.5902572256556213e-41
750,67500,7.52119837599801e-41
750,67500,3.2643788357750364e-41
750,67500,4.452277944674931e-39
750,67500,2.9337278223434815e-40
750,67500,4.711331908250778e-41
1000,90000,4.938983535435658e-39
1000,90000,7.013040115992973e-41
1000,90000,5.001656765292334e-41
1000,90000,1.0391295321377695e-40
1000,90000,9.2614578884219e-41
1000,90000,1.2902774898037843e-40
1000,90000,9.349445581765531e-41
1000,90000,3.0988169406732855e-40
1000,90000,3.341614037537587e-40
1000,90000,6.824248045813066e-40
1000,90000,4.402008562376735e-39
1000,90000,1.997720708795235e-40
1000,90000,8.854464192945024e-41
1000,90000,4.5646572347058904e-41
1000,90000,1.042210213679234e-40
1000,90000,1.674738085016704e-40
1000,90000,3.186516029631821e-40
1000,90000,6.060223624018256e-40
2000,180000,1.1372763505402975e-39
2000,180000,5.589092881582075e-40
2000,180000,5.837186740707019e-40
2000,180000,5.420673291337761e-39
2000,180000,8.578953951960088e-40
2000,180000,1.8129069768853726e-39
2000,180000,1.4128522154413554e-39
2000,180000,1.962445559632773e-39
2000,180000,4.208201803546538e-40
2000,180000,5.6549259646899e-40
2000,180000,1.3999990046618945e-39
2000,180000,5.177258031299252e-39
2000,180000,3.948339720211294e-39
2000,180000,6.347065515244493e-40
2000,180000,7.926153901696638e-40
2000,180000,9.932566217587576e-40
2000,180000,8.165840070059674e-40
2000,180000,2.4082415086751538e-39
3500,315000,3.524807254392963e-38
3500,315000,2.5976150708877613e-39
3500,315000,3.536737420495625e-39
3500,315000,3.631621198276157e-39
3500,315000,2.0049495653276596e-39
3500,315000,1.9868696942140697e-39
3500,315000,1.6737704891432165e-39
3500,315000,3.719866122879666e-39
3500,315000,2.1290460746088466e-39
3500,315000,4.511319155156853e-39
3500,315000,2.9889294375096585e-39
3500,315000,2.7425807091591937e-39
3500,315000,1.2164356128286298e-39
3500,315000,6.768654799696619e-39
3500,315000,1.8486798431082173e-39
3500,315000,5.936871291042298e-39
3500,315000,5.6961949434902546e-39
3500,315000,3.466435585971947e-39
