n_iterations,n_points,stoch_prior,trapezoid
15000,75,True,False
iteration,prior mass,worst L,evidence
0,1.0,0.0,0.0
1,0.9916670647668416,6.763385226132345e-196,5.6358851046260995e-198
2,0.9875791323198374,1.3431321468227936e-195,1.1126518588237444e-197
3,0.9790616622341263,2.0789603628834778e-195,2.883400128847663e-197
4,0.9595786741939176,2.3767639937234765e-195,7.514046575258966e-197
5,0.9531678907805262,4.013447685404432e-195,1.0086980960469453e-196
6,0.9520683200696956,5.53473958105644e-195,1.0695564714009938e-196
7,0.9347891785594117,6.670465132039484e-195,2.2221555809602397e-196
8,0.9334092893942738,9.351686061606959e-195,2.3511984836820626e-196
9,0.8927519044315304,1.1698849128569785e-194,7.107644610095232e-196
10,0.8889228232530507,1.8780226242468072e-194,7.826754718421479e-196
11,0.8549141862073351,1.9432912341022837e-194,1.4435623343892022e-195
12,0.8535395287558588,2.2531761576885297e-194,1.4745357883357538e-195
13,0.8339941525200936,2.928484622437494e-194,2.0469191257976914e-195
14,0.8126826091412906,3.223687685039014e-194,2.7339367251919086e-195
15,0.8051462195772269,5.753532170688036e-194,3.1675453232686936e-195
16,0.8039236387227686,9.203442843196348e-194,3.2800648534206206e-195
17,0.803562288802133,9.731243428778776e-194,3.315228693827373e-195
18,0.7979640311064606,9.734136634292549e-194,3.860170747063917e-195
19,0.7977792026615638,1.0453704470642195e-193,3.87949216647112e-195
20,0.7824235669448769,2.0966354745661989e-193,7.099009224283262e-195
21,0.7758139866369879,5.275313508746792e-193,1.0585770052818651e-194
22,0.7660103026708901,5.46775038741973e-193,1.5946179733195815e-194
23,0.7577053884475873,6.080383116033024e-193,2.099588575554311e-194
24,0.7554820494212517,6.468699772078716e-193,2.243409702083415e-194
25,0.7467976988348929,1.3326735615564408e-192,3.400750144656177e-194
26,0.7282098681944924,1.9700975555792244e-192,7.062734115473538e-194
27,0.7164089646401105,2.3647352524059258e-192,9.853335380002465e-194
28,0.7121355939795825,4.0777454563413825e-192,1.1595907159425536e-193
29,0.687905016980635,4.2314432839522736e-192,2.1848938390274012e-193
30,0.6767778618065268,4.3659778619530236e-192,2.6707029705941267e-193
31,0.6616476350737093,5.990052434681206e-192,3.577011485376048e-193
32,0.6583251226628682,6.168048625635758e-192,3.7819456664695056e-193
33,0.656251799415491,6.8275509078096845e-192,3.923502866667636e-193
34,0.6544802613820246,6.897668066772436e-192,4.045697679892777e-193
35,0.6467045248429583,8.663007835104551e-192,4.719310345509185e-193
36,0.6419245130544502,8.685435521847941e-192,5.134475187336784e-193
37,0.6383505505044683,1.493684019389502e-191,5.668312262017232e-193
38,0.6295541766878963,2.7766562789105926e-191,8.110762920960185e-193
39,0.6198790297632549,3.163975575017523e-191,1.1171955776387293e-192
40,0.6157444166321216,4.520222291884526e-191,1.3040892820754006e-192
41,0.6142487048103642,5.5470061574523994e-191,1.38705650892603e-192
42,0.6095385498413362,7.586952510684128e-191,1.7444137296058165e-192
43,0.6085083895555432,8.33747820324728e-191,1.8303031188923135e-192
44,0.5951943494704826,2.26356466066166e-190,4.844022181609919e-192
45,0.5643233606322207,2.912666524713801e-190,1.38357117590118e-191
46,0.54676931719777,5.871775460530783e-190,2.414305190616169e-191
47,0.5355737185890043,7.076146014479724e-190,3.206522095367493e-191
48,0.5345314888498472,7.249139807004078e-190,3.2820747862691593e-191
49,0.5156478352717755,9.805659310664411e-190,5.133741521540966e-191
50,0.5131844718482504,1.2347554759287175e-189,5.437906669180972e-191
51,0.5023554714156038,1.2524472936792861e-189,6.794181897692987e-191
52,0.5022817478878621,1.77083196287269e-189,6.807237095627062e-191
53,0.49371986965780607,3.891812348431345e-189,1.0139359437776806e-190
54,0.4831305451037142,4.991107708633787e-189,1.5424605378892087e-190
55,0.48310325065955867,5.547925893518717e-189,1.543974813424007e-190
56,0.47529554169119964,5.963395184446369e-189,2.0095793540587167e-190
57,0.46528242900834926,7.228480743034495e-189,2.7333752761169007e-190
58,0.45942009706040005,8.008134617616364e-189,3.202838710240206e-190
59,0.45644837838099445,9.053942547259357e-189,3.4718964121397633e-190
60,0.45237448165892424,1.3666280508470933e-188,4.0286465658032795e-190
61,0.44689354944676574,1.909486644595169e-188,5.075223251708092e-190
62,0.43747195559734003,1.9483134254851085e-188,6.910845030338494e-190
63,0.42872846608206777,2.0415263520256503e-188,8.695851455747324e-190
64,0.427828238424809,2.699716715363658e-188,8.938887421140744e-190
65,0.4233532704601465,3.7154503860162576e-188,1.0601539566312315e-189
66,0.4155771861083719,6.304747154408961e-188,1.5504164135241792e-189
67,0.41520244732363487,1.018473543019329e-187,1.5885825673039682e-189
68,0.41469252812675483,1.1876038986428685e-187,1.6491407699247255e-189
69,0.41329401113509956,1.3099039940840463e-187,1.8323330692410904e-189
70,0.40933825952542496,1.487559214009236e-187,2.4207745447714218e-189
71,0.4027514767905679,1.7782449228980636e-187,3.5920658404206435e-189
72,0.3858881970315182,1.8941052505891742e-187,6.786148513797655e-189
73,0.3858619089950626,2.2696940511327333e-187,6.792115093793579e-189
74,0.3854312836492378,3.0914426343601974e-187,6.925240449145478e-189
75,0.3757205833671188,3.24285120386374e-187,1.0074276059168437e-188
76,0.37544055950548233,3.466828725545139e-187,1.0171355535904368e-188
77,0.37405167764573677,4.739706120773856e-187,1.082964472107115e-188
78,0.3691830421549294,5.354370739743105e-187,1.3436492662516518e-188
79,0.36424258223826234,6.31847011662217e-187,1.655810749709958e-188
80,0.363516089220299,7.630418334507074e-187,1.7112452061515473e-188
81,0.3632140054296817,1.0553824284758247e-186,1.7431265986060343e-188
82,0.36171442808596654,4.237754562323161e-186,2.378610671594563e-188
83,0.35562908334067433,5.083693348950778e-186,5.472213332366021e-188
84,0.3542370934347874,5.384426702312679e-186,6.221720094226766e-188
85,0.35211487159763366,5.397529858879347e-186,7.367195667547062e-188
86,0.348749162660878,5.925235481630525e-186,9.361457468837608e-188
87,0.34840181673864806,6.719420297161778e-186,9.594853792834443e-188
88,0.3450604242512703,7.905876040384589e-186,1.2236517273582524e-187
