n_iterations,n_points,stoch_prior,trapezoid
40000,200,False,False
iteration,prior mass,worst L,evidence
0,1.0,0.0,0.0
1,0.9950124791926823,4.006698247781859e-196,1.998349087945531e-198
2,0.9900498337491681,4.081878248571049e-196,4.02404053707062e-198
3,0.9851119396030626,4.717318904027368e-196,6.353402677221557e-198
4,0.9801986733067553,4.720521461916093e-196,8.672720577204363e-198
5,0.9753099120283326,4.836267826422997e-196,1.1037056465394158e-197
6,0.9704455335485082,4.952069325825493e-196,1.3445930411308594e-197
7,0.9656054162575665,5.314420734418337e-196,1.601817238010832e-197
8,0.9607894391523232,5.920525291244601e-196,1.8869483805473102e-197
9,0.9559974818331,5.974043917075276e-196,2.173222015285208e-197
10,0.951229424500714,6.772582603806772e-196,2.496142636717912e-197
11,0.9464851479534838,6.855319398233854e-196,2.821377947166043e-197
12,0.9417645335842487,7.244867706215169e-196,3.1633802131377097e-197
13,0.9370674633774034,9.167335234590513e-196,3.593976385203291e-197
14,0.9323938199059483,9.426221635248439e-196,4.0345243772639736e-197
15,0.9277434863285529,9.744543108787236e-196,4.4876781374156775e-197
16,0.9231163463866358,1.0615712660777576e-195,4.9788820180616673e-197
17,0.9185122844014574,1.0953899973801042e-195,5.483206362649905e-197
18,0.9139311852712282,1.2240047080006324e-195,6.043935052971718e-197
19,0.9093729344682314,1.4807887864639491e-195,6.718915720468508e-197
20,0.9048374180359595,1.5897641452142153e-195,7.439955860874085e-197
21,0.9003245225862656,1.6632921215583256e-195,8.190582205563316e-197
22,0.8958341352965282,1.7311427074402497e-195,8.967932326584442e-197
23,0.8913661439068313,1.755712232684126e-195,9.75238304042626e-197
24,0.8869204367171575,1.8978271672364972e-195,1.0596101428640425e-196
25,0.8824969025845955,2.297270571108205e-195,1.1612306906943165e-196
26,0.8780954309205613,2.402882247653478e-195,1.2669928719448913e-196
27,0.8737159116880344,3.055597288176291e-195,1.400813342849142e-196
28,0.8693582353988059,3.114229071753763e-195,1.5365213647012185e-196
29,0.8650222931107413,3.450718478714949e-195,1.686142526461878e-196
30,0.8607079764250578,3.4756754305161546e-195,1.836094171500838e-196
31,0.8564151774836135,3.592507748641328e-195,1.9903133061058174e-196
32,0.8521437889662113,3.656158067635098e-195,2.146482021984856e-196
33,0.8478937040879159,3.9404682408650034e-195,2.3139552668238953e-196
34,0.8436648165963837,3.997875688518254e-195,2.483020931742649e-196
35,0.8394570207692074,6.0893166266813486e-195,2.7392469426637024e-196
36,0.835270211411272,9.031224245468959e-195,3.117367084509124e-196
37,0.8311042838521256,1.058893933125624e-194,3.5584946263312154e-196
38,0.8269591339433623,1.0667634689917788e-194,4.000684075947551e-196
39,0.8228346580560184,1.1983912870461678e-194,4.4949576726500425e-196
40,0.8187307530779818,1.3112111435010944e-194,5.033066266557161e-196
41,0.8146473164114145,1.369908377564978e-194,5.592459676435816e-196
42,0.8105842459701871,1.435491415043853e-194,6.175709950145859e-196
43,0.8065414401773269,1.6673994420189202e-194,6.8498071624664555e-196
44,0.8025187979624785,2.0872251106107702e-194,7.689423146649902e-196
45,0.7985162187593771,2.3417422566600382e-194,8.62672403220303e-196
46,0.794533602503334,2.89039209662192e-194,9.777856287237502e-196
47,0.7905708496287356,3.1557947071872244e-194,1.102841974199238e-195
48,0.7866278610665535,3.275054997990642e-194,1.2319770181751828e-195
49,0.7827045382418681,3.2772125782877163e-194,1.3605526472726032e-195
50,0.7788007830714049,3.284759208094961e-194,1.4887816046958785e-195
51,0.774916497961081,3.415792784153624e-194,1.621460735210276e-195
52,0.7710515858035663,3.614492658010953e-194,1.7611577013822183e-195
53,0.7672059499758557,3.627087935674523e-194,1.900642294539086e-195
54,0.7633794943368531,3.714382471470764e-194,2.0427714920728004e-195
55,0.7595721232249685,3.903289276091942e-194,2.1913842003840172e-195
56,0.7557837414557255,4.587838249479756e-194,2.365189028229666e-195
57,0.7520142543193826,4.617005834788204e-194,2.539226469256206e-195
58,0.7482635675785653,4.82088690072582e-194,2.72004283503153e-195
59,0.7445315874659094,4.97003360680794e-194,2.9055235008299144e-195
60,0.7408182206817179,5.1262748762312476e-194,3.0958808893502417e-195
61,0.7371233743916278,6.12828464543611e-194,3.3223115872182984e-195
62,0.7334469562242892,6.976619990975516e-194,3.578801312032695e-195
63,0.7297888742690568,8.126234805728714e-194,3.876065641100875e-195
64,0.7261490370736909,8.788433610071483e-194,4.195950316530292e-195
65,0.7225273536420722,1.0781724057457373e-193,4.5864302303620766e-195
66,0.7189237334319262,1.1642005199861335e-193,5.005963882610533e-195
67,0.7153380863525599,1.286964224843922e-193,5.46742383401658e-195
68,0.7117703227626097,1.322286480189956e-193,5.9391843899671e-195
69,0.7082203534678,1.4422006211387847e-193,6.451161182166911e-195
70,0.7046880897187134,1.4768030066031308e-193,6.972806954643538e-195
71,0.7011734432085724,1.495564276485245e-193,7.498444931147579e-195
72,0.697676326071031,1.5438947148302184e-193,8.038362997726816e-195
73,0.6941966508779789,2.3896515711365046e-193,8.869884126938995e-195
74,0.6907343306373547,2.5759064960813247e-193,9.761745446872769e-195
75,0.6872892787909722,2.605500616461378e-193,1.0659353917821855e-194
