n_iterations,n_points,stoch_prior,trapezoid
100000,500,False,False
iteration,prior mass,worst L,evidence
0,1.0,0.0,0.0
1,0.9980019986673331,3.699252138823576e-196,7.391110703240463e-199
2,0.9960079893439915,3.8693793994103285e-196,1.5106689301210558e-198
3,0.9940179640539353,4.0876086728912546e-196,2.3241133936117246e-198
4,0.9920319148370607,4.282624418584261e-196,3.174663680881464e-198
5,0.9900498337491681,4.282980585993223e-196,4.023585162812276e-198
6,0.9880717128619305,4.512736147295717e-196,4.91625892596805e-198
7,0.9860975442628619,4.51326590910675e-196,5.807253709668596e-198
8,0.9841273200552851,4.800769587736805e-196,6.753112955344329e-198
9,0.9821610323583008,4.824004115874921e-196,7.70165094966901e-198
10,0.9801986733067553,5.072024176719633e-196,8.696964204953357e-198
11,0.97824023505121,5.271400532185566e-196,9.729335451206711e-198
12,0.9762857097579093,5.812842175014732e-196,1.0865470156909879e-197
13,0.9743350896087494,5.820076014409274e-196,1.2000745911244788e-197
14,0.9723883668012469,5.828095518513849e-196,1.3135314558264203e-197
15,0.9704455335485082,6.18213222826857e-196,1.4336399764854978e-197
16,0.9685065820791976,6.199278905131488e-196,1.553840985903204e-197
17,0.9665715046375066,6.62778030207331e-196,1.6820936674134622e-197
18,0.9646402934831231,6.657625006714998e-196,1.8106664641601708e-197
19,0.9627129408911995,6.7992263844942225e-196,1.9417115301124707e-197
20,0.9607894391523232,6.814261624316363e-196,2.0727839709477792e-197
21,0.9588697805724845,7.032594726933925e-196,2.207785779008648e-197
22,0.9569539574730467,7.116113774469153e-196,2.3441179304822052e-197
23,0.9550419621907147,7.35548928257388e-196,2.484754538557453e-197
24,0.9531337870775047,7.457216073040913e-196,2.6270512798015122e-197
25,0.951229424500714,8.164785778381722e-196,2.7825384046401445e-197
26,0.9493288668428895,8.377672240308005e-196,2.941760895950754e-197
27,0.9474321065017983,9.696856078586144e-196,3.1256870163820685e-197
28,0.9455391358903963,9.934854501081133e-196,3.313750892373086e-197
29,0.9436499474367985,1.015494702054405e-195,3.505596978954174e-197
30,0.9417645335842487,1.0362232271311012e-195,3.700967941630859e-197
31,0.9398828867910889,1.1002838725052196e-195,3.9080025036573513e-197
32,0.9380049995307295,1.1092670150119118e-195,4.1163103432401305e-197
33,0.9361308642916188,1.1326201694173063e-195,4.328578680443372e-197
34,0.9342604735772135,1.1592288335097026e-195,4.545399765050117e-197
35,0.9323938199059483,1.1701538570077356e-195,4.7638269643629866e-197
36,0.9305308958112057,1.1987612484909285e-195,4.987147085728726e-197
37,0.9286716938412872,1.2607665492478064e-195,5.221549050925615e-197
38,0.9268162065593822,1.2993658283585607e-195,5.462644727831739e-197
39,0.9249644265435393,1.3286074034221805e-195,5.708673591687559e-197
40,0.9231163463866358,1.3988477264380974e-195,5.967191864263544e-197
41,0.9212719586963487,1.400309222397613e-195,6.225463173502104e-197
42,0.9194312560951247,1.4123005916022953e-195,6.485425710769363e-197
43,0.9175942312201509,1.5371180863184e-195,6.767798126803255e-197
44,0.9157608767233256,1.5524139722669763e-195,7.052410640502265e-197
45,0.9139311852712282,1.5700805630871354e-195,7.339686939040751e-197
46,0.9121051495450904,1.5877722893682672e-195,7.62961983157656e-197
47,0.910282762240767,1.596185272393775e-195,7.920506609152398e-197
48,0.9084640160687062,1.747620740220093e-195,8.238354462301332e-197
49,0.9066489037539209,1.768764387587354e-195,8.559405064487673e-197
50,0.9048374180359595,1.7890369172605553e-195,8.883486546939995e-197
51,0.9030295516688768,1.8166153032208303e-195,9.21190631780207e-197
52,0.9012252974212048,1.8321087001537948e-195,9.542465308246991e-197
