iteration,prior mass,evidence
0,1.0,0.0
1,0.9900498337491681,5.4965728266832574e-198
2,0.9801986733067553,1.1226965243845175e-197
3,0.9704455335485082,1.7373367017205162e-197
4,0.9607894391523232,2.488513515520163e-197
5,0.951229424500714,3.2367198454273673e-197
6,0.9417645335842487,4.1131486769089654e-197
7,0.9323938199059483,5.2501966267125485e-197
8,0.9231163463866358,6.407566860515397e-197
9,0.9139311852712282,7.766317070347482e-197
10,0.9048374180359595,1.0263126712001585e-196
11,0.8958341352965282,1.3048369874890773e-196
12,0.8869204367171575,1.5828593115491793e-196
13,0.8780954309205613,2.0132478222459244e-196
14,0.8693582353988059,2.5002019502509642e-196
15,0.8607079764250578,3.042996338193206e-196
16,0.8521437889662113,3.823986961387455e-196
17,0.8436648165963837,4.732081288168772e-196
18,0.835270211411272,5.777332475973859e-196
19,0.8269591339433623,7.064749261032708e-196
20,0.8187307530779818,8.515725225673079e-196
21,0.8105842459701871,1.0414268797177564e-195
22,0.8025187979624785,1.2425218809388757e-195
23,0.794533602503334,1.4442359140635373e-195
24,0.7866278610665535,1.7572410269208517e-195
25,0.7788007830714049,2.1432043766978787e-195
26,0.7710515858035663,2.5981869219716875e-195
27,0.7633794943368531,3.269892045664472e-195
28,0.7557837414557255,3.975320519295423e-195
29,0.7482635675785653,4.698493660284239e-195
30,0.7408182206817179,5.502953867914815e-195
31,0.7334469562242892,6.731424003347351e-195
32,0.7261490370736909,8.442003411826162e-195
33,0.7189237334319262,1.0202396954303593e-194
34,0.7117703227626097,1.2360276791378962e-194
35,0.7046880897187134,1.5011572487712293e-194
36,0.697676326071031,1.7941033775837997e-194
37,0.6907343306373547,2.0953646730240768e-194
38,0.6838614092123558,2.4916181768346527e-194
39,0.6770568744981647,3.2789184780056424e-194
40,0.6703200460356393,4.448134851521453e-194
41,0.6636502501363194,5.741185220334577e-194
42,0.6570468198150567,7.269598825452024e-194
43,0.6505090947233165,9.402990590697921e-194
44,0.6440364210831414,1.163346717179928e-193
45,0.6376281516217733,1.403890101472544e-193
46,0.631283645506926,1.6568695772622626e-193
47,0.6250022682827008,1.9278912145961618e-193
