iteration,prior mass,evidence
0,1.0,0.0
1,0.9900498337491681,4.0672385863610306e-198
2,0.9801986733067553,9.260179826239082e-198
3,0.9704455335485082,1.4944402837886995e-197
4,0.9607894391523232,2.1735142691225663e-197
5,0.951229424500714,3.23397516072863e-197
6,0.9417645335842487,4.491487575148544e-197
7,0.9323938199059483,5.931876922811227e-197
8,0.9231163463866358,7.388515007534046e-197
9,0.9139311852712282,8.8546368972318e-197
10,0.9048374180359595,1.079819841244827e-196
11,0.8958341352965282,1.2802586848562444e-196
12,0.8869204367171575,1.584865463881087e-196
13,0.8780954309205613,2.1149441807461586e-196
14,0.8693582353988059,2.6866574837002245e-196
15,0.8607079764250578,3.258872305326206e-196
16,0.8521437889662113,3.8579715060977106e-196
17,0.8436648165963837,4.499350290121992e-196
18,0.835270211411272,5.233544457222014e-196
19,0.8269591339433623,6.294169760742105e-196
20,0.8187307530779818,7.5649964397482e-196
21,0.8105842459701871,9.416074455070853e-196
22,0.8025187979624785,1.1859958533926786e-195
23,0.794533602503334,1.4503800306753926e-195
24,0.7866278610665535,1.722472851354992e-195
25,0.7788007830714049,2.1380973002942e-195
26,0.7710515858035663,2.5792997121608437e-195
27,0.7633794943368531,3.200482079675571e-195
28,0.7557837414557255,4.2303128715824524e-195
29,0.7482635675785653,5.767519359657959e-195
30,0.7408182206817179,7.493438688975434e-195
31,0.7334469562242892,9.394560749162652e-195
32,0.7261490370736909,1.1420325400176855e-194
33,0.7189237334319262,1.3529140361933347e-194
34,0.7117703227626097,1.604316687942052e-194
35,0.7046880897187134,1.9134442667908512e-194
36,0.697676326071031,2.2217402008490872e-194
37,0.6907343306373547,2.5344858157006313e-194
38,0.6838614092123558,2.868367161249392e-194
39,0.6770568744981647,3.198985418163792e-194
40,0.6703200460356393,3.863505119731691e-194
41,0.6636502501363194,4.530996158793482e-194
42,0.6570468198150567,5.2909846109806364e-194
43,0.6505090947233165,6.07165707669724e-194
44,0.6440364210831414,7.000375739698257e-194
45,0.6376281516217733,8.129943400355058e-194
46,0.631283645506926,9.499811050411403e-194
47,0.6250022682827008,1.0934570929659477e-193
48,0.6187833918061408,1.3128233781349107e-193
49,0.6126263941844161,1.5533649221701137e-193
50,0.6065306597126334,1.8181945228367587e-193
51,0.6004955788122659,2.222564232516062e-193
52,0.5945205479701944,2.626833534731878e-193
53,0.5886049696783552,3.0547379410774186e-193
54,0.5827482523739896,3.731098006629846e-193
55,0.5769498103804866,4.649488784691941e-193
56,0.5712090638488149,5.578362841395649e-193
57,0.5655254386995371,6.583640882709806e-193
58,0.559898366565402,7.622568695580457e-193
59,0.5543272847345071,9.223057341244446e-193
60,0.5488116360940264,1.1033567974249312e-192
61,0.5433508690744998,1.3047844542388551e-192
62,0.5379444375946745,1.5431959802017007e-192
63,0.5325918010068972,1.8138483347689415e-192
64,0.5272924240430485,2.1182353336013265e-192
65,0.522045776761016,2.4832558427734777e-192
66,0.5168513344916992,2.8488184386806735e-192
67,0.5117085777865424,3.2173181515765417e-192
68,0.5066169923655895,3.615399223518948e-192
69,0.5015760690660556,4.038992746778372e-192
70,0.4965853037914095,4.863931725503759e-192
71,0.4916441974609651,5.708315628995086e-192
72,0.4867522559599717,6.555942878636638e-192
73,0.48190899009020244,7.480807339618356e-192
74,0.4771139155210344,8.682516443036676e-192
75,0.4723665527410147,9.915497744061288e-192
76,0.46766642700990924,1.166087662509907e-191
77,0.46301306831122807,1.3520867207846103e-191
78,0.4584060113052235,1.5431997790791362e-191
79,0.45384479528235583,1.7409440276322963e-191
80,0.44932896411722156,2.058094370893067e-191
81,0.4448580662229411,2.4859626922290186e-191
82,0.4404316545059993,2.964139336705832e-191
83,0.4360492863215356,3.81900664223082e-191
84,0.43171052342907973,4.79622986744194e-191
85,0.4274149319487267,5.801821513917144e-191
86,0.4231620823177488,7.142219566595386e-191
87,0.418951549247639,8.9310282893169e-191
88,0.4147829116815814,1.0880366381191824e-190
89,0.4106557527523455,1.2829905765540562e-190
90,0.4065696597405991,1.485790978017753e-190
91,0.40252422403363597,1.711642208275735e-190
92,0.39851904108451414,1.9383745237458547e-190
93,0.3945537103716011,2.1692503504754584e-190
94,0.39062783535852114,2.516890683173384e-190
95,0.38674102345450123,2.8615856004490127e-190
96,0.38289288597511206,3.208431243303993e-190
97,0.37908303810339883,3.578593445145665e-190
98,0.37531109885139957,3.948017584900847e-190
99,0.3715766910220457,4.363323221001254e-190
100,0.36787944117144233,4.94626330037259e-190
101,0.3642189795715233,5.656433990405244e-190
102,0.3605949401730783,6.544799292940671e-190
103,0.3570069605691474,7.508669201194696e-190
104,0.35345468195878016,8.693977989832949e-190
105,0.3499377491111553,9.897781006560188e-190
106,0.3464558103300574,1.1161094835691788e-189
107,0.34300851741870664,1.2422507002534634e-189
108,0.3395955256449391,1.3720451619422972e-189
109,0.33621649370673334,1.5219221025595915e-189
110,0.33287108369807955,1.6869099790830414e-189
111,0.32955896107518906,1.9094058105133575e-189
112,0.32627979462303947,2.179796474120606e-189
113,0.32303325642225295,2.4957379894347705e-189
114,0.31981902181630395,2.8389629476244267e-189
115,0.3166367693790533,3.3103871330107996e-189
116,0.3134861808826053,3.795554543320329e-189
117,0.31036694126548503,4.426477039477e-189
118,0.30727873860113125,5.175425092525157e-189
119,0.3042212640667041,5.978327761676495e-189
120,0.30119421191220214,7.118948199012359e-189
121,0.2981972794298874,9.251530818583046e-189
122,0.2952301669240142,1.1817913563436125e-188
123,0.2922925776808594,1.5410066420664635e-188
124,0.2893842179390506,1.915658646663744e-188
125,0.2865047968601901,2.80248146479475e-188
126,0.2836540264997704,4.02922252396026e-188
127,0.2808316217783798,5.400304328881198e-188
128,0.27803730045319414,7.091616346619186e-188
129,0.27527078308975234,9.098483861226834e-188
130,0.2725317930340126,1.1112528060025371e-187
131,0.2698200563846868,1.3471837354270366e-187
132,0.26713530196585034,1.583104009520831e-187
133,0.26447726129982396,1.9617019394792464e-187
134,0.261845668580326,2.418370386372088e-187
135,0.2592402606458915,3.1366523714817373e-187
136,0.2566607769535559,4.5409825310614123e-187
137,0.25410695955280027,5.938403133914028e-187
138,0.2515785530597565,7.517910945476605e-187
139,0.24907530463166822,9.431586067563905e-187
140,0.2465969639416065,1.1468642901328392e-186
141,0.2441432831534371,1.3610189277274658e-186
142,0.24171401689703645,1.6289108378498603e-186
143,0.23930892224375455,1.9795854834994583e-186
144,0.23692775868212176,2.4765926523734264e-186
145,0.23457028809379765,3.0186684304597656e-186
146,0.23223627472975883,3.5987376400549633e-186
147,0.22992548518672384,4.181373081004064e-186
148,0.22763768838381274,4.7996256501186974e-186
149,0.22537265553943872,5.67078617087418e-186
150,0.22313016014842982,7.012603114952236e-186
151,0.2209099779593782,9.055900072091652e-186
152,0.21871188695221475,1.1170819255384363e-185
153,0.21653566731600707,1.418364372480551e-185
154,0.21438110142697794,1.7957781429565168e-185
155,0.21224797382674304,2.2194058307148253e-185
156,0.21013607120076472,2.691656385721926e-185
157,0.20804518235702046,3.230477478047254e-185
158,0.20597509820488344,3.765998510407883e-185
159,0.20392561173421342,4.382775779036847e-185
160,0.20189651799465538,5.0498423174770604e-185
161,0.1998876140751445,5.758298288150269e-185
162,0.19789869908361465,6.543785921156261e-185
163,0.19592957412690937,7.658921426774786e-185
164,0.1939800422908919,8.964798827403172e-185
165,0.19204990862075413,1.1318020795452183e-184
166,0.19013898010152055,1.4294360805165668e-184
167,0.1882470656387468,1.7690790795104954e-184
168,0.18637397603940997,2.185960462983976e-184
169,0.18451952399298926,2.9555060819461145e-184
170,0.18268352405273466,3.7486676888560456e-184
171,0.1808657926171221,5.011919356822125e-184
172,0.17906614791149322,6.309818015336605e-184
173,0.17728440996987782,8.320484168626625e-184
174,0.17552040061699686,1.0770412348819579e-183
175,0.17377394345044514,1.5204350233754294e-183
176,0.17204486382305054,2.001919142533186e-183
177,0.17033298882540943,2.5517895558360602e-183
178,0.1686381472685955,3.1264312713437764e-183
179,0.1669601696670407,4.0688374423405205e-183
180,0.16529888822158653,5.151549360507131e-183
181,0.16365413680270405,6.613417220940542e-183
182,0.16202575093388075,9.716106713906907e-183
183,0.16041356777517274,1.2921046497698255e-182
184,0.15881742610692068,1.6317486836033548e-182
185,0.1572371663136276,1.9943360485637923e-182
186,0.1556726303679973,2.4046696190818394e-182
187,0.1541236618151314,2.8477491027021253e-182
188,0.1525901057568839,3.496791286706282e-182
189,0.15107180883637086,4.279922312101194e-182
190,0.14956861922263506,5.063936912469908e-182
191,0.14808038659546247,6.143776984063068e-182
192,0.14660696213035015,7.626874165783238e-182
193,0.14514819848362373,1.0181138340595137e-181
194,0.14370394977770293,1.303763718893883e-181
195,0.1422740715865136,1.6132741220337945e-181
196,0.140858420921045,2.0296068597603406e-181
197,0.13945685621505094,2.4442935722866996e-181
198,0.13806923731089282,2.954003530109339e-181
199,0.13669542544552385,3.4952514880853555e-181
200,0.1353352832366127,4.041137997166544e-181
201,0.13398867466880499,4.6463750237770435e-181
202,0.13265546508012172,5.301186904725474e-181
203,0.13133552114849312,6.265434020492296e-181
204,0.1300287108784259,7.564182827643406e-181
205,0.12873490358780423,8.89661705633736e-181
206,0.12745396989482075,1.063615969974928e-180
207,0.12618578170503877,1.239141049550537e-180
208,0.12493021219858241,1.448923941024202e-180
209,0.12368713581745483,1.6673295184105562e-180
210,0.1224564282529819,1.8840555175180491e-180
211,0.12123796643338168,2.103960928271461e-180
212,0.12003162851145673,2.385500903995884e-180
213,0.11883729385240965,2.6656737473917914e-180
214,0.11765484302177918,2.958320857205012e-180
215,0.11648415777349697,3.2864891130009716e-180
216,0.11532512103806251,3.7068617638217943e-180
217,0.1141776169108365,4.1432597216631375e-180
218,0.11304153064044985,4.653003202690094e-180
219,0.11191674861732888,5.22698678723668e-180
220,0.11080315836233387,6.534925904638419e-180
221,0.10970064851551141,7.845699887415477e-180
222,0.10860910882495796,9.254515773184492e-180
223,0.10752843013579495,1.081854005696056e-179
224,0.1064585043792528,1.2815293775105702e-179
225,0.10539922456186433,1.4863813141133972e-179
226,0.10435048475476504,1.7299580363434035e-179
227,0.1033121800831002,1.9740244795252647e-179
228,0.10228420671553748,2.314974521219544e-179
229,0.1012664618538834,2.6637936210528495e-179
