n_iterations,n_points,stoch_prior,trapezoid
10000,50,False,False
iteration,prior mass,worst L,evidence
0,1.0,0.0,0.0
1,0.9801986733067553,4.1261253431076323e-196,8.17027558961508e-198
2,0.9607894391523232,4.767548972332705e-196,1.7423723024287828e-197
3,0.9417645335842487,4.885251907423265e-196,2.671786864578615e-197
4,0.9231163463866358,2.6815786888704405e-195,7.672445002097166e-197
5,0.9048374180359595,3.2120905683890855e-195,1.3543802337643866e-196
6,0.8869204367171575,3.685597724779878e-195,2.0147280895993903e-196
7,0.8693582353988059,3.695025562837132e-195,2.663655917709403e-196
8,0.8521437889662113,5.9581213416276425e-195,3.689313524452875e-196
9,0.835270211411272,1.4237666657893615e-194,6.091717249986295e-196
10,0.8187307530779818,1.9246792557563424e-194,9.275032485539293e-196
11,0.8025187979624785,4.445674583213431e-194,1.6482340165658304e-195
12,0.7866278610665535,1.1989547450669217e-193,3.553485436058663e-195
13,0.7710515858035663,1.2416756954610183e-193,5.487553678044854e-195
14,0.7557837414557255,1.2738730596034813e-193,7.43248323733822e-195
15,0.7408182206817179,1.7931580787709128e-193,1.0116037685230783e-194
16,0.7261490370736909,2.9903935993630223e-193,1.4502700962163254e-194
17,0.7117703227626097,3.3904595014120335e-193,1.9377745817572726e-194
18,0.697676326071031,6.42214074118976e-193,2.8429108853490804e-194
19,0.6838614092123558,7.804587822084637e-193,3.921108204132362e-194
20,0.6703200460356393,8.278149195538474e-193,5.0420824510106627e-194
21,0.6570468198150567,1.0965476906771555e-192,6.497555007012192e-194
22,0.6440364210831414,1.2765631358634782e-192,8.158414547416999e-194
23,0.631283645506926,2.3821464697074137e-192,1.1196312479202256e-193
24,0.6187833918061408,3.4000494839331954e-192,1.5446460593641098e-193
25,0.6065306597126334,5.2909679404878896e-192,2.1929341862654576e-193
26,0.5945205479701944,8.195160553764489e-192,3.177182126244859e-193
27,0.5827482523739896,1.044894912183627e-191,4.407263303564465e-193
28,0.5712090638488149,2.927083100084782e-191,7.784879675637596e-193
29,0.559898366565402,3.2375023742551206e-191,1.1446720606590594e-192
30,0.5488116360940264,4.28901988665935e-191,1.620184135356683e-192
31,0.5379444375946745,5.13371987978876e-191,2.178075665094018e-192
32,0.5272924240430485,1.9099666400125449e-190,4.2125747183507246e-192
33,0.5168513344916992,2.0715580308814704e-190,6.375507009475764e-192
34,0.5066169923655895,2.589979812801353e-190,9.026180959868405e-192
35,0.4965853037914095,3.7416545546947344e-190,1.2779692284354385e-191
36,0.4867522559599717,5.681400172070833e-190,1.8366240248505557e-191
37,0.4771139155210344,6.308794061766869e-190,2.4446870741151066e-191
38,0.46766642700990924,9.70033886598082e-190,3.361125474018852e-191
39,0.4584060113052235,1.4623260862469304e-189,4.71530021946412e-191
40,0.44932896411722156,1.7488202475516832e-189,6.302712610500109e-191
41,0.4404316545059993,2.221120294800481e-189,8.278912105161022e-191
42,0.43171052342907973,2.3405669060583504e-189,1.032015118336452e-190
43,0.4231620823177488,3.084668325592201e-189,1.2957061736295784e-190
44,0.4147829116815814,3.2611407202390243e-189,1.5689627192639463e-190
45,0.4065696597405991,3.787241284063685e-189,1.8800183875369887e-190
46,0.39851904108451414,5.485003222346609e-189,2.321595080242087e-190
47,0.39062783535852114,6.891928148987561e-189,2.865451308966317e-190
48,0.38289288597511206,1.533320277144588e-188,4.051466782193133e-190
49,0.37531109885139957,2.3195039960904694e-188,5.810065335288971e-190
50,0.36787944117144233,4.21396503767069e-188,8.941739898816638e-190
51,0.3605949401730783,6.833965581400638e-188,1.3919942808866475e-189
52,0.35345468195878016,1.4870396089216944e-187,2.4537789591456304e-189
53,0.3464558103300574,1.941136176292872e-187,3.8123552503199864e-189
54,0.3395955256449391,1.9759876140913003e-187,5.167939007013384e-189
55,0.33287108369807955,2.2324382080164012e-187,6.669129119989132e-189
56,0.32627979462303947,2.8564459008379487e-187,8.551895185952753e-189
57,0.31981902181630395,2.9443198171140243e-187,1.045415332682703e-188
58,0.3134861808826053,7.810608107235976e-187,1.5400487200685263e-188
59,0.30727873860113125,9.467211527509444e-187,2.127720411303735e-188
60,0.30119421191220214,1.101545502838558e-186,2.79795871241284e-188
61,0.2952301669240142,2.9545533268338577e-186,4.560067608536582e-188
62,0.2893842179390506,2.9581080342453383e-186,6.289362474557502e-188
63,0.2836540264997704,3.2756972616226095e-186,8.166399715179855e-188
64,0.27803730045319414,3.744215113101888e-186,1.026942277015424e-187
65,0.2725317930340126,4.558136133640393e-186,1.2778908000293907e-187
66,0.26713530196585034,4.629607850874878e-186,1.527727174192792e-187
67,0.261845668580326,6.209504624203824e-186,1.8561872038703557e-187
68,0.2566607769535559,7.372534309832888e-186,2.2384451179816342e-187
69,0.2515785530597565,8.645638976240609e-186,2.677835847803765e-187
70,0.2465969639416065,1.4997808287394203e-185,3.4249650334095976e-187
71,0.24171401689703645,1.8604254124760248e-185,4.333400910358878e-187
72,0.23692775868212176,2.184531703109695e-185,5.378974191333913e-187
73,0.23223627472975883,2.6506974965312398e-185,6.622544668088405e-187
74,0.22763768838381274,4.161916652774861e-185,8.536437977330019e-187
75,0.22313016014842982,4.6399901131838155e-185,1.0627926622037383e-186
76,0.21871188695221475,4.7494963513555283e-185,1.2726383864508924e-186
77,0.21438110142697794,4.947223422053982e-185,1.486892022314331e-186
78,0.21013607120076472,5.0273091835971545e-185,1.7003028167232236e-186
79,0.20597509820488344,7.155115012605865e-185,1.998025220222001e-186
80,0.20189651799465538,1.0657320970409011e-184,2.4326926042615875e-186
81,0.19789869908361465,1.6500356734318816e-184,3.0923469861753676e-186
82,0.1939800422908919,1.7109845591165468e-184,3.762823112657946e-186
83,0.19013898010152055,2.6973777052695045e-184,4.7989026640743434e-186
84,0.18637397603940997,3.054385317438154e-184,5.948879976814901e-186
85,0.18268352405273466,3.5041469066234984e-184,7.242068568129983e-186
86,0.17906614791149322,4.3298992575604134e-184,8.80835599495779e-186
87,0.17552040061699686,6.483096753930433e-184,1.1107098272478486e-185
88,0.17204486382305054,1.1726608255834052e-183,1.5182724118613085e-185
89,0.1686381472685955,1.2969724699062907e-183,1.9601141702515288e-185
90,0.16529888822158653,2.3415395126385765e-183,2.7420148704022615e-185
91,0.16202575093388075,3.0110772211704204e-183,3.727581783279704e-185
92,0.15881742610692068,4.2588912394200625e-183,5.093972433155116e-185
93,0.1556726303679973,2.399739996381604e-182,1.2640664548299976e-184
94,0.1525901057568839,4.00419905750956e-182,2.498370669087033e-184
95,0.14956861922263506,6.699063164496556e-182,4.5224835834479024e-184
96,0.14660696213035015,7.805014678401879e-182,6.834061291215576e-184
97,0.14370394977770293,8.417464568809113e-182,9.277661653337898e-184
98,0.140858420921045,8.444473022065706e-182,1.1680560819693631e-183
99,0.13806923731089282,9.027940771386532e-182,1.4198619262991225e-183
100,0.1353352832366127,1.5231165057343815e-181,1.8362749839447038e-183
101,0.13265546508012172,2.266520041723624e-181,2.4436611399308713e-183
102,0.1300287108784259,3.599493465359334e-181,3.389159598341795e-183
103,0.12745396989482075,3.697830814338237e-181,4.341255253153266e-183
104,0.12493021219858241,6.14690239121813e-181,5.892584474939522e-183
105,0.1224564282529819,9.804484250141826e-181,8.318002048228911e-183
106,0.12003162851145673,1.0529581468538516e-180,1.0871214690556964e-182
107,0.11765484302177918,1.5281827998835838e-180,1.4503377394895062e-182
108,0.11532512103806251,1.9814303574991693e-180,1.911955925796446e-182
109,0.11304153064044985,4.0456186647275255e-180,2.8358095193138818e-182
110,0.11080315836233387,6.699051365566543e-180,4.335306605949795e-182
111,0.10860910882495796,7.341062683952347e-180,5.9459721245071164e-182
112,0.1064585043792528,8.280097175954573e-180,7.726693504254976e-182
113,0.10435048475476504,9.420753459601398e-180,9.712606821285056e-182
114,0.10228420671553748,1.4240523931096823e-179,1.265509500787704e-181
115,0.10025884372280375,2.3239593581631644e-179,1.7361956288517948e-181
116,0.09827358560436154,2.5799665063423202e-179,2.248385574054301e-181
117,0.09632763823049303,2.8736164290976725e-179,2.807576208425103e-181
118,0.09442022319630235,4.439809455606697e-179,3.6544321388817217e-181
119,0.09255057751034329,5.752202070699052e-179,4.729890117506445e-181
120,0.09071795328941251,6.73912676551378e-179,5.96491881134679e-181
121,0.08892161745938634,1.0748629500331646e-178,7.895733640858991e-181
122,0.0871608514619813,1.0930343745481826e-178,9.820311401558322e-181
123,0.08543495096732123,1.2486626616479657e-178,1.19753789069601e-180
124,0.08374322559219596,1.9865945987858408e-178,1.5336151399812911e-180
125,0.0820849986238988,2.3152138895997737e-178,1.9175301508923427e-180
126,0.08045960674953244,2.7030114183842383e-178,2.356875430468466e-180
127,0.07886639979067495,4.177455189568324e-178,3.0224304983020262e-180
128,0.07730474044329974,4.464002617788535e-178,3.719555639779711e-180
129,0.07577400402284548,7.246924653896616e-178,4.828868790180454e-180
130,0.07427357821433388,7.4097111738767e-178,5.940640978070596e-180
131,0.07280286282743559,1.1012104200214567e-177,7.56020808700888e-180
132,0.07136126955638605,1.1571614819258707e-177,9.228364292870923e-180
133,0.06994822174465536,1.2838462493436177e-177,1.1042500426104584e-179
134,0.06856315415427791,1.416482371573569e-177,1.3004424251312117e-179
135,0.06720551273974976,2.480404161547506e-177,1.6371923665796993e-179
136,0.06587475442640295,2.6382942399622018e-177,1.988285565868169e-179
137,0.06457034689316847,3.0383667028631415e-177,2.3846124074625177e-179
138,0.06329176835964073,3.040914915291038e-177,2.773417260760062e-179
139,0.06203850737735832,3.7293468919700914e-177,3.240801755670292e-179
140,0.06081006262521797,4.1789297722443e-177,3.754160190497948e-179
141,0.05960594270893937,4.8080929957443905e-177,4.3331122440474965e-179
142,0.05842566596450083,8.519879351383617e-177,5.338693790433516e-179
143,0.05726876026546736,9.416869763276962e-177,6.428136820052624e-179
144,0.056134762834133725,1.6403385234664522e-176,8.288276492181186e-179
145,0.05502322005640723,2.32513155834792e-176,1.0872759683126765e-178
146,0.05393368730035602,3.025711152233551e-176,1.4169371093834674e-178
147,0.05286572873835037,4.336190070186825e-176,1.8800242405774578e-178
148,0.05181891717272583,4.483875936203242e-176,2.3494015594617672e-178
149,0.0507928338648985,1.1073329616496196e-175,3.485617427617443e-178
150,0.049787068367863944,1.3447255632982265e-175,4.83809600216316e-178
151,0.04880121836201296,3.4864785338185096e-175,8.275240885127463e-178
152,0.04783488949419837,4.626798099869616e-175,1.2746249454581183e-177
153,0.046887695219988486,6.047477022488702e-175,1.847438506369831e-177
154,0.045959256649044204,6.846558349073296e-175,2.4830993913198563e-177
155,0.0450492023935578,1.381125628803983e-174,3.7399986471742553e-177
156,0.04415716841969286,1.567576075122709e-174,5.138329762801572e-177
157,0.043282797901965896,2.5081466398879236e-174,7.331379238855523e-177
158,0.042425741080511385,4.471171932596431e-174,1.116342764358324e-176
159,0.04158565512117316,4.655620472704556e-174,1.5074549034709925e-176
160,0.04076220397836621,6.07056219837245e-174,2.0073360414440386e-176
161,0.039955058260653896,9.3918843606314e-174,2.765397965737329e-176
162,0.039163895098987066,1.2208571398519661e-173,3.731295160446134e-176
163,0.038388398017552075,1.626703695412911e-173,4.9927991285983606e-176
164,0.03762825680717622,2.126725095065786e-173,6.609410516498372e-176
165,0.036883167401240015,2.177953251987277e-173,8.232180411178399e-176
166,0.036152831754046426,2.7417007732073202e-173,1.023454221978993e-175
167,0.03543695772159864,3.1555391040701243e-173,1.2493510722767284e-175
168,0.03473525894473856,3.461203823509017e-173,1.4922233212186982e-175
169,0.034047454734599344,4.437956866718484e-173,1.7974678629532212e-175
170,0.03337326996032608,4.685674029961809e-173,2.1133688717740113e-175
171,0.03271243493901982,5.6558594414497364e-173,2.4871278712235765e-175
172,0.03206468532786077,7.267670292180658e-173,2.9578909318027965e-175
173,0.03142976201836771,7.476464140739413e-173,3.4325890673572413e-175
174,0.030807411032751076,7.947652112886297e-173,3.927211979936532e-175
175,0.0301973834223185,8.617239102146305e-173,4.452887357737378e-175
176,0.029599435167892,3.845556480964999e-172,6.752331142828919e-175
177,0.029013327082197053,4.0951833465252905e-172,9.15255121463068e-175
178,0.028438824714184505,5.032420789900872e-172,1.2043688875264312e-174
179,0.027875698255247015,5.835875948709287e-172,1.5330025033059433e-174
180,0.02732372244729256,9.860172736344799e-172,2.077260184577386e-174
181,0.026782676492638175,1.1148187016398497e-171,2.680428333272679e-174
