n_iterations,n_points,stoch_prior,trapezoid
1000,50,True,False
iteration,prior mass,worst L,evidence
0,1.0,0.0,0.0
1,0.9782423334291438,3.6945609316921336e-196,8.038502487746928e-198
2,0.9524479418066648,1.311714858053048e-195,4.187338923339168e-197
3,0.9379033363747906,1.3218507659981065e-195,6.10991870646548e-197
4,0.9360279075789854,1.593962838767376e-195,6.408855087192265e-197
5,0.9297334411501124,3.3581820401748293e-195,8.522651498584732e-197
6,0.8908204126948505,6.6147818433591845e-195,3.4262770908183305e-196
7,0.8789352391975062,7.247502995941147e-195,4.287655396111162e-196
8,0.8084501600581989,7.907026404280842e-195,9.860929214734433e-196
9,0.8039283123880335,1.5002281470695858e-194,1.0539309529888747e-195
10,0.786549444738517,3.239853164610742e-194,1.6169807465052498e-195
11,0.7705142564700348,3.870002968914139e-194,2.2375430085664813e-195
12,0.7481400119142438,4.623631611106018e-194,3.272045652594199e-195
13,0.7310145938097411,4.787476878104873e-194,4.0919210846260534e-195
14,0.711159797498519,6.594128793473546e-194,5.401171925069874e-195
15,0.6732973268801823,7.227607568183946e-194,8.137722716982199e-195
16,0.6609096802274078,1.9440919724678361e-193,1.0545995158524891e-194
17,0.6591685495688165,2.6729692218581263e-193,1.1011394024689695e-194
18,0.6054001219386509,2.7380970108727494e-193,2.5733711122038126e-194
19,0.6030699924481117,3.560978555595759e-193,2.6563465236795275e-194
20,0.6015050095342618,5.354223473058779e-193,2.7401392062022366e-194
21,0.558664091035718,6.690979887399823e-193,5.60661644651715e-194
22,0.5559527806776137,6.800080142269266e-193,5.790987723773894e-194
23,0.5425553465457211,9.961459554292427e-193,7.125567706135337e-194
24,0.4913878985832795,2.16142547847225e-192,1.8185030275577766e-193
25,0.4773726338417733,2.287598532578089e-192,2.1391160181214072e-193
26,0.4765573039959983,3.347916017222784e-192,2.1664125766213057e-193
27,0.44513434380538824,4.485507024187019e-192,3.5758916631786114e-193
28,0.4408065720607801,6.372886696637573e-192,3.851695652951583e-193
29,0.4391620072779493,9.401407930572374e-192,4.006307896868039e-193
30,0.4322615180492899,5.121373375904022e-191,7.540306078504902e-193
31,0.4320643723099963,1.4910070513987747e-190,7.834251765944937e-193
32,0.4117376412746051,1.968150393411937e-190,4.7840315450028715e-192
33,0.41168948743444767,7.724855593319755e-190,4.821229691150873e-192
34,0.3950811648448835,1.129039053660118e-189,2.357267451055438e-191
35,0.3868380260174174,1.2001097721940319e-189,3.3465345970948477e-191
36,0.3772514273728741,5.530341948328041e-189,8.648251459665108e-191
37,0.3569353821286334,1.0009601650110576e-188,2.898380345971238e-190
38,0.34487246585469694,1.3193739530557341e-188,4.489930098943628e-190
39,0.34203120159663086,1.48015853824127e-188,4.910482254041253e-190
40,0.3381289668998984,1.666587313969182e-188,5.560823738211722e-190
41,0.32597741158646215,3.7715906267784413e-188,1.0143892950305318e-189
42,0.31881202103138395,4.3669862273942655e-188,1.3273009137098062e-189
43,0.3175988524970541,1.0408108859069015e-187,1.4535688154068285e-189
44,0.31483435736032434,1.3998463016193897e-187,1.8405556447064246e-189
45,0.30886693137043514,1.7919490187884606e-187,2.9098879594338948e-189
46,0.3072292493507525,1.9314320147079134e-187,3.226195107706547e-189
47,0.30598714922102566,2.439297127352618e-187,3.5291802355392524e-189
48,0.3030676884443325,2.603707653640167e-187,4.2893224724170715e-189
49,0.30291843714648253,2.697458973738487e-187,4.3295823976898266e-189
50,0.30059243209752434,2.736397440530151e-187,4.966069823952767e-189
51,0.2773487602256044,3.506169662117624e-187,1.3115695539307016e-188
52,0.27135861203338335,4.5612466187543354e-187,1.584794985806758e-188
53,0.2653764569622746,6.570492255712477e-187,1.9778520214786712e-188
54,0.263750344307043,8.06150226131254e-187,2.1089411299516518e-188
55,0.26090031276742726,8.320102095539543e-187,2.3460666638027615e-188
56,0.24878206237889694,8.54761266313259e-187,3.381887768562893e-188
57,0.23536234699430464,3.280456853274094e-186,7.784167498800254e-188
58,0.2291039060686614,7.829095909011661e-186,1.2683960923574712e-187
59,0.2270391485128972,1.3677894769722946e-185,1.550811458084804e-187
60,0.22502491354332327,2.278799233758466e-185,2.0098151686122606e-187
61,0.22376960426305445,2.800091321991832e-185,2.361313230821914e-187
62,0.2101688816459188,3.2590526465018066e-185,6.793860334793208e-187
63,0.20796924852061424,3.340002101607361e-185,7.528538260921444e-187
64,0.2069533685278331,4.027161398606248e-185,7.937649530175901e-187
65,0.19162118732337582,6.245199865587398e-185,1.7512903129899725e-186
66,0.1886983286598776,2.1843213557709958e-184,2.3897365728479176e-186
67,0.1876356537626232,2.361399207632693e-184,2.6406765388826857e-186
68,0.18552244219516506,2.5178376135775253e-184,3.172748895882008e-186
69,0.1827290611785402,3.0086996146360343e-184,4.013193334707089e-186
70,0.18075819923014622,4.267327701556254e-184,4.85422471353957e-186
71,0.1801495170222226,7.770461665773057e-184,5.327198889870431e-186
72,0.17520142284660198,8.923981820621038e-184,9.742869136866352e-186
73,0.17312356015665645,1.545398911109517e-183,1.2953995875343267e-185
74,0.17264847854146442,2.3005173388672078e-183,1.4046929368469558e-185
75,0.17191072675136632,2.7557089537442607e-183,1.6079958582083767e-185
76,0.16824051316486227,2.9124159223583377e-183,2.676914706987405e-185
77,0.16745775449965186,3.1784820021257245e-183,2.925713139925329e-185
78,0.16258366939333999,3.304638905374271e-183,4.5364222669676804e-185
