iteration,prior mass,evidence
0,1.0,0.0
1,0.9900498337491681,4.666314223230596e-198
2,0.9801986733067553,9.332804841411878e-198
3,0.9704455335485082,1.4265703620535127e-197
4,0.9607894391523232,1.9454420602312203e-197
5,0.951229424500714,2.4734597702897965e-197
6,0.9417645335842487,3.0561287625400306e-197
7,0.9323938199059483,3.641440857202314e-197
8,0.9231163463866358,4.245806053192764e-197
9,0.9139311852712282,4.8939647419214175e-197
10,0.9048374180359595,5.648623264273994e-197
11,0.8958341352965282,6.455694298794123e-197
12,0.8869204367171575,7.594337326456158e-197
13,0.8780954309205613,9.75057098658434e-197
14,0.8693582353988059,1.209263863306874e-196
15,0.8607079764250578,1.45064553717685e-196
16,0.8521437889662113,1.763923309005474e-196
17,0.8436648165963837,2.5709365623416402e-196
18,0.835270211411272,3.6294917718722307e-196
19,0.8269591339433623,4.924387329703434e-196
20,0.8187307530779818,7.797630330516662e-196
21,0.8105842459701871,1.0700683323129371e-195
22,0.8025187979624785,1.5579907246314705e-195
23,0.794533602503334,2.180959486319861e-195
24,0.7866278610665535,2.8216770844925896e-195
25,0.7788007830714049,3.531997965696627e-195
26,0.7710515858035663,5.069065169076132e-195
27,0.7633794943368531,7.717175710456537e-195
28,0.7557837414557255,1.0345832549002206e-194
29,0.7482635675785653,1.332944182841749e-194
30,0.7408182206817179,1.651513599704093e-194
31,0.7334469562242892,2.0700373140552803e-194
32,0.7261490370736909,2.8416627445491573e-194
33,0.7189237334319262,3.6128861770395105e-194
34,0.7117703227626097,4.414549081045598e-194
35,0.7046880897187134,5.2980286245506515e-194
36,0.697676326071031,6.174122456212498e-194
37,0.6907343306373547,7.091682156861518e-194
38,0.6838614092123558,8.020366949456253e-194
39,0.6770568744981647,8.950950041893296e-194
40,0.6703200460356393,1.0120828039156854e-193
41,0.6636502501363194,1.1469700801003761e-193
42,0.6570468198150567,1.3071494205919796e-193
43,0.6505090947233165,1.4934487296169395e-193
44,0.6440364210831414,1.6848889643718248e-193
45,0.6376281516217733,1.888406417375235e-193
46,0.631283645506926,2.0901846844261782e-193
47,0.6250022682827008,2.3071690683108666e-193
48,0.6187833918061408,2.590238426505984e-193
49,0.6126263941844161,2.8795377142274254e-193
50,0.6065306597126334,3.1675743680381503e-193
51,0.6004955788122659,3.7056917247225274e-193
52,0.5945205479701944,4.345532577026345e-193
53,0.5886049696783552,5.010847884258889e-193
54,0.5827482523739896,5.744315131346451e-193
