iteration,prior mass,evidence
0,1.0,0.0
1,0.9900498337491681,4.220032879743488e-198
2,0.9801986733067553,9.141720627601994e-198
3,0.9704455335485082,1.4853044154990057e-197
4,0.9607894391523232,2.0595387694336586e-197
5,0.951229424500714,2.6618601705302782e-197
6,0.9417645335842487,3.330211732881671e-197
7,0.9323938199059483,4.0133724018790573e-197
8,0.9231163463866358,4.707774000747249e-197
9,0.9139311852712282,5.449822085882916e-197
10,0.9048374180359595,6.508625379032665e-197
11,0.8958341352965282,7.706674219743546e-197
12,0.8869204367171575,8.964264775659125e-197
13,0.8780954309205613,1.1337132604947927e-196
14,0.8693582353988059,1.4170266871582973e-196
15,0.8607079764250578,1.8492022395924437e-196
16,0.8521437889662113,2.579680670679926e-196
17,0.8436648165963837,3.3734684976916986e-196
18,0.835270211411272,4.819108297944578e-196
19,0.8269591339433623,6.7917582888171295e-196
20,0.8187307530779818,8.792930647350801e-196
21,0.8105842459701871,1.2332261594202662e-195
22,0.8025187979624785,1.6458019928716358e-195
23,0.794533602503334,2.1307242175199757e-195
24,0.7866278610665535,2.75934559232142e-195
25,0.7788007830714049,3.409679775425569e-195
26,0.7710515858035663,4.138427734446152e-195
27,0.7633794943368531,5.3989973120619145e-195
28,0.7557837414557255,6.77263593471701e-195
29,0.7482635675785653,8.141000761605572e-195
30,0.7408182206817179,9.650131653827476e-195
31,0.7334469562242892,1.1711188497707409e-194
32,0.7261490370736909,1.4485640937418086e-194
33,0.7189237334319262,1.8763145157248317e-194
34,0.7117703227626097,2.4419668622326957e-194
35,0.7046880897187134,3.0249474581511904e-194
36,0.697676326071031,3.6630679024408837e-194
37,0.6907343306373547,4.3194697697817557e-194
38,0.6838614092123558,5.0412870978602924e-194
39,0.6770568744981647,6.022581839066345e-194
40,0.6703200460356393,7.805720267036062e-194
41,0.6636502501363194,9.854841534147221e-194
42,0.6570468198150567,1.2111131969540594e-193
43,0.6505090947233165,1.8355967249346432e-193
44,0.6440364210831414,2.947172639716869e-193
45,0.6376281516217733,4.056464566748514e-193
46,0.631283645506926,5.817438680128764e-193
47,0.6250022682827008,7.689643239658548e-193
48,0.6187833918061408,1.048257635776532e-192
49,0.6126263941844161,1.378076375082915e-192
50,0.6065306597126334,1.7974573434611964e-192
51,0.6004955788122659,2.2571988165897408e-192
52,0.5945205479701944,2.7336961654781948e-192
53,0.5886049696783552,3.2738927323908772e-192
54,0.5827482523739896,3.914490466869652e-192
55,0.5769498103804866,4.6217586472627915e-192
56,0.5712090638488149,5.5850455203743876e-192
57,0.5655254386995371,6.7564289137258695e-192
58,0.559898366565402,7.917374556152785e-192
59,0.5543272847345071,9.19964553106567e-192
60,0.5488116360940264,1.0724432816459082e-191
61,0.5433508690744998,1.2830208435563172e-191
62,0.5379444375946745,1.571725001027906e-191
63,0.5325918010068972,1.8880206565162633e-191
64,0.5272924240430485,2.2224029080116707e-191
65,0.522045776761016,2.5904057576319514e-191
66,0.5168513344916992,3.0317833397875646e-191
67,0.5117085777865424,3.478944495632119e-191
68,0.5066169923655895,4.2677574381970645e-191
69,0.5015760690660556,5.214332274520516e-191
70,0.4965853037914095,6.212588009034143e-191
71,0.4916441974609651,7.307946398309686e-191
72,0.4867522559599717,9.042027311756402e-191
73,0.48190899009020244,1.0916078109594808e-190
74,0.4771139155210344,1.4252337631462185e-190
75,0.4723665527410147,1.7675590104546947e-190
76,0.46766642700990924,2.2020696213918654e-190
77,0.46301306831122807,2.657097417418218e-190
78,0.4584060113052235,3.391861002814284e-190
79,0.45384479528235583,4.13115540345642e-190
80,0.44932896411722156,4.984659844584367e-190
81,0.4448580662229411,6.769024258681287e-190
82,0.4404316545059993,9.88753330792072e-190
83,0.4360492863215356,1.333655927417412e-189
84,0.43171052342907973,1.6877244540134348e-189
85,0.4274149319487267,2.1160049278404637e-189
86,0.4231620823177488,2.6888637117940607e-189
87,0.418951549247639,3.416442858408743e-189
88,0.4147829116815814,4.494104905370596e-189
89,0.4106557527523455,5.7802044117563995e-189
90,0.4065696597405991,7.068446359967316e-189
91,0.40252422403363597,8.812704708664942e-189
92,0.39851904108451414,1.0711370368528753e-188
93,0.3945537103716011,1.3299561370856098e-188
94,0.39062783535852114,1.6657784657790988e-188
95,0.38674102345450123,2.0053810138307794e-188
96,0.38289288597511206,2.3457477213458877e-188
97,0.37908303810339883,2.688554446921513e-188
98,0.37531109885139957,3.21119787980824e-188
99,0.3715766910220457,3.9175340381310646e-188
100,0.36787944117144233,4.7001262802496377e-188
101,0.3642189795715233,5.615110104363908e-188
102,0.3605949401730783,6.568239809199271e-188
103,0.3570069605691474,7.991659117774615e-188
104,0.35345468195878016,9.522188145121776e-188
105,0.3499377491111553,1.1098693322037142e-187
