iteration,prior mass,evidence
0,1.0,0.0
1,0.9900498337491681,4.3246996648991194e-198
2,0.9801986733067553,9.100227900195636e-198
3,0.9704455335485082,1.4645786218925303e-197
4,0.9607894391523232,2.301526878126201e-197
5,0.951229424500714,3.1835956723437326e-197
6,0.9417645335842487,4.083001200609388e-197
7,0.9323938199059483,5.050142874954054e-197
8,0.9231163463866358,6.232479793238924e-197
9,0.9139311852712282,7.676097639563475e-197
10,0.9048374180359595,9.558014794762702e-197
11,0.8958341352965282,1.1847791776278003e-196
12,0.8869204367171575,1.4123931346567584e-196
13,0.8780954309205613,1.6600827400456328e-196
14,0.8693582353988059,1.967032461375801e-196
15,0.8607079764250578,2.4852826246091744e-196
16,0.8521437889662113,3.0129885608307156e-196
17,0.8436648165963837,3.6688562664632733e-196
18,0.835270211411272,4.388981305783356e-196
19,0.8269591339433623,5.204021821545945e-196
20,0.8187307530779818,6.025169703170329e-196
21,0.8105842459701871,6.87294145987628e-196
22,0.8025187979624785,7.749017751375825e-196
23,0.794533602503334,8.62133050745238e-196
24,0.7866278610665535,9.499257531484533e-196
25,0.7788007830714049,1.0403719480559369e-195
26,0.7710515858035663,1.1324924095023136e-195
27,0.7633794943368531,1.241262790542791e-195
28,0.7557837414557255,1.3505894124412018e-195
29,0.7482635675785653,1.481935827641715e-195
30,0.7408182206817179,1.652188165207646e-195
31,0.7334469562242892,1.845615014130814e-195
32,0.7261490370736909,2.0482811065874644e-195
33,0.7189237334319262,2.344202934327978e-195
34,0.7117703227626097,2.665886618934258e-195
35,0.7046880897187134,2.996825921128279e-195
36,0.697676326071031,3.3334049586963295e-195
37,0.6907343306373547,3.692262059293804e-195
38,0.6838614092123558,4.148786422246355e-195
39,0.6770568744981647,4.615048597000417e-195
40,0.6703200460356393,5.082972419244745e-195
41,0.6636502501363194,5.694048181240517e-195
42,0.6570468198150567,6.330760803213738e-195
43,0.6505090947233165,7.534274504177283e-195
44,0.6440364210831414,8.87214391624089e-195
45,0.6376281516217733,1.0219821432964327e-194
46,0.631283645506926,1.2035355979406895e-194
47,0.6250022682827008,1.4110290215731748e-194
48,0.6187833918061408,1.6583425857087945e-194
49,0.6126263941844161,2.0272725152227555e-194
50,0.6065306597126334,2.3985396650010844e-194
51,0.6004955788122659,2.799870646942483e-194
52,0.5945205479701944,3.210142623327401e-194
53,0.5886049696783552,3.62750203906508e-194
54,0.5827482523739896,4.0410757279064155e-194
55,0.5769498103804866,4.604461265855728e-194
56,0.5712090638488149,5.2073721515908234e-194
57,0.5655254386995371,6.010820465100853e-194
58,0.559898366565402,6.811749208388777e-194
59,0.5543272847345071,7.935611813640847e-194
60,0.5488116360940264,9.18411145627904e-194
61,0.5433508690744998,1.0461955704309793e-193
62,0.5379444375946745,1.2239904219704385e-193
63,0.5325918010068972,1.4441289886052137e-193
64,0.5272924240430485,1.7464517894375664e-193
65,0.522045776761016,2.0806412345411942e-193
66,0.5168513344916992,2.5547429857695927e-193
67,0.5117085777865424,3.0864405446122726e-193
68,0.5066169923655895,3.998569400579656e-193
69,0.5015760690660556,5.208819023185367e-193
70,0.4965853037914095,6.859656626820999e-193
71,0.4916441974609651,8.524070802149014e-193
72,0.4867522559599717,1.2480229368834878e-192
73,0.48190899009020244,1.6446555344796655e-192
74,0.4771139155210344,2.102667283683961e-192
75,0.4723665527410147,2.6764785481496745e-192
76,0.46766642700990924,3.427540241364247e-192
77,0.46301306831122807,4.815925602505679e-192
78,0.4584060113052235,6.849378024405142e-192
79,0.45384479528235583,9.562246399529382e-192
80,0.44932896411722156,1.3069601930778995e-191
81,0.4448580662229411,1.6584227969377884e-191
82,0.4404316545059993,2.027942485737211e-191
83,0.4360492863215356,2.4037529175601715e-191
84,0.43171052342907973,3.016274835289505e-191
85,0.4274149319487267,3.921218931213028e-191
86,0.4231620823177488,4.906989739152063e-191
87,0.418951549247639,6.141624719599625e-191
88,0.4147829116815814,7.504477129009139e-191
89,0.4106557527523455,8.903773159569826e-191
90,0.4065696597405991,1.0743109225976906e-190
91,0.40252422403363597,1.29028635204973e-190
92,0.39851904108451414,1.5054140048259413e-190
93,0.3945537103716011,1.731567943287063e-190
94,0.39062783535852114,1.9568848610446727e-190
95,0.38674102345450123,2.2087349972023635e-190
96,0.38289288597511206,2.655048949229457e-190
97,0.37908303810339883,3.2584135646087775e-190
98,0.37531109885139957,4.120313132170293e-190
99,0.3715766910220457,4.998915607895662e-190
100,0.36787944117144233,5.983773789158554e-190
101,0.3642189795715233,7.132496661674429e-190
102,0.3605949401730783,8.874117732112471e-190
103,0.3570069605691474,1.0620185492110998e-189
104,0.35345468195878016,1.2699337029242653e-189
105,0.3499377491111553,1.512480678676995e-189
106,0.3464558103300574,1.8013853185994027e-189
107,0.34300851741870664,2.0920117770625322e-189
108,0.3395955256449391,2.4429966106040926e-189
109,0.33621649370673334,3.041964195128602e-189
110,0.33287108369807955,3.640043749535757e-189
111,0.32955896107518906,4.6476810700224786e-189
112,0.32627979462303947,5.66263851541037e-189
113,0.32303325642225295,6.897200652914616e-189
114,0.31981902181630395,8.302016438976479e-189
115,0.3166367693790533,9.94387077650097e-189
116,0.3134861808826053,1.186972399667697e-188
117,0.31036694126548503,1.4797230236508027e-188
118,0.30727873860113125,1.8102990328809708e-188
119,0.3042212640667041,2.166645541045413e-188
120,0.30119421191220214,2.5422990937561304e-188
121,0.2981972794298874,2.965517645358604e-188
122,0.2952301669240142,3.3916680874451895e-188
123,0.2922925776808594,3.8603119068015076e-188
124,0.2893842179390506,4.3270501634752846e-188
125,0.2865047968601901,4.8184855755153646e-188
126,0.2836540264997704,5.319269037801295e-188
127,0.2808316217783798,5.852601062951992e-188
128,0.27803730045319414,6.385687424072243e-188
129,0.27527078308975234,6.953025273615637e-188
130,0.2725317930340126,7.752937663867552e-188
131,0.2698200563846868,8.548876539258935e-188
132,0.26713530196585034,9.786004436455719e-188
133,0.26447726129982396,1.109522025530483e-187
134,0.261845668580326,1.239934722588025e-187
135,0.2592402606458915,1.387894637365765e-187
136,0.2566607769535559,1.5479813145638289e-187
137,0.25410695955280027,1.7303633497058271e-187
138,0.2515785530597565,1.9377286088238768e-187
139,0.24907530463166822,2.209806046437034e-187
140,0.2465969639416065,2.5082077021970163e-187
141,0.2441432831534371,2.84803699557836e-187
142,0.24171401689703645,3.18781951569313e-187
143,0.23930892224375455,3.5599088551473547e-187
144,0.23692775868212176,3.9689006447843367e-187
145,0.23457028809379765,4.3896034123515395e-187
146,0.23223627472975883,4.923055964398132e-187
147,0.22992548518672384,5.510696153895284e-187
148,0.22763768838381274,6.378911110637672e-187
149,0.22537265553943872,7.311779194015086e-187
150,0.22313016014842982,8.325513809379208e-187
151,0.2209099779593782,9.513181095540241e-187
152,0.21871188695221475,1.0965818061235482e-186
153,0.21653566731600707,1.2614472620688853e-186
154,0.21438110142697794,1.448391519200322e-186
