iteration,prior mass,evidence
0,1.0,0.0
1,0.9900498337491681,6.72968074184371e-198
2,0.9801986733067553,1.4603233960224302e-197
3,0.9704455335485082,2.6490641128999787e-197
4,0.9607894391523232,3.946005192527126e-197
5,0.951229424500714,5.3070634493701726e-197
6,0.9417645335842487,7.274776754804896e-197
7,0.9323938199059483,9.501974241412553e-197
8,0.9231163463866358,1.3225439703661127e-196
9,0.9139311852712282,1.7236222235209434e-196
10,0.9048374180359595,2.2269385581005003e-196
11,0.8958341352965282,2.827499393973194e-196
12,0.8869204367171575,3.6610805015938657e-196
13,0.8780954309205613,4.69350461532519e-196
14,0.8693582353988059,5.932917514116864e-196
15,0.8607079764250578,7.348772382940266e-196
16,0.8521437889662113,8.957146163540709e-196
17,0.8436648165963837,1.060485743158886e-195
18,0.835270211411272,1.249630985721908e-195
19,0.8269591339433623,1.4930196113285113e-195
20,0.8187307530779818,1.758276911963888e-195
21,0.8105842459701871,2.1948304047790816e-195
22,0.8025187979624785,2.6588785506127123e-195
23,0.794533602503334,3.240351052461815e-195
24,0.7866278610665535,3.967951446926805e-195
25,0.7788007830714049,4.729623459995092e-195
26,0.7710515858035663,5.483940910107369e-195
27,0.7633794943368531,6.285958678754915e-195
28,0.7557837414557255,7.878511173415986e-195
29,0.7482635675785653,1.0169195840738977e-194
30,0.7408182206817179,1.409684974696348e-194
31,0.7334469562242892,1.8127273156251353e-194
32,0.7261490370736909,2.2135326852776057e-194
33,0.7189237334319262,2.65285882799359e-194
34,0.7117703227626097,3.1068848048885617e-194
35,0.7046880897187134,3.7653638151074135e-194
36,0.697676326071031,4.888020618707824e-194
37,0.6907343306373547,6.490862631244313e-194
38,0.6838614092123558,8.407065549180381e-194
39,0.6770568744981647,1.1377910341485333e-193
40,0.6703200460356393,1.5413305914883281e-193
41,0.6636502501363194,1.9527268457890411e-193
42,0.6570468198150567,2.403579412634989e-193
43,0.6505090947233165,2.8545299885813235e-193
44,0.6440364210831414,3.3111753671148013e-193
45,0.6376281516217733,3.86632425264773e-193
46,0.631283645506926,4.4173722404325e-193
47,0.6250022682827008,5.232167253978416e-193
48,0.6187833918061408,6.056111524730254e-193
49,0.6126263941844161,7.27310466701079e-193
50,0.6065306597126334,8.633570327850725e-193
51,0.6004955788122659,1.0309304855424614e-192
52,0.5945205479701944,1.219979001985368e-192
53,0.5886049696783552,1.409250390920048e-192
54,0.5827482523739896,1.6351960874985326e-192
55,0.5769498103804866,1.9235290427475167e-192
56,0.5712090638488149,2.2419686063430857e-192
57,0.5655254386995371,2.6485635885793768e-192
58,0.559898366565402,3.067127752555999e-192
59,0.5543272847345071,3.48980308539735e-192
60,0.5488116360940264,3.949669088565134e-192
61,0.5433508690744998,4.49147382424026e-192
62,0.5379444375946745,5.1144264923994226e-192
63,0.5325918010068972,5.917185330252446e-192
64,0.5272924240430485,6.9068267148530254e-192
65,0.522045776761016,8.435000105388697e-192
66,0.5168513344916992,1.2200523928357648e-191
67,0.5117085777865424,1.714112975697708e-191
68,0.5066169923655895,2.213376495587807e-191
69,0.5015760690660556,2.7642960262345005e-191
70,0.4965853037914095,3.31671816218745e-191
71,0.4916441974609651,3.9355656873221206e-191
72,0.4867522559599717,4.652344365903113e-191
73,0.48190899009020244,5.51000536659089e-191
74,0.4771139155210344,6.391649721612147e-191
75,0.4723665527410147,7.401694564084002e-191
76,0.46766642700990924,9.249381310128943e-191
77,0.46301306831122807,1.1099695389895693e-190
78,0.4584060113052235,1.3399127163574156e-190
79,0.45384479528235583,1.6038567764052678e-190
80,0.44932896411722156,1.9075376190164966e-190
81,0.4448580662229411,2.230715612345294e-190
82,0.4404316545059993,2.6470634819091156e-190
83,0.4360492863215356,3.541735495195259e-190
84,0.43171052342907973,4.557930440755065e-190
85,0.4274149319487267,5.717618452943342e-190
86,0.4231620823177488,6.885266811905047e-190
87,0.418951549247639,8.38315422497221e-190
88,0.4147829116815814,9.931990830369275e-190
89,0.4106557527523455,1.1986101043025496e-189
90,0.4065696597405991,1.4242293669645379e-189
91,0.40252422403363597,1.6792838595827405e-189
92,0.39851904108451414,2.035384961011652e-189
93,0.3945537103716011,2.439243403054044e-189
94,0.39062783535852114,2.9089114161190908e-189
95,0.38674102345450123,3.4180464598519996e-189
96,0.38289288597511206,3.990479696275963e-189
97,0.37908303810339883,4.855198601290786e-189
98,0.37531109885139957,5.721978185981628e-189
99,0.3715766910220457,6.598230343390598e-189
100,0.36787944117144233,7.527871817403485e-189
101,0.3642189795715233,8.65948252254628e-189
102,0.3605949401730783,9.809700881599188e-189
103,0.3570069605691474,1.1061940373973041e-188
104,0.35345468195878016,1.238060999324427e-188
105,0.3499377491111553,1.3947732210718421e-188
106,0.3464558103300574,1.590625250646447e-188
107,0.34300851741870664,1.8148207641435956e-188
108,0.3395955256449391,2.0829777608621972e-188
109,0.33621649370673334,2.4395948541462948e-188
110,0.33287108369807955,2.986008069052964e-188
111,0.32955896107518906,3.6154853490872987e-188
112,0.32627979462303947,4.3739568737265657e-188
113,0.32303325642225295,5.3337243535154994e-188
114,0.31981902181630395,6.49192050277568e-188
115,0.3166367693790533,8.109680057769046e-188
116,0.3134861808826053,9.810219606031005e-188
117,0.31036694126548503,1.1863839711024104e-187
118,0.30727873860113125,1.4138763269581536e-187
119,0.3042212640667041,1.6555964736162918e-187
120,0.30119421191220214,1.9027528626104428e-187
121,0.2981972794298874,2.155943591882805e-187
122,0.2952301669240142,2.4596685715612933e-187
123,0.2922925776808594,2.846985092762764e-187
124,0.2893842179390506,3.351953231989004e-187
125,0.2865047968601901,3.8780422423580423e-187
126,0.2836540264997704,4.4370559369286615e-187
127,0.2808316217783798,5.325343750544534e-187
128,0.27803730045319414,6.211529206431875e-187
129,0.27527078308975234,7.171133669545026e-187
130,0.2725317930340126,8.141626341677688e-187
131,0.2698200563846868,1.0147972003875746e-186
132,0.26713530196585034,1.3442125179646153e-186
133,0.26447726129982396,1.689206963944182e-186
134,0.261845668580326,2.0558269015181465e-186
135,0.2592402606458915,2.5819643583580906e-186
136,0.2566607769535559,3.3256310739425662e-186
137,0.25410695955280027,4.3811353155402915e-186
138,0.2515785530597565,6.433901816792971e-186
139,0.24907530463166822,9.120581243177677e-186
140,0.2465969639416065,1.178750951144106e-185
141,0.2441432831534371,1.4576935018110483e-185
142,0.24171401689703645,1.7345523824027892e-185
143,0.23930892224375455,2.0148250443802896e-185
144,0.23692775868212176,2.294433009524158e-185
145,0.23457028809379765,2.6230624772255045e-185
146,0.23223627472975883,2.991947112003374e-185
147,0.22992548518672384,3.361782338335233e-185
