n_iterations,n_points,stoch_prior,trapezoid
10000,50,False,False
iteration,prior mass,worst L,evidence
0,1.0,0.0,0.0
1,0.9801986733067553,5.0577546322476e-196,1.0015025180740667e-197
2,0.9607894391523232,5.373515180037059e-196,2.0444606616914116e-197
3,0.9417645335842487,6.2461848131981415e-196,3.232791424009766e-197
4,0.9231163463866358,7.056584861003742e-196,4.54871657864816e-197
5,0.9048374180359595,1.2774080450703516e-195,6.883681591689996e-197
6,0.8869204367171575,2.680571403779047e-195,1.168645636821241e-196
7,0.8693582353988059,3.657997601453952e-195,1.8110705398090578e-196
8,0.8521437889662113,5.360003649588382e-195,2.7337654968525604e-196
9,0.835270211411272,1.5580357213983198e-194,5.362729154690603e-196
10,0.8187307530779818,3.4918692362696966e-194,1.1138091728548647e-195
11,0.8025187979624785,1.6352576055401495e-193,3.7648814631851e-195
12,0.7866278610665535,5.677773694978559e-193,1.2787395812809834e-194
13,0.7710515858035663,6.261898067393833e-193,2.2541100609459236e-194
14,0.7557837414557255,1.120672279371154e-192,3.965135053583796e-194
15,0.7408182206817179,1.2474590119093524e-192,5.832022429329035e-194
16,0.7261490370736909,1.2494628679496645e-192,7.664882451465589e-194
17,0.7117703227626097,1.3675925416270825e-192,9.631304696467726e-194
18,0.697676326071031,2.0223598775855242e-192,1.24816180388549e-193
19,0.6838614092123558,2.8496045093779006e-192,1.641832297657106e-193
20,0.6703200460356393,3.175856668173908e-192,2.0718865830665033e-193
21,0.6570468198150567,3.454407785729729e-192,2.530397943047828e-193
22,0.6440364210831414,1.252352143650237e-191,4.1597580172136777e-193
23,0.631283645506926,1.3876215441108433e-191,5.929360630890392e-193
24,0.6187833918061408,1.9728585572238436e-191,8.395483878996685e-193
25,0.6065306597126334,2.5926654139759693e-191,1.1572207351551689e-192
26,0.5945205479701944,3.1388163736845725e-191,1.5341960890246591e-192
27,0.5827482523739896,6.751548357889585e-191,2.329008319036128e-192
28,0.5712090638488149,8.955974228721262e-191,3.362455069554342e-192
29,0.559898366565402,1.1584703824147778e-190,4.672765850283647e-192
30,0.5488116360940264,1.18400155677226e-189,1.7799471987906868e-191
31,0.5379444375946745,4.872801140106223e-189,7.075316922530951e-191
32,0.5272924240430485,6.634118390739735e-189,1.4141988822655995e-190
33,0.5168513344916992,1.0708432141867629e-188,2.532275871743478e-190
34,0.5066169923655895,2.6020073680065272e-188,5.195259233627162e-190
35,0.4965853037914095,9.121374125586244e-188,1.4345537693273641e-189
36,0.4867522559599717,1.7843308146551433e-187,3.1890947940886125e-189
37,0.4771139155210344,2.16097929137378e-187,5.2719202032640095e-189
38,0.46766642700990924,2.1908684757875434e-187,7.341740678702917e-189
39,0.4584060113052235,2.6331002048762525e-187,9.78010092762764e-189
40,0.44932896411722156,2.927130017786181e-187,1.2437070657313856e-188
41,0.4404316545059993,4.824488030689474e-187,1.6729567029781877e-188
42,0.43171052342907973,5.192242271252021e-187,2.1257789572853025e-188
43,0.4231620823177488,6.861007398710613e-187,2.7122881344081357e-188
44,0.4147829116815814,1.7303762586266825e-186,4.162199927988734e-188
45,0.4065696597405991,2.4937742866662587e-186,6.210399578022066e-188
46,0.39851904108451414,2.8307879023819347e-186,8.489358967855631e-188
47,0.39062783535852114,3.171647503726935e-186,1.099217126207977e-187
48,0.38289288597511206,3.266269441497455e-186,1.3518614142335634e-187
49,0.37531109885139957,5.4049376751170864e-186,1.7616522829302758e-187
50,0.36787944117144233,5.61937984963299e-186,2.1792653570914953e-187
51,0.3605949401730783,1.0479370910421693e-185,2.942635235683433e-187
52,0.35345468195878016,1.0602201630190695e-185,3.699659808479576e-187
53,0.3464558103300574,1.1272355176883046e-185,4.4885974768433047e-187
54,0.3395955256449391,1.194870025880009e-185,5.308312330768457e-187
55,0.33287108369807955,1.3888018321879614e-185,6.24220406039247e-187
56,0.32627979462303947,1.4148635157640766e-185,7.174781503805327e-187
57,0.31981902181630395,2.461214272565856e-185,8.764916128179608e-187
58,0.3134861808826053,4.382561697275874e-185,1.1540322739276445e-186
59,0.30727873860113125,8.93467697332949e-185,1.7086471900832273e-186
60,0.30119421191220214,1.511062709466236e-184,2.6280573285225127e-186
61,0.2952301669240142,2.3422281040582812e-184,4.024972707042682e-186
62,0.2893842179390506,2.6177245970984504e-184,5.555281152174876e-186
63,0.2836540264997704,3.603776249888766e-184,7.620313933794274e-186
64,0.27803730045319414,7.456672057266328e-184,1.180852235027679e-185
65,0.2725317930340126,8.683471987099913e-184,1.6589214295200157e-185
66,0.26713530196585034,9.414891681343237e-184,2.1669952181808548e-185
67,0.261845668580326,1.0978924853613683e-183,2.7477400926092346e-185
68,0.2566607769535559,1.1187577360096352e-183,3.327803854391298e-185
69,0.2515785530597565,1.7848994711414376e-183,4.234929728417784e-185
70,0.2465969639416065,1.8714007419206008e-183,5.167184685582739e-185
71,0.24171401689703645,7.334952262975431e-183,8.74880303303856e-185
72,0.23692775868212176,7.945475918911326e-183,1.2551712971868174e-184
73,0.23223627472975883,1.9716989040820593e-182,2.180190673926074e-184
74,0.22763768838381274,2.7403332785238164e-182,3.440356593722206e-184
75,0.22313016014842982,2.9245070506400302e-182,4.758586404255842e-184
76,0.21871188695221475,4.504794387564272e-182,6.748927633959373e-184
77,0.21438110142697794,4.8363001507112756e-182,8.843425502799468e-184
78,0.21013607120076472,4.8644829512298306e-182,1.0908413219086424e-183
79,0.20597509820488344,5.108699215812143e-182,1.3034129167193845e-183
80,0.20189651799465538,6.207925504924048e-182,1.5566081378289167e-183
81,0.19789869908361465,1.6498942934052254e-181,2.216205998568276e-183
82,0.1939800422908919,1.8110125469793629e-181,2.925879660460955e-183
83,0.19013898010152055,3.241903510388366e-181,4.171114959995258e-183
84,0.18637397603940997,3.8119297628388024e-181,5.606308064152091e-183
85,0.18268352405273466,4.1221334920011836e-181,7.12756163764175e-183
86,0.17906614791149322,6.857611749955349e-181,9.608217750660294e-183
87,0.17552040061699686,1.4543352817655754e-180,1.4764923141271184e-182
88,0.17204486382305054,1.7378088093912809e-180,2.0804741599154638e-182
89,0.1686381472685955,1.8066169706910463e-180,2.6959373540767242e-182
90,0.16529888822158653,1.8381134446565052e-180,3.3097310490265285e-182
91,0.16202575093388075,5.388805127498336e-180,5.073560948926022e-182
92,0.15881742610692068,9.032000702373387e-180,7.971320157980554e-182
93,0.1556726303679973,9.297155511493407e-180,1.0895085661645796e-181
94,0.1525901057568839,1.1267845701516812e-179,1.43684268305612e-181
95,0.14956861922263506,1.3000856569992346e-179,1.8296618136554428e-181
96,0.14660696213035015,1.4437206143952972e-179,2.2572423533456185e-181
97,0.14370394977770293,1.7382861963179912e-179,2.7618689833803476e-181
98,0.140858420921045,2.0460872518923204e-179,3.344089015230299e-181
99,0.13806923731089282,2.1974088539360753e-179,3.9569866912504776e-181
100,0.1353352832366127,2.3166425112916665e-179,4.590346114490116e-181
101,0.13265546508012172,3.3645664822379145e-179,5.491988749272333e-181
102,0.1300287108784259,4.282146501801866e-179,6.616803380860839e-181
103,0.12745396989482075,4.5434404354926984e-179,7.786621610444033e-181
104,0.12493021219858241,4.553881633579088e-179,8.935910992494394e-181
105,0.1224564282529819,7.961838825624815e-179,1.090549789892334e-180
106,0.12003162851145673,8.216717420470427e-179,1.2897887326657553e-180
107,0.11765484302177918,8.899250712940832e-179,1.5013048323009582e-180
108,0.11532512103806251,9.78992595387164e-179,1.7293828894378898e-180
109,0.11304153064044985,1.0650037867756002e-178,1.972586131528079e-180
110,0.11080315836233387,2.253808578539078e-178,2.4770723957662636e-180
111,0.10860910882495796,4.11665634576208e-178,3.380287190861754e-180
112,0.1064585043792528,6.341272060926196e-178,4.74404397942713e-180
113,0.10435048475476504,7.241862317258342e-178,6.270642767689036e-180
114,0.10228420671553748,7.371164808026776e-178,7.793730364324309e-180
115,0.10025884372280375,9.020629913157572e-178,9.620735364049933e-180
116,0.09827358560436154,9.96746953093542e-178,1.1599535344711419e-179
117,0.09632763823049303,2.5084358415023713e-177,1.64808194830006e-179
118,0.09442022319630235,3.4315609319481173e-177,2.3026230395339847e-179
119,0.09255057751034329,5.655119039532287e-177,3.359929931118631e-179
120,0.09071795328941251,1.1512432808998848e-176,5.469726251879576e-179
121,0.08892161745938634,2.724826195220826e-176,1.0364429176948626e-178
122,0.0871608514619813,3.0565272594106707e-176,1.5746258445460563e-178
123,0.08543495096732123,3.8016155229494885e-176,2.2307468557026468e-178
124,0.08374322559219596,5.113830943535057e-176,3.095866612830552e-178
125,0.0820849986238988,5.148629648170828e-176,3.949626266067672e-178
126,0.08045960674953244,7.856194775028119e-176,5.226565781144689e-178
127,0.07886639979067495,1.0237352431035995e-175,6.857587894485011e-178
128,0.07730474044329974,2.256689069452709e-175,1.0381767473915287e-177
129,0.07577400402284548,2.3245433028365332e-175,1.3940030568490202e-177
130,0.07427357821433388,2.551371773175916e-175,1.7768174624071362e-177
131,0.07280286282743559,2.9993725656111786e-175,2.2179398007356317e-177
132,0.07136126955638605,3.4147584108748095e-175,2.7102090754733246e-177
133,0.06994822174465536,3.7749215297668813e-175,3.2436235361825434e-177
134,0.06856315415427791,5.593802148201769e-175,4.018402942428343e-177
135,0.06720551273974976,7.361459193277562e-175,5.0178251296436065e-177
136,0.06587475442640295,9.783046318197261e-175,6.319712151423395e-177
137,0.06457034689316847,1.7400856821332167e-174,8.589493023671418e-177
138,0.06329176835964073,2.661966334868654e-174,1.199302603640799e-176
139,0.06203850737735832,2.685923635525441e-174,1.5359189330202157e-176
140,0.06081006262521797,5.035147793489686e-174,2.1544590213365603e-176
141,0.05960594270893937,5.670333277626736e-174,2.8372351444893298e-176
142,0.05842566596450083,6.131572432529425e-174,3.5609303793848226e-176
143,0.05726876026546736,8.088862609964834e-174,4.496735504601529e-176
144,0.056134762834133725,1.0422806886617129e-173,5.6786791282725614e-176
145,0.05502322005640723,1.3083278197746647e-173,7.132941467241741e-176
146,0.05393368730035602,1.640829895825068e-173,8.92067938585125e-176
147,0.05286572873835037,2.055249425814884e-173,1.1115600607207454e-175
148,0.05181891717272583,2.101095406522912e-173,1.3315051579236222e-175
149,0.0507928338648985,2.3407162578680637e-173,1.5716821459794695e-175
150,0.049787068367863944,2.5660063391045138e-173,1.8297622100837974e-175
151,0.04880121836201296,2.6130241228414463e-173,2.0873671947629972e-175
152,0.04783488949419837,3.079125016962703e-173,2.3849119339131132e-175
153,0.046887695219988486,3.754847730137397e-173,2.740568960964725e-175
154,0.045959256649044204,4.510179887793808e-173,3.159311457937217e-175
155,0.0450492023935578,5.310676563628697e-173,3.6426118385614375e-175
156,0.04415716841969286,7.355877411970618e-173,4.2987810944677883e-175
157,0.043282797901965896,8.043798326558078e-173,5.002107105196176e-175
158,0.042425741080511385,1.1325519719577347e-172,5.972768498414309e-175
159,0.04158565512117316,1.7521300844522698e-172,7.444708381296758e-175
160,0.04076220397836621,2.0148315587770895e-172,9.10382373093526e-175
161,0.039955058260653896,2.552109184868459e-172,1.1163747730636104e-174
162,0.039163895098987066,4.119220430020003e-172,1.4422723189653328e-174
163,0.038388398017552075,5.1701600669016455e-172,1.843216723208729e-174
164,0.03762825680717622,7.182774463947987e-172,2.389209010696949e-174
165,0.036883167401240015,7.429182826296395e-172,2.9427495525606133e-174
166,0.036152831754046426,1.2194102928462339e-171,3.8333283579809916e-174
167,0.03543695772159864,1.5867388479792117e-171,4.969233495525424e-174
168,0.03473525894473856,1.7079464614773784e-171,6.167697438486597e-174
169,0.034047454734599344,2.039092867484081e-171,7.570194097606999e-174
170,0.03337326996032608,2.4930670721132095e-171,9.250981958867752e-174
171,0.03271243493901982,3.7146090147011225e-171,1.1705725686242197e-173
172,0.03206468532786077,4.376331564263146e-171,1.4540492755296728e-173
173,0.03142976201836771,6.687512486317647e-171,1.878655031538568e-173
174,0.030807411032751076,8.629759268420064e-171,2.415728950172119e-173
175,0.0301973834223185,1.7170253151609973e-170,3.463161800232021e-173
176,0.029599435167892,2.043098106841514e-170,4.6848287468399946e-173
177,0.029013327082197053,2.9674859407550415e-170,6.424096250902598e-173
178,0.028438824714184505,3.0790474902886773e-170,8.193016325296537e-173
179,0.027875698255247015,4.02797782173732e-170,1.0461277212730216e-172
180,0.02732372244729256,4.0536841139475075e-170,1.2698812776718537e-172
181,0.026782676492638175,5.684428921177283e-170,1.577435004904189e-172
