n_iterations,n_points,stoch_prior,trapezoid
100000,500,False,False
iteration,prior mass,worst L,evidence
0,1.0,0.0,0.0
1,0.9980019986673331,3.8243560156856e-196,7.641068415932585e-199
2,0.9960079893439915,4.1261253431076323e-196,1.5868600819365238e-198
3,0.9940179640539353,4.2715834412711706e-196,2.4369159896080194e-198
4,0.9920319148370607,4.497201921409853e-196,3.3300824250223264e-198
5,0.9900498337491681,4.731994693372033e-196,4.268002143996388e-198
6,0.9880717128619305,4.767548972332705e-196,5.2110809643063304e-198
7,0.9860975442628619,4.885251907423265e-196,6.175512055723843e-198
8,0.9841273200552851,5.111385118038309e-196,7.182569525104507e-198
9,0.9821610323583008,5.325698726518563e-196,8.229755113484385e-198
10,0.9801986733067553,5.78349001054628e-196,9.364683510656241e-198
11,0.97824023505121,5.87323242308125e-196,1.0514919816763318e-197
12,0.9762857097579093,6.006558588945274e-196,1.1688916885541962e-197
13,0.9743350896087494,6.041517519177498e-196,1.286738746598299e-197
14,0.9723883668012469,6.294747033344989e-196,1.4092800227710143e-197
15,0.9704455335485082,6.634473783153257e-196,1.5381767855743467e-197
16,0.9685065820791976,7.028520260859266e-196,1.6744563824430676e-197
17,0.9665715046375066,7.626363104944786e-196,1.822032414508297e-197
18,0.9646402934831231,7.677775346164588e-196,1.9703064684019378e-197
19,0.9627129408911995,7.875721247443626e-196,2.122099385997217e-197
20,0.9607894391523232,8.276104797514686e-196,2.2812904056886402e-197
21,0.9588697805724845,8.316167852279159e-196,2.4409324353787023e-197
22,0.9569539574730467,8.434097343564053e-196,2.6025148205157748e-197
23,0.9550419621907147,8.525715564027747e-196,2.7655260998850295e-197
24,0.9531337870775047,9.431350973126964e-196,2.945492791993723e-197
25,0.951229424500714,1.0938455523475318e-195,3.153800645461684e-197
26,0.9493288668428895,1.1124912802205477e-195,3.365236027650297e-197
27,0.9474321065017983,1.1523238697113294e-195,3.583804249266417e-197
28,0.9455391358903963,1.1647841464442003e-195,3.8042944650510045e-197
29,0.9436499474367985,1.1850526815007806e-195,4.028173249330638e-197
30,0.9417645335842487,1.2098214071748887e-195,4.256274653350522e-197
31,0.9398828867910889,1.2520043002111308e-195,4.491857641001981e-197
32,0.9380049995307295,1.2975003115269868e-195,4.7355135715348723e-197
33,0.9361308642916188,1.3267853921918184e-195,4.984171097359261e-197
34,0.9342604735772135,1.4471197736080471e-195,5.254839036078142e-197
35,0.9323938199059483,1.4527387419965225e-195,5.526015046691851e-197
36,0.9305308958112057,1.452756566686048e-195,5.796652567879339e-197
37,0.9286716938412872,1.6265078290879472e-195,6.099053223872158e-197
38,0.9268162065593822,1.666671463622007e-195,6.408301994258619e-197
39,0.9249644265435393,1.7005127429867694e-195,6.723199545673539e-197
40,0.9231163463866358,1.7184365606954517e-195,7.040780396545419e-197
41,0.9212719586963487,1.7249446031111724e-195,7.358927055785952e-197
42,0.9194312560951247,1.7771131018926768e-195,7.686040726718269e-197
43,0.9175942312201509,1.7806364781944675e-195,8.013148077091154e-197
44,0.9157608767233256,1.9062793581816568e-195,8.362636660443915e-197
45,0.9139311852712282,1.913467147390676e-195,8.712742108788914e-197
46,0.9121051495450904,1.9141929667844495e-195,9.062280583195929e-197
47,0.910282762240767,1.925751331625574e-195,9.413227060999758e-197
48,0.9084640160687062,1.959315667331549e-195,9.769576847981556e-197
49,0.9066489037539209,1.9618963851624323e-195,1.0125683076885658e-196
50,0.9048374180359595,2.0009506880217465e-195,1.0488152436255304e-196
51,0.9030295516688768,2.1233522710740807e-195,1.0872026151889663e-196
52,0.9012252974212048,2.1760267510275436e-195,1.1264636702748585e-196
