iteration,prior mass,evidence
0,1.0,0.0
1,0.9900498337491681,4.112903908273613e-198
2,0.9801986733067553,8.797583366640571e-198
3,0.9704455335485082,1.4506413573808372e-197
4,0.9607894391523232,2.1737732537797653e-197
5,0.951229424500714,2.966242038226843e-197
6,0.9417645335842487,4.0424562132521256e-197
7,0.9323938199059483,5.269734730683535e-197
8,0.9231163463866358,6.596905363031056e-197
9,0.9139311852712282,8.475746190086603e-197
10,0.9048374180359595,1.0470658425761073e-196
11,0.8958341352965282,1.2662386490283097e-196
12,0.8869204367171575,1.4913943119814442e-196
13,0.8780954309205613,1.732642853811812e-196
14,0.8693582353988059,1.9722135073622388e-196
15,0.8607079764250578,2.252943482433197e-196
16,0.8521437889662113,2.591164774532615e-196
17,0.8436648165963837,2.9727135855498484e-196
18,0.835270211411272,3.6279223192407707e-196
19,0.8269591339433623,4.935784737974397e-196
20,0.8187307530779818,6.402686851782762e-196
21,0.8105842459701871,8.475989867133864e-196
22,0.8025187979624785,1.0675552143534704e-195
23,0.794533602503334,1.2891593305754176e-195
24,0.7866278610665535,1.5396054660809364e-195
25,0.7788007830714049,1.7944997967181943e-195
26,0.7710515858035663,2.1010021415687686e-195
27,0.7633794943368531,2.4447856337754975e-195
28,0.7557837414557255,2.86199112882781e-195
29,0.7482635675785653,3.369037179294185e-195
30,0.7408182206817179,3.9196924792249934e-195
31,0.7334469562242892,4.52612328973916e-195
32,0.7261490370736909,5.127648605399331e-195
33,0.7189237334319262,6.184135475585213e-195
34,0.7117703227626097,7.418587463730952e-195
35,0.7046880897187134,9.060578292953441e-195
36,0.697676326071031,1.0928071357320474e-194
37,0.6907343306373547,1.3166842132628368e-194
38,0.6838614092123558,1.568457173256901e-194
39,0.6770568744981647,1.847167636139251e-194
40,0.6703200460356393,2.144718641761519e-194
41,0.6636502501363194,2.476587152695417e-194
42,0.6570468198150567,2.832882998382492e-194
43,0.6505090947233165,3.400834198394955e-194
44,0.6440364210831414,3.984558294189179e-194
45,0.6376281516217733,4.5974217294767975e-194
46,0.631283645506926,5.829739029493584e-194
47,0.6250022682827008,7.33227889360389e-194
48,0.6187833918061408,8.963992732928193e-194
49,0.6126263941844161,1.127974461237696e-193
50,0.6065306597126334,1.43004045334433e-193
51,0.6004955788122659,1.7388077616844528e-193
52,0.5945205479701944,2.0891280768741958e-193
53,0.5886049696783552,2.860065599428322e-193
54,0.5827482523739896,3.73002056543778e-193
55,0.5769498103804866,5.647818847871923e-193
56,0.5712090638488149,7.562521591112665e-193
57,0.5655254386995371,1.0452599064435169e-192
58,0.559898366565402,1.3750597873449977e-192
59,0.5543272847345071,1.7467163348627306e-192
60,0.5488116360940264,2.4011474859255098e-192
61,0.5433508690744998,3.0596863614025384e-192
62,0.5379444375946745,3.720197305909726e-192
63,0.5325918010068972,4.394182031414103e-192
64,0.5272924240430485,5.074042776184859e-192
65,0.522045776761016,5.907097662345583e-192
66,0.5168513344916992,7.1781196377764e-192
67,0.5117085777865424,8.463007831894239e-192
68,0.5066169923655895,9.865305594422872e-192
69,0.5015760690660556,1.1649895947574632e-191
70,0.4965853037914095,1.4297263514964927e-191
71,0.4916441974609651,1.8516260484986514e-191
72,0.4867522559599717,2.2932444840472275e-191
73,0.48190899009020244,2.982800704284563e-191
74,0.4771139155210344,3.9992486899787514e-191
75,0.4723665527410147,5.772651742863283e-191
76,0.46766642700990924,7.883492441125731e-191
77,0.46301306831122807,1.0370823119454586e-190
78,0.4584060113052235,1.285205046649449e-190
79,0.45384479528235583,1.5778693314575645e-190
