max_level,L_per_level,levels_finished,lam,beta,quantile,evidence
100,100000,101669,50,10,0.36787944117144233,1.1142080613439715e-41
100,100000,101400,50,10,0.36787944117144233,3.966083287187444e-42
100,100000,101683,50,10,0.36787944117144233,5.231369991966445e-42
100,100000,101733,50,10,0.36787944117144233,9.329372739286254e-42
100,100000,101823,50,10,0.36787944117144233,2.1195945535754804e-41
100,100000,101805,50,10,0.36787944117144233,6.87940905993556e-42
100,100000,101744,50,10,0.36787944117144233,4.76758922551847e-42
100,100000,101856,50,10,0.36787944117144233,1.9030544355690489e-41
100,100000,101626,50,10,0.36787944117144233,1.73256512544821e-41
100,100000,101842,50,10,0.36787944117144233,1.6078179004576256e-41
100,100000,101755,50,10,0.36787944117144233,2.4998017274218718e-42
100,100000,101290,50,10,0.36787944117144233,1.2035134832422565e-42
100,100000,101576,50,10,0.36787944117144233,8.458574398270579e-42
100,100000,102876,75,10,0.36787944117144233,8.660738832627086e-42
100,100000,103013,75,10,0.36787944117144233,1.0453253673168347e-41
100,100000,103435,75,10,0.36787944117144233,2.6316976787039026e-41
100,100000,102629,75,10,0.36787944117144233,7.220361472216259e-42
100,100000,102712,75,10,0.36787944117144233,8.532947337489058e-42
100,100000,102956,75,10,0.36787944117144233,8.496892404691697e-42
100,100000,102450,75,10,0.36787944117144233,3.6746163214966725e-42
100,100000,103461,75,10,0.36787944117144233,8.545683328711863e-42
100,100000,103873,75,10,0.36787944117144233,7.6718379957999e-42
100,100000,103100,75,10,0.36787944117144233,6.374671398860447e-42
100,100000,103300,75,10,0.36787944117144233,1.4795705975039614e-41
100,100000,103315,75,10,0.36787944117144233,1.4158417286731922e-41
100,100000,102289,75,10,0.36787944117144233,1.990412103457379e-41
100,100000,103111,75,10,0.36787944117144233,6.885123053924345e-42
100,100000,102724,75,10,0.36787944117144233,5.621319255094323e-42
100,100000,102919,75,10,0.36787944117144233,8.168357788058308e-42
